,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy
45,Georgia,Dodge,20605,23,42,7.3,25,55,16,18,525.8,39,15,39.0,39.0,34.0,37,43,24,10.0,86,47,5.4,28,5.2,377.0,9.2,9.7,90.0,No,12,82,36,19.2,18.6,29.8,0.5,0.2,0.5,3.6,64.5,1,68,61,19.0,18.0,80,21.0,41118,2.7,2.9,93.0,15,42,1.0,17,15,16,16,76.3
46,Georgia,Dooly,13390,24,39,7.3,31,21,15,23,567.8,35,17,7.0,30.0,,46,37,26,13.0,78,35,3.8,42,5.4,155.0,6.6,9.7,63.0,No,17,78,27,16.4,21.1,49.1,0.8,0.1,0.3,7.0,42.1,2,70,59,15.0,,63,4.0,37109,1.9,2.3,83.0,17,44,1.0,18,22,16,16,79.5
47,Georgia,Dougherty,87956,22,39,4.9,35,80,12,6,1335.2,39,17,79.0,63.0,140.0,46,41,27,14.0,83,57,4.7,40,5.4,941.0,11.5,10.0,74.0,No,22,79,14,23.6,16.5,70.3,0.9,0.2,0.3,3.1,24.3,1,46,73,20.0,10.0,100,45.0,36894,2.6,2.5,86.0,17,44,23.0,20,17,17,16,74.4
48,Georgia,Douglas,146343,18,34,7.3,25,80,15,14,545.6,21,15,36.0,43.0,110.0,37,45,19,10.0,88,63,3.5,17,4.0,306.0,5.1,10.5,65.0,No,16,82,54,25.7,11.9,48.2,1.6,0.2,0.5,10.2,37.4,2,64,80,14.0,13.0,63,28.0,62915,2.8,3.0,87.0,15,40,14.0,12,11,14,12,77.8
49,Georgia,Early,10190,24,46,6.8,28,59,14,23,1000.4,42,14,68.0,29.0,69.0,28,33,27,15.0,80,56,3.9,41,5.7,777.0,14.6,9.2,93.0,No,19,85,38,24.9,19.3,51.4,0.7,0.1,0.6,2.3,44.2,0,64,49,,,97,20.0,40011,2.8,2.6,93.0,14,44,5.0,18,12,17,17,73.0
50,Georgia,Echols,4006,23,34,7.6,27,0,17,50,203.3,13,25,,,,32,41,26,,74,40,2.8,31,5.3,86.0,0.0,8.4,,No,15,87,39,26.0,13.8,5.3,0.7,0.2,3.0,29.8,61.0,2,68,47,,,91,7.0,40408,2.5,2.8,,25,39,3.0,15,12,16,16,83.6
51,Georgia,Effingham,64296,20,36,8.5,32,63,19,28,438.5,23,14,23.0,14.0,44.0,42,42,17,9.0,88,59,2.9,12,3.9,118.0,6.9,9.2,72.0,No,11,87,55,26.4,11.9,14.0,1.1,0.1,0.4,4.9,77.7,1,76,81,15.0,18.0,39,25.0,71628,3.1,3.3,91.0,14,38,5.0,9,7,14,12,76.5
52,Georgia,Elbert,19194,23,44,6.5,39,55,16,35,376.8,35,18,47.0,31.0,36.0,35,33,24,10.0,78,42,4.0,30,5.0,359.0,10.5,10.0,87.0,No,17,82,26,21.7,21.3,28.3,1.0,0.1,0.5,6.0,63.4,2,72,60,14.0,15.0,83,24.0,40962,2.6,2.6,82.0,18,40,14.0,15,15,17,16,75.1
53,Georgia,Emanuel,22646,25,37,5.9,29,45,15,36,696.8,47,16,44.0,18.0,106.0,34,35,27,10.0,79,41,5.3,31,5.3,371.0,6.2,9.6,77.0,Yes,15,78,40,24.8,16.5,34.2,0.7,0.1,0.5,4.6,59.1,2,64,69,19.0,11.0,87,21.0,38529,2.6,2.9,84.0,16,43,14.0,18,20,17,17,72.4
54,Georgia,Evans,10654,24,42,7.4,26,71,15,36,733.2,51,18,47.0,28.0,,41,45,27,11.0,76,45,3.4,36,6.0,160.0,10.3,9.3,99.0,No,17,81,38,26.4,16.3,29.7,1.2,0.4,0.6,11.8,56.3,3,68,69,,,100,21.0,41425,2.5,2.2,83.0,18,41,3.0,16,8,17,17,76.0
55,Georgia,Fannin,26188,20,29,8.0,30,80,19,6,142.2,32,19,46.0,19.0,69.0,40,48,18,8.0,87,53,3.3,23,4.2,124.0,13.1,8.9,99.0,No,12,77,35,16.2,30.6,0.8,0.6,0.0,0.4,2.6,94.4,0,79,83,21.0,21.0,57,13.0,47980,3.0,3.3,94.0,19,36,0.0,14,13,15,13,77.5
56,Georgia,Fayette,114421,13,28,8.8,20,90,19,4,314.5,6,11,110.0,96.0,202.0,49,52,13,9.0,95,77,3.0,7,4.0,73.0,13.0,10.5,51.0,No,11,79,48,23.0,18.7,24.6,5.1,0.1,0.5,7.5,60.6,1,82,90,10.0,13.0,24,36.0,94563,3.4,3.5,89.0,11,37,7.0,7,8,11,9,81.1
57,Georgia,Floyd,98498,21,34,7.2,33,58,16,8,501.0,29,17,131.0,41.0,131.0,40,50,22,9.0,82,49,3.8,24,4.7,338.0,10.2,9.3,85.0,No,16,81,29,22.9,17.0,14.4,1.6,0.3,0.8,11.6,70.6,2,61,78,18.0,19.0,75,48.0,50520,3.1,2.9,92.0,17,39,9.0,14,14,15,15,75.2
58,Georgia,Forsyth,244252,12,27,9.3,17,86,18,19,151.8,6,11,40.0,38.0,61.0,40,53,12,7.0,93,82,2.7,5,3.9,55.0,6.2,10.5,41.0,No,10,78,53,26.9,12.4,4.0,15.5,0.1,0.5,9.7,69.0,3,84,94,8.0,12.0,15,39.0,113332,3.7,3.7,94.0,11,34,4.0,6,8,11,9,82.3
59,Georgia,Franklin,23349,24,28,7.5,27,34,17,10,346.2,35,19,26.0,21.0,73.0,39,52,23,9.0,82,50,3.5,26,5.2,145.0,14.3,10.1,112.0,Yes,15,84,40,21.8,19.2,9.1,1.4,0.1,0.4,4.8,82.9,1,66,68,23.0,28.0,54,27.0,47691,2.7,2.6,91.0,19,40,0.0,17,15,17,16,73.9
60,Georgia,Fulton,1063937,13,25,7.6,21,94,20,18,804.3,19,14,111.0,71.0,246.0,38,50,15,11.0,93,78,3.5,22,5.9,763.0,9.3,10.6,64.0,Yes,18,72,42,21.4,12.0,43.5,7.6,0.0,0.3,7.2,39.6,2,52,86,16.0,11.0,55,60.0,79235,2.8,3.0,79.0,14,36,8.0,13,8,11,10,79.6
61,Georgia,Gilmer,31369,21,25,7.9,32,87,19,5,205.4,41,25,55.0,29.0,70.0,38,48,20,7.0,82,46,3.5,26,4.4,271.0,7.8,9.2,103.0,No,14,71,41,18.9,25.5,0.7,0.7,0.5,0.7,11.8,85.5,4,74,77,26.0,28.0,63,25.0,57007,2.8,2.9,84.0,25,36,3.0,14,15,15,14,76.9
62,Georgia,Glascock,2971,25,31,5.7,23,1,17,33,228.6,33,15,33.0,0.0,,41,40,24,6.0,78,60,3.7,21,5.1,91.0,10.0,9.6,99.0,Yes,12,90,50,21.6,18.3,8.4,0.1,0.1,0.5,1.9,87.5,0,75,66,,,62,,49350,3.0,3.0,,15,39,28.0,13,13,17,16,74.2
