,Unnamed: 0,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured.1,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy,cig_tax_2017,cig_tax_2018,cig_tax_2019,cig_tax_2020,cig_tax_2021
215,215,Texas,Stephens,9366,22,35,6.2,29,56,19,14.0,364.1,48.0,24,32.0,43.0,32.0,28.0,41.0,24,9.0,79,54,3.1,27,5.1,188.0,7.4,6.6,107.0,No,13,85,20,22.0,20.2,2.7,0.8,0.1,1.3,24.4,70.4,2,82,76,,25.0,62.0,26.0,46658,2.8,2.7,88.0,24,38,13.0,18,14,16,15,76.4,141,141,141,141,141
216,216,Texas,Sterling,1291,18,22,4.7,19,55,20,17.0,,,18,0.0,0.0,,33.0,43.0,22,,89,45,3.1,13,2.6,113.0,22.9,6.0,,No,8,81,25,28.5,14.4,1.9,0.4,0.1,2.3,40.8,54.6,0,86,86,,,43.0,,66790,3.1,3.1,,18,36,47.0,10,10,14,13,,141,141,141,141,141
217,217,Texas,Stonewall,1350,20,20,7.3,21,53,20,0.0,,,20,73.0,0.0,222.0,25.0,14.0,21,,81,59,2.9,20,5.2,71.0,29.4,6.1,,No,12,87,29,22.4,26.7,3.0,1.3,0.0,1.7,17.9,75.6,0,76,77,,,45.0,,48267,,,,20,36,5.0,16,10,15,13,,141,141,141,141,141
218,218,Texas,Sutton,3776,15,29,8.4,18,85,20,6.0,265.5,48.0,20,106.0,26.0,,34.0,45.0,21,8.0,74,46,3.7,18,4.4,139.0,16.0,6.0,58.0,No,12,84,16,23.6,19.1,0.4,0.5,0.0,1.4,63.8,35.1,5,69,52,,,58.0,,63427,3.3,3.1,,20,35,4.0,11,13,12,12,83.3,141,141,141,141,141
219,219,Texas,Swisher,7397,22,20,6.8,19,54,17,25.0,146.4,52.0,23,13.0,14.0,,31.0,28.0,29,9.0,73,39,3.7,29,4.6,519.0,13.4,6.3,88.0,No,14,81,31,24.7,17.6,7.7,0.7,0.2,1.6,45.1,44.8,9,71,75,,,72.0,34.0,44388,2.3,2.0,90.0,23,38,8.0,17,8,16,17,75.3,141,141,141,141,141
220,220,Texas,Tarrant,2102515,15,31,7.4,23,94,18,21.0,466.1,26.0,19,59.0,60.0,132.0,40.0,50.0,21,8.0,86,64,3.3,14,4.3,403.0,6.8,8.5,50.0,Yes,17,82,43,26.0,11.6,17.0,5.8,0.3,0.9,29.5,45.3,6,61,87,12.0,13.0,59.0,34.0,70130,3.0,2.9,91.0,19,33,8.0,14,11,14,13,79.3,141,141,141,141,141
221,221,Texas,Taylor,138034,18,31,6.6,25,84,19,19.0,391.1,35.0,17,68.0,79.0,180.0,40.0,45.0,20,9.0,89,61,2.9,19,4.4,426.0,12.2,6.7,77.0,Yes,14,80,9,24.8,14.6,7.4,2.3,0.2,1.0,25.0,62.7,2,58,77,16.0,19.0,57.0,29.0,54465,3.1,2.9,93.0,17,38,12.0,16,9,14,13,75.6,141,141,141,141,141
222,222,Texas,Terrell,776,18,20,4.8,24,0,18,17.0,,,19,0.0,0.0,0.0,28.0,12.0,26,,86,56,3.4,21,5.5,178.0,0.0,6.3,,No,4,82,28,18.8,32.9,1.0,1.2,0.0,3.6,51.4,43.2,2,93,58,,,50.0,,45677,,,,19,37,38.0,13,7,15,15,,141,141,141,141,141
223,223,Texas,Terry,12337,21,37,6.2,26,75,18,29.0,440.4,68.0,25,33.0,32.0,8.0,20.0,39.0,29,10.0,68,32,3.7,31,4.0,254.0,9.0,6.2,89.0,Yes,15,75,26,27.2,15.1,4.0,0.6,0.1,1.4,56.0,38.4,9,70,71,,21.0,76.0,32.0,42953,2.5,2.4,95.0,25,38,18.0,15,20,16,16,74.7,141,141,141,141,141
224,224,Texas,Throckmorton,1501,20,24,4.7,30,57,20,25.0,,,24,66.0,0.0,67.0,25.0,22.0,20,,87,66,3.8,27,6.6,0.0,19.8,6.4,157.0,Yes,9,84,26,19.3,29.6,0.9,0.5,0.0,1.3,14.3,82.3,0,73,72,,,65.0,,42746,2.8,,,24,36,32.0,17,14,15,13,,141,141,141,141,141
225,225,Texas,Titus,32750,20,34,7.0,29,49,17,15.0,322.1,43.0,22,45.0,46.0,64.0,27.0,41.0,26,7.0,77,45,4.2,23,4.1,353.0,8.8,8.9,67.0,No,18,84,18,28.7,14.8,9.0,1.2,0.2,2.4,44.1,44.4,9,67,74,15.0,16.0,73.0,22.0,49924,3.2,3.0,96.0,22,37,6.0,17,10,16,15,76.9,141,141,141,141,141
226,226,Texas,Tom Green,119200,17,30,6.6,25,77,20,31.0,624.5,33.0,17,72.0,60.0,155.0,42.0,53.0,21,8.0,86,60,3.0,17,4.4,318.0,10.9,6.5,59.0,Yes,14,80,11,23.8,15.6,3.6,1.4,0.2,1.1,40.7,52.4,2,63,78,13.0,16.0,51.0,22.0,54774,2.9,2.8,90.0,17,36,17.0,14,13,14,13,77.8,141,141,141,141,141
227,227,Texas,Travis,1273954,13,23,7.6,15,93,22,23.0,733.0,24.0,15,86.0,72.0,292.0,40.0,50.0,16,8.0,89,74,2.6,14,4.7,370.0,9.2,9.2,56.0,Yes,19,74,37,21.2,10.2,8.0,7.4,0.1,1.2,33.6,48.9,6,52,88,8.0,13.0,50.0,36.0,80690,3.2,3.0,92.0,15,32,7.0,13,7,12,10,81.9,141,141,141,141,141
228,228,Texas,Trinity,14651,22,25,6.9,26,81,19,42.0,238.6,46.0,21,14.0,7.0,14.0,29.0,38.0,23,8.0,83,52,4.8,30,4.6,188.0,16.3,8.6,114.0,Yes,13,81,53,19.7,27.0,8.8,0.5,0.1,1.1,10.7,77.9,2,77,65,25.0,25.0,70.0,47.0,43788,2.7,2.6,93.0,21,38,1.0,19,23,17,15,74.0,141,141,141,141,141
229,229,Texas,Tyler,21672,22,42,5.4,36,52,21,14.0,264.6,42.0,18,18.0,9.0,28.0,31.0,33.0,22,8.0,82,33,5.8,23,4.8,297.0,12.4,8.3,110.0,Yes,14,81,44,19.3,22.6,10.6,0.6,0.1,0.8,8.3,78.5,1,84,68,15.0,23.0,61.0,27.0,48254,2.9,2.7,96.0,18,38,19.0,19,12,15,14,75.7,141,141,141,141,141
230,230,Texas,Upshur,41753,21,30,7.2,29,26,20,16.0,254.4,35.0,21,29.0,12.0,38.0,36.0,45.0,20,8.0,86,55,3.7,21,5.0,299.0,7.3,8.9,76.0,No,14,82,46,23.8,18.7,7.7,0.5,0.1,1.1,9.1,80.3,1,79,79,21.0,20.0,60.0,25.0,53078,3.0,2.9,95.0,21,37,5.0,16,15,15,14,75.3,141,141,141,141,141
231,231,Texas,Upton,3657,19,24,7.4,20,66,18,21.0,354.9,49.0,19,54.0,0.0,,35.0,18.0,26,8.0,76,38,2.9,19,4.6,84.0,8.2,6.3,71.0,No,10,86,37,28.6,14.7,2.2,0.6,0.0,2.9,54.4,40.9,10,73,50,,,65.0,18.0,58908,3.1,2.8,,19,37,9.0,13,7,15,14,77.8,141,141,141,141,141
232,232,Texas,Uvalde,26741,18,36,6.2,25,77,17,12.0,387.0,48.0,24,41.0,37.0,52.0,29.0,34.0,29,7.0,76,58,3.8,30,4.8,268.0,11.2,6.9,55.0,No,16,79,18,26.8,16.9,0.7,0.9,0.1,1.2,72.7,25.2,8,73,65,11.0,14.0,74.0,15.0,44690,2.7,2.5,88.0,24,37,22.0,14,15,15,15,77.6,141,141,141,141,141
233,233,Texas,Val Verde,49025,17,27,6.3,19,82,18,30.0,416.6,60.0,22,30.0,35.0,53.0,29.0,26.0,30,7.0,68,56,3.4,29,5.6,138.0,7.9,6.9,49.0,Yes,16,80,8,28.4,14.3,1.4,0.9,0.2,1.0,82.3,14.7,12,64,68,7.0,9.0,72.0,17.0,45034,2.7,2.5,82.0,22,38,18.0,15,8,14,15,78.5,141,141,141,141,141
234,234,Texas,Van Zandt,56590,20,35,7.3,27,37,19,12.0,175.8,31.0,21,16.0,23.0,34.0,39.0,40.0,21,7.0,85,53,3.3,20,4.3,118.0,11.2,8.6,83.0,No,12,81,53,23.0,20.3,2.7,0.6,0.2,1.0,11.7,82.9,1,78,71,16.0,19.0,54.0,17.0,55554,3.0,2.9,92.0,21,36,4.0,16,14,16,14,76.6,141,141,141,141,141
235,235,Texas,Victoria,92084,17,37,7.1,29,79,19,26.0,520.2,41.0,18,76.0,53.0,155.0,40.0,51.0,23,8.0,84,56,3.4,23,4.7,425.0,9.6,7.9,65.0,Yes,15,80,19,25.3,16.6,5.7,1.4,0.1,0.9,47.8,43.9,3,66,71,15.0,17.0,65.0,20.0,57344,2.7,2.5,89.0,18,36,9.0,15,17,14,13,78.2,141,141,141,141,141
236,236,Texas,Walker,72971,20,32,6.5,22,77,20,23.0,844.3,18.0,20,29.0,44.0,56.0,33.0,45.0,23,8.0,86,46,3.9,22,6.3,375.0,6.6,8.7,58.0,Yes,19,82,38,14.7,13.8,23.1,1.1,0.1,0.8,18.1,56.1,3,51,81,10.0,16.0,57.0,24.0,47519,2.7,2.6,78.0,20,40,12.0,16,11,15,14,78.8,141,141,141,141,141
237,237,Texas,Waller,55246,19,35,6.9,31,24,18,20.0,380.1,20.0,23,13.0,14.0,27.0,29.0,45.0,23,8.0,82,52,3.7,18,4.9,344.0,5.8,9.3,62.0,No,21,81,50,24.1,11.8,23.5,1.4,0.1,1.5,31.0,42.5,7,68,71,11.0,13.0,70.0,31.0,61822,3.0,2.7,95.0,23,38,11.0,15,13,15,14,79.7,141,141,141,141,141
238,238,Texas,Ward,11998,18,38,8.2,28,82,18,22.0,383.5,53.0,19,17.0,,17.0,18.0,26.0,25,10.0,79,44,2.3,16,4.2,495.0,8.5,6.3,96.0,No,13,85,26,28.8,13.6,4.0,0.6,0.1,1.6,55.2,38.4,5,72,72,,,52.0,12.0,61396,2.8,2.5,97.0,19,37,4.0,12,20,14,14,75.7,141,141,141,141,141
239,239,Texas,Washington,35882,19,36,7.5,37,61,18,16.0,399.5,20.0,19,60.0,47.0,56.0,41.0,46.0,20,8.0,87,57,3.3,18,4.6,236.0,14.5,8.1,62.0,Yes,13,84,21,21.4,22.0,16.9,1.8,0.1,0.6,16.7,63.4,4,74,74,9.0,9.0,59.0,14.0,59039,3.1,2.9,93.0,19,37,3.0,15,15,14,13,80.2,141,141,141,141,141
240,240,Texas,Webb,276652,17,37,6.5,32,88,16,22.0,453.8,57.0,30,31.0,31.0,34.0,27.0,37.0,35,8.0,68,48,3.7,29,5.7,382.0,3.4,7.5,43.0,Yes,29,82,23,32.4,9.7,0.3,0.6,0.1,0.6,95.4,3.6,21,62,67,5.0,6.0,83.0,23.0,52576,3.2,2.9,94.0,30,38,13.0,16,9,15,17,80.5,141,141,141,141,141
241,241,Texas,Wharton,41556,19,37,7.2,24,63,18,13.0,295.5,43.0,23,34.0,55.0,43.0,34.0,40.0,25,9.0,78,54,3.4,22,5.4,439.0,15.4,8.3,69.0,No,16,87,29,25.8,17.4,12.5,0.6,0.1,0.8,42.6,43.5,5,67,70,10.0,14.0,65.0,29.0,49901,3.0,2.8,97.0,23,38,7.0,15,15,15,15,77.3,141,141,141,141,141
242,242,Texas,Wheeler,5056,20,25,7.4,26,63,19,5.0,,34.0,26,39.0,40.0,59.0,30.0,28.0,22,6.0,80,59,3.0,18,4.4,121.0,23.1,6.0,93.0,No,14,86,27,25.4,19.8,2.7,0.9,0.0,1.9,25.2,69.1,5,67,73,,,54.0,21.0,58544,3.3,2.9,,26,37,3.0,16,7,15,14,74.8,141,141,141,141,141
243,243,Texas,Wichita,132230,20,36,6.3,30,69,16,37.0,434.8,38.0,17,77.0,80.0,160.0,39.0,47.0,22,8.0,87,56,3.2,17,4.8,380.0,9.6,7.6,74.0,No,16,77,8,22.5,15.0,10.4,2.1,0.2,1.3,19.8,64.6,2,60,77,13.0,19.0,62.0,31.0,51535,2.8,2.7,96.0,17,39,13.0,17,17,15,14,75.4,141,141,141,141,141
244,244,Texas,Wilbarger,12769,21,36,6.0,31,29,18,20.0,352.6,50.0,22,39.0,31.0,149.0,27.0,48.0,26,9.0,77,48,3.6,21,5.1,323.0,11.7,6.6,84.0,Yes,13,79,12,22.1,19.0,7.4,3.1,0.1,1.6,29.8,56.9,3,61,66,19.0,20.0,65.0,27.0,42570,2.7,2.6,91.0,22,39,13.0,19,18,16,16,75.6,141,141,141,141,141
245,245,Texas,Willacy,21358,20,38,5.9,26,34,15,27.0,398.4,45.0,23,33.0,5.0,28.0,28.0,50.0,37,9.0,66,35,8.2,38,5.5,731.0,4.6,7.8,54.0,Yes,19,83,33,23.5,14.3,1.9,0.9,0.1,0.7,88.5,8.5,9,71,60,,10.0,86.0,24.0,35821,3.0,2.8,90.0,23,39,9.0,21,19,16,18,77.5,141,141,141,141,141
246,246,Texas,Williamson,590551,12,31,7.9,19,87,19,27.0,247.7,13.0,12,70.0,56.0,121.0,46.0,52.0,15,7.0,93,75,2.8,7,3.6,165.0,6.4,8.5,42.0,Yes,12,79,44,25.2,12.4,6.7,8.0,0.2,0.9,24.8,58.0,3,68,93,10.0,14.0,31.0,25.0,92661,3.2,3.1,95.0,12,34,8.0,11,9,11,10,82.1,141,141,141,141,141
247,247,Texas,Wilson,51070,16,35,8.5,32,32,20,14.0,150.1,20.0,16,46.0,27.0,31.0,36.0,39.0,19,7.0,88,56,2.8,12,4.3,135.0,6.2,8.0,67.0,No,12,80,60,23.8,16.5,1.5,0.7,0.1,1.0,40.2,56.5,2,84,83,23.0,12.0,42.0,17.0,76905,3.1,2.9,95.0,16,36,1.0,11,9,13,12,79.0,141,141,141,141,141
248,248,Texas,Winkler,8010,19,38,8.4,22,98,19,23.0,462.1,49.0,21,26.0,25.0,,17.0,20.0,27,9.0,69,42,2.8,18,4.4,125.0,9.1,6.2,125.0,No,17,81,26,29.1,12.0,2.1,0.9,0.0,2.1,61.8,33.9,8,80,73,26.0,28.0,65.0,13.0,64894,2.5,2.4,93.0,21,37,0.0,12,7,15,15,73.4,141,141,141,141,141
249,249,Texas,Wise,69984,19,45,7.8,28,38,20,24.0,166.2,27.0,21,40.0,27.0,30.0,34.0,49.0,20,6.0,85,55,3.2,12,4.2,162.0,10.0,8.4,83.0,Yes,14,82,48,24.7,15.1,1.3,0.7,0.1,1.2,20.0,76.0,3,78,78,14.0,17.0,51.0,19.0,70468,3.0,2.9,95.0,21,36,2.0,15,16,15,13,76.5,141,141,141,141,141
250,250,Texas,Wood,45539,20,33,7.2,31,39,21,23.0,225.7,30.0,20,44.0,35.0,35.0,42.0,40.0,20,6.0,85,46,3.9,22,4.8,175.0,13.3,8.7,92.0,Yes,13,81,42,18.9,27.5,5.2,0.6,0.1,1.0,10.4,82.0,1,80,78,17.0,18.0,60.0,41.0,56945,3.0,2.9,96.0,20,37,4.0,17,21,15,14,76.6,141,141,141,141,141
251,251,Texas,Yoakum,8713,16,30,8.4,21,67,19,18.0,408.5,50.0,22,35.0,11.0,23.0,20.0,19.0,25,6.0,63,44,2.9,15,3.5,182.0,9.3,6.2,86.0,Yes,14,74,22,32.7,11.9,1.0,0.6,0.0,1.8,67.5,29.7,15,78,75,,,56.0,3.0,62636,2.2,2.5,96.0,22,36,7.0,9,12,14,13,78.2,141,141,141,141,141
252,252,Texas,Young,18010,21,36,6.9,35,60,19,0.0,300.4,43.0,22,67.0,67.0,56.0,30.0,42.0,21,5.0,83,56,3.0,20,4.8,169.0,12.2,6.9,99.0,Yes,10,82,15,23.7,21.0,1.4,0.8,0.1,1.4,19.4,76.9,2,76,75,19.0,24.0,60.0,24.0,52643,2.8,2.7,97.0,22,37,13.0,14,14,15,14,74.9,141,141,141,141,141
253,253,Texas,Zapata,14179,20,30,4.3,18,45,14,25.0,300.2,65.0,28,7.0,14.0,,23.0,32.0,40,8.0,62,39,5.1,44,6.5,96.0,2.1,7.2,45.0,Yes,22,68,19,33.1,13.2,0.3,0.2,0.0,0.5,94.7,4.6,22,75,59,,,85.0,9.0,36069,3.0,2.7,91.0,28,39,27.0,21,12,17,19,79.5,141,141,141,141,141
254,254,Texas,Zavala,11840,21,29,4.6,25,59,15,21.0,142.3,55.0,20,8.0,25.0,51.0,20.0,26.0,40,9.0,67,39,8.5,40,5.3,177.0,3.3,6.9,57.0,No,24,90,15,28.4,14.6,0.6,0.3,0.2,1.1,94.0,4.9,7,72,52,,,84.0,25.0,32538,2.3,2.2,93.0,20,39,20.0,23,9,17,19,76.0,141,141,141,141,141
