,Unnamed: 0,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured.1,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy,cig_tax_2017,cig_tax_2018,cig_tax_2019,cig_tax_2020,cig_tax_2021
38,38,Mississippi,Lauderdale,74125,22,37,6.1,30,52,14,8,825.9,35.0,13,96.0,67.0,306.0,52,39,23,13,85,65,5.5,32,5.8,359.0,15.4,9.2,83.0,No,15,83,18,23.3,17.8,43.8,0.8,0.0,0.3,2.3,52.0,0,64,71,24.0,9.0,71.0,50.0,41604,2.8,2.8,80.0,13,39,11.0,19,12,16,15,74.9,68,68,68,68,68
39,39,Mississippi,Lawrence,12586,23,35,6.8,38,28,14,23,711.9,42.0,15,24.0,16.0,8.0,38,44,24,11,82,60,6.8,26,5.4,,16.1,8.8,90.0,No,16,89,54,24.7,18.2,32.1,0.4,0.0,0.3,2.2,64.4,0,75,47,27.0,17.0,80.0,25.0,43668,2.9,2.7,93.0,15,39,7.0,17,14,17,15,72.7,68,68,68,68,68
40,40,Mississippi,Leake,22786,27,49,5.9,35,23,13,22,810.0,62.0,19,22.0,31.0,9.0,35,36,30,10,79,50,5.5,36,5.8,,13.2,9.0,90.0,No,16,79,42,25.5,16.7,41.6,0.5,0.0,6.8,4.8,46.6,2,71,61,26.0,17.0,99.0,26.0,41007,2.7,2.7,83.0,19,39,10.0,21,22,19,18,76.1,68,68,68,68,68
41,41,Mississippi,Lee,85436,21,33,6.9,28,53,15,16,678.2,39.0,14,101.0,69.0,577.0,42,56,22,12,84,66,4.4,24,4.9,,13.3,9.0,89.0,No,16,89,21,24.9,15.2,30.2,1.0,0.0,0.3,2.7,64.6,1,68,75,18.0,12.0,63.0,36.0,50803,3.2,3.1,84.0,14,37,9.0,16,13,16,14,74.9,68,68,68,68,68
42,42,Mississippi,Leflore,28183,27,41,3.3,33,69,12,15,1505.7,50.0,14,80.0,43.0,511.0,42,40,33,15,82,50,7.5,51,8.0,614.0,10.7,8.6,114.0,Yes,20,88,8,27.7,14.7,74.2,0.6,0.0,0.5,2.8,21.6,1,51,44,37.0,13.0,100.0,51.0,29687,2.7,2.4,80.0,14,42,31.0,24,16,19,19,70.7,68,68,68,68,68
43,43,Mississippi,Lincoln,34153,23,39,6.3,32,54,16,9,585.2,35.0,15,44.0,38.0,76.0,36,48,23,11,86,57,5.6,24,6.2,108.0,16.7,8.6,95.0,No,12,91,33,23.3,17.5,30.1,0.4,0.0,0.2,1.3,66.9,0,75,62,32.0,15.0,63.0,45.0,45062,2.8,3.0,85.0,15,36,12.0,18,15,17,15,73.9,68,68,68,68,68
44,44,Mississippi,Lowndes,58595,22,37,6.7,27,67,14,10,892.1,29.0,14,48.0,56.0,208.0,44,37,23,11,86,64,5.3,25,5.7,,13.4,9.2,87.0,No,14,88,17,23.7,16.3,44.5,1.0,0.1,0.3,2.1,51.2,1,64,77,19.0,14.0,73.0,46.0,49251,2.8,2.8,89.0,14,40,7.0,18,17,16,15,74.6,68,68,68,68,68
45,45,Mississippi,Madison,106272,14,37,7.9,23,77,17,30,538.1,18.0,10,133.0,72.0,171.0,48,51,16,11,92,77,4.4,15,4.5,155.0,12.7,9.5,59.0,No,14,85,27,24.7,13.9,38.0,2.8,0.1,0.3,3.1,55.1,1,72,85,17.0,13.0,50.0,42.0,70824,3.2,3.3,88.0,10,35,5.0,12,9,13,11,76.5,68,68,68,68,68
46,46,Mississippi,Marion,24573,27,38,5.2,30,35,15,4,526.5,42.0,17,36.0,24.0,49.0,37,42,29,11,82,49,5.5,31,5.9,293.0,19.0,8.6,119.0,No,16,85,41,22.8,19.3,31.4,0.4,0.1,0.3,1.8,65.1,0,82,56,25.0,11.0,82.0,41.0,38402,3.2,3.0,93.0,17,39,18.0,20,14,19,18,74.1,68,68,68,68,68
47,47,Mississippi,Marshall,35294,23,45,7.0,37,35,15,20,780.5,34.0,14,11.0,14.0,31.0,32,42,26,12,82,45,5.7,31,4.2,374.0,9.0,8.7,110.0,No,15,87,50,20.7,18.2,46.6,0.3,0.1,0.4,4.0,47.9,1,76,65,24.0,17.0,90.0,23.0,43107,2.5,2.6,82.0,14,38,8.0,16,19,17,15,73.4,68,68,68,68,68
