,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy
64,Minnesota,Redwood,15170,22,34,7.9,31,64,21,12.0,144.1,12.0,7,39.0,40.0,33.0,45,47,15,7,91,66,3.7,12,4.0,119,24.9,7.0,89,No,8,78,20,24.9,21.6,0.9,2.6,0.1,5.0,3.8,86.4,1,78,72,,,44,31.0,60097,3.3,3.1,92.0,7,29,13,9,14,13,11,79.5
65,Minnesota,Renville,14548,21,37,8.3,26,68,23,15.0,259.5,29.0,7,27.0,62.0,27.0,48,33,15,8,91,61,4.5,13,3.9,114,29.4,6.7,79,Yes,9,82,24,23.3,21.1,0.5,0.9,0.0,1.6,9.0,87.3,1,78,71,,,45,28.0,59110,3.3,3.1,,7,30,10,8,12,13,11,80.2
66,Minnesota,Rice,66972,18,28,8.9,18,83,24,21.0,292.6,9.0,6,93.0,55.0,167.0,51,58,13,6,91,60,3.1,9,4.0,154,11.0,7.2,57,Yes,13,73,32,21.7,15.8,6.0,2.2,0.1,0.7,8.5,81.3,3,74,84,6.0,9.0,43,46.0,72438,3.2,3.1,79.0,6,29,5,8,7,12,10,80.7
67,Minnesota,Rock,9315,19,32,9.0,29,60,24,25.0,231.8,13.0,5,96.0,43.0,161.0,57,59,14,6,93,74,2.3,11,4.2,744,23.4,6.6,82,No,11,83,29,25.0,20.5,0.8,0.8,0.0,0.9,3.5,93.0,0,75,80,,,27,26.0,63451,3.7,3.6,92.0,5,30,3,8,8,12,10,78.8
68,Minnesota,Roseau,15165,20,37,8.6,25,48,23,20.0,110.9,16.0,5,59.0,53.0,33.0,49,50,13,6,93,67,3.9,8,3.4,10,15.8,5.8,57,Yes,11,76,17,24.2,18.1,0.6,2.8,0.0,1.9,1.5,91.5,0,82,63,16.0,25.0,33,51.0,62924,3.3,3.4,93.0,5,29,7,8,12,12,11,80.2
69,Minnesota,St. Louis,199070,21,28,8.0,20,82,25,35.0,423.5,13.0,5,129.0,92.0,280.0,43,49,14,7,94,77,4.0,13,4.6,239,15.3,5.2,87,Yes,14,80,20,18.9,20.1,1.6,1.1,0.1,2.4,1.8,90.9,0,71,79,11.0,22.0,38,38.0,60228,3.3,3.2,84.0,5,31,9,10,9,12,11,79.0
70,Minnesota,Scott,149013,15,29,9.6,18,88,23,22.0,294.2,7.0,4,54.0,42.0,99.0,46,53,11,6,95,78,2.7,5,3.7,99,6.7,6.2,46,No,10,83,41,27.1,11.3,5.2,6.4,0.1,1.1,5.3,80.1,2,83,91,5.0,9.0,22,36.0,108718,3.6,3.3,87.0,4,30,3,5,8,10,8,82.9
71,Minnesota,Sherburne,97238,18,32,9.1,18,89,26,23.0,258.0,10.0,4,39.0,43.0,182.0,44,49,12,6,95,72,3.5,6,3.3,104,8.5,6.9,58,No,9,84,51,26.2,11.7,3.0,1.3,0.0,0.6,2.8,90.5,1,84,89,6.0,13.0,22,34.0,95323,3.4,3.2,92.0,4,31,6,6,8,11,10,80.6
72,Minnesota,Sibley,14865,20,38,9.5,27,60,23,14.0,242.1,12.0,6,13.0,40.0,40.0,43,34,14,5,91,62,3.8,17,3.7,54,16.6,6.9,68,No,10,81,39,23.0,18.9,0.7,0.7,0.1,0.5,9.3,88.0,3,79,76,,,38,34.0,66757,3.2,2.9,84.0,6,30,0,7,10,12,11,81.6
73,Minnesota,Stearns,161075,19,30,8.7,21,76,23,28.0,379.5,10.0,5,100.0,78.0,328.0,49,46,13,6,92,73,3.2,14,4.1,199,14.5,5.6,58,Yes,13,80,22,23.2,15.5,7.6,2.4,0.1,0.4,3.6,84.6,2,68,82,7.0,12.0,39,45.0,66449,3.3,3.1,83.0,5,31,5,9,8,12,10,82.1
74,Minnesota,Steele,36649,18,33,8.9,21,70,23,27.0,368.7,18.0,5,68.0,82.0,237.0,48,53,14,7,93,66,3.2,9,3.8,126,16.0,7.2,60,Yes,13,85,19,24.6,18.3,3.4,1.1,0.0,0.5,8.2,85.8,1,75,85,,11.0,39,41.0,68603,3.2,3.1,85.0,5,31,4,8,10,12,10,81.5
75,Minnesota,Stevens,9805,19,30,9.0,19,77,22,17.0,176.5,5.0,5,82.0,92.0,173.0,54,54,14,5,94,81,2.7,9,5.0,148,22.6,6.0,49,No,15,76,7,21.4,17.4,1.1,2.2,0.1,1.8,7.7,85.8,3,68,81,,,28,11.0,59045,3.8,3.4,91.0,5,29,4,8,9,12,11,81.9
76,Minnesota,Swift,9266,21,39,8.1,30,44,24,69.0,287.0,19.0,7,43.0,43.0,108.0,44,28,16,6,91,67,4.4,14,4.7,85,19.3,6.1,100,No,9,78,25,23.2,22.4,1.1,0.6,0.9,0.8,5.2,90.1,1,70,74,,,43,31.0,60127,3.4,2.9,,7,32,8,10,14,13,11,77.3
77,Minnesota,Todd,24664,21,38,7.8,25,40,24,20.0,240.7,24.0,8,85.0,45.0,45.0,43,18,16,5,87,57,4.4,17,3.8,105,21.2,5.9,77,No,13,78,33,23.9,22.1,0.4,0.5,0.3,0.7,6.8,90.4,2,83,72,11.0,16.0,54,58.0,51746,2.9,2.8,92.0,8,30,13,10,11,13,12,82.9
78,Minnesota,Traverse,3259,20,31,7.7,30,66,25,,301.3,,7,30.0,31.0,,59,20,15,5,93,72,3.7,20,3.7,162,21.2,6.5,102,No,12,74,21,20.9,25.4,0.6,0.5,0.1,6.6,4.0,86.9,1,80,76,,,45,45.0,57602,3.2,3.0,,7,30,13,10,14,13,11,77.3
79,Minnesota,Wabasha,21627,18,40,9.3,24,91,25,31.0,157.3,15.0,6,79.0,74.0,28.0,51,46,13,5,93,68,3.3,10,4.1,82,19.4,7.0,64,No,10,77,40,21.6,22.6,0.6,0.6,0.0,0.3,3.0,94.6,1,79,82,,10.0,26,26.0,63435,3.5,3.3,93.0,6,30,3,7,10,12,10,82.9
80,Minnesota,Wadena,13682,23,39,7.4,31,67,23,17.0,182.9,27.0,6,58.0,66.0,314.0,38,22,16,7,91,68,6.2,16,4.0,79,18.2,5.4,118,No,14,77,27,25.9,21.3,1.0,0.5,0.0,0.8,2.1,93.7,0,77,76,19.0,25.0,50,30.0,50663,3.5,3.1,81.0,6,31,12,12,11,14,12,76.1
81,Minnesota,Waseca,18612,20,31,8.4,29,79,24,13.0,324.7,13.0,5,32.0,48.0,27.0,51,54,14,6,93,64,3.9,12,4.2,89,16.6,7.3,66,No,12,83,25,23.2,18.6,2.1,0.9,0.0,0.8,6.4,88.7,1,78,83,,15.0,34,32.0,63907,3.2,3.2,85.0,5,31,9,8,10,12,11,80.8
82,Minnesota,Washington,262440,14,26,9.2,16,94,22,30.0,292.6,6.0,3,107.0,76.0,272.0,43,55,11,6,96,81,2.8,5,3.6,94,8.4,6.7,51,No,10,83,40,24.3,15.6,4.8,6.4,0.1,0.6,4.5,81.6,1,81,91,6.0,12.0,20,30.0,100857,3.5,3.3,91.0,3,30,7,5,8,10,8,82.3
83,Minnesota,Watonwan,10897,20,33,9.0,26,73,21,50.0,369.0,40.0,9,27.0,73.0,73.0,47,48,19,6,84,52,4.0,14,4.8,173,22.8,8.2,88,Yes,9,77,27,24.3,20.5,0.6,1.1,0.1,1.3,26.9,70.4,6,77,69,,22.0,55,29.0,57290,3.2,3.0,88.0,9,31,1,9,12,13,12,79.7
84,Minnesota,Wilkin,6207,19,33,8.6,33,62,24,25.0,332.1,10.0,4,,32.0,226.0,49,54,13,5,95,80,3.4,11,4.0,101,14.4,5.7,70,No,8,81,24,22.5,19.7,0.5,0.5,0.0,1.8,3.1,92.8,0,78,78,,,41,,69890,3.3,3.1,,4,31,6,9,13,12,10,77.5
85,Minnesota,Winona,50484,19,29,8.8,24,96,23,9.0,395.1,6.0,5,39.0,61.0,196.0,49,59,14,7,93,76,2.9,11,4.3,95,11.8,7.1,62,No,15,77,22,17.8,17.6,1.8,2.6,0.0,0.5,3.1,91.0,1,70,84,7.0,11.0,36,27.0,64219,3.3,3.2,84.0,5,30,4,8,10,12,11,80.6
86,Minnesota,Wright,138377,16,33,9.6,20,86,25,29.0,193.6,8.0,4,44.0,42.0,113.0,44,51,12,5,95,74,3.3,5,3.4,76,9.8,6.2,46,No,10,85,49,27.7,13.0,1.7,1.4,0.0,0.4,3.1,91.7,1,82,87,7.0,13.0,19,21.0,91374,3.6,3.4,91.0,4,27,2,5,8,11,9,81.3
87,Minnesota,Yellow Medicine,9709,21,39,8.3,26,58,24,38.0,131.8,18.0,6,71.0,41.0,62.0,50,38,15,6,91,60,3.8,13,3.9,121,24.5,6.2,61,No,10,78,22,23.1,20.8,0.8,0.6,0.1,3.9,5.1,88.7,1,79,79,,,37,37.0,61074,3.2,3.0,94.0,6,31,8,9,12,13,11,81.7
