,Unnamed: 0,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured.1,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy,cig_tax_2017,cig_tax_2018,cig_tax_2019,cig_tax_2020,cig_tax_2021
10,10,Arkansas,Clark,22320,21,26,5.5,39,67,15,37,816.4,18,9,45.0,49.0,278.0,38,48,23,9,90,62,3.8,23,4.6,329.0,14.5,9.5,66,No,13,78,26,19.0,16.8,24.3,0.7,0.1,0.6,4.8,68.3,1,58,69,11.0,14.0,63,28,44105,2.2,2.4,91.0,9,36,21,18,15,16,15,76.4,115,115,115,115,115
11,11,Arkansas,Clay,14551,28,37,6.5,35,52,17,30,268.1,51,10,7.0,48.0,82.0,33,33,27,8,82,51,4.9,26,5.2,221.0,14.1,9.2,128,No,13,82,34,21.2,21.9,0.8,0.2,0.0,0.6,2.2,94.9,0,67,67,19.0,20.0,68,29,40686,2.6,2.8,91.0,10,36,4,20,10,18,18,72.8,115,115,115,115,115
12,12,Arkansas,Cleburne,24919,25,34,7.3,33,66,18,26,267.5,38,9,60.0,40.0,112.0,40,46,23,8,86,42,4.5,22,3.9,367.0,14.4,9.2,111,No,10,81,33,18.8,27.2,0.4,0.5,0.0,0.7,2.5,94.5,0,75,75,22.0,25.0,63,25,46214,2.9,3.2,88.0,9,34,3,16,13,16,15,75.7,115,115,115,115,115
13,13,Arkansas,Cleveland,7956,25,38,6.9,34,1,16,18,280.4,25,8,,,,40,46,25,8,90,49,3.9,20,4.7,95.0,6.2,9.1,98,No,8,89,55,21.6,21.4,11.4,0.2,0.0,0.5,2.5,84.3,0,76,61,,,55,4,53773,2.5,2.8,,8,36,6,18,16,17,17,75.8,115,115,115,115,115
14,14,Arkansas,Columbia,23457,25,44,6.3,37,42,14,47,922.7,25,10,59.0,43.0,188.0,37,48,27,12,86,56,4.5,27,5.7,317.0,14.4,9.4,78,Yes,14,85,18,20.6,17.7,35.1,0.9,0.0,0.6,2.8,59.5,1,70,62,19.0,16.0,66,26,42964,2.8,2.9,89.0,10,39,7,20,19,17,17,75.5,115,115,115,115,115
15,15,Arkansas,Conway,20846,25,40,6.6,34,43,17,26,387.3,40,8,67.0,48.0,269.0,30,31,25,9,87,53,4.3,23,4.7,211.0,13.9,9.5,88,Yes,12,81,39,22.6,19.7,11.3,0.4,0.0,0.9,4.0,81.4,1,67,65,15.0,23.0,80,27,46924,2.7,2.9,89.0,8,35,6,19,17,17,16,74.8,115,115,115,115,115
16,16,Arkansas,Craighead,110332,22,39,6.7,33,65,15,19,780.5,33,9,115.0,75.0,376.0,44,53,23,10,89,62,2.8,25,4.7,431.0,8.8,9.4,71,Yes,15,84,15,25.0,14.0,16.6,1.3,0.1,0.5,5.3,74.9,1,57,82,17.0,16.0,59,40,47766,2.8,2.9,92.0,9,35,9,17,14,16,15,77.0,115,115,115,115,115
17,17,Arkansas,Crawford,63257,24,39,7.0,29,74,16,31,347.6,39,10,39.0,19.0,47.0,38,47,24,8,85,54,3.3,28,4.2,380.0,7.3,9.7,68,No,12,86,26,24.3,17.2,1.5,1.5,0.1,2.6,8.1,83.6,1,76,73,14.0,22.0,63,35,44600,2.7,2.8,90.0,10,35,8,16,14,17,16,77.0,115,115,115,115,115
18,18,Arkansas,Crittenden,47955,24,37,6.6,39,73,13,21,1364.1,53,8,31.0,65.0,225.0,39,41,30,14,83,55,4.2,32,4.8,1274.0,9.3,8.4,99,Yes,18,82,30,27.1,14.5,54.2,0.6,0.1,0.4,2.8,40.9,1,57,76,27.0,13.0,89,45,41976,2.5,2.4,89.0,8,40,5,19,17,17,17,72.8,115,115,115,115,115
19,19,Arkansas,Cross,16419,26,42,6.8,37,50,16,19,717.5,45,9,36.0,49.0,97.0,27,44,27,11,84,51,4.2,26,4.4,664.0,19.2,9.0,103,Yes,12,82,30,23.2,19.3,23.0,0.8,0.0,0.4,2.0,72.3,0,67,71,17.0,25.0,66,45,45273,2.9,2.9,90.0,9,37,6,18,19,17,17,72.8,115,115,115,115,115
20,20,Arkansas,Dallas,7009,25,40,5.7,47,18,15,33,527.5,22,8,14.0,29.0,285.0,33,36,27,12,84,51,4.7,32,4.9,597.0,19.5,9.3,85,No,8,84,36,21.0,24.4,40.4,0.3,0.1,0.7,3.9,53.2,0,68,58,30.0,,43,34,41314,3.0,2.9,,8,38,18,18,17,17,17,75.4,115,115,115,115,115
21,21,Arkansas,Desha,11361,28,48,4.7,35,60,13,45,918.1,45,10,43.0,26.0,62.0,30,41,33,15,81,46,4.5,39,4.6,730.0,16.5,8.7,89,Yes,13,86,17,25.3,19.6,46.8,0.7,0.1,0.5,6.4,44.5,2,61,55,22.0,,69,22,37005,2.3,2.5,88.0,10,40,20,22,10,19,19,72.8,115,115,115,115,115
22,22,Arkansas,Drew,18219,24,35,6.3,32,40,15,28,620.0,32,8,65.0,22.0,626.0,29,45,25,10,87,66,5.2,25,6.1,362.0,10.9,8.9,78,Yes,13,83,28,21.6,18.2,27.9,0.7,0.0,0.5,3.8,66.1,0,68,69,19.0,17.0,68,19,44162,2.6,2.3,96.0,8,37,11,18,18,17,16,75.4,115,115,115,115,115
23,23,Arkansas,Faulkner,126007,21,37,7.2,27,55,17,23,536.2,23,8,54.0,40.0,151.0,37,50,21,7,92,67,3.0,16,5.0,361.0,9.2,9.9,66,No,16,84,38,22.8,12.9,12.0,1.3,0.1,0.7,4.2,79.9,1,62,80,15.0,17.0,48,35,58482,3.0,3.2,92.0,8,36,6,16,10,15,14,76.7,115,115,115,115,115
24,24,Arkansas,Franklin,17715,27,42,6.8,33,66,16,16,240.4,35,10,28.0,17.0,6.0,36,48,27,8,84,59,3.4,23,5.7,427.0,10.7,9.1,89,No,15,83,44,22.3,19.9,0.9,1.1,0.2,1.6,3.2,91.6,0,71,62,19.0,28.0,56,15,45670,3.1,3.2,95.0,10,36,4,19,14,18,17,74.9,115,115,115,115,115
25,25,Arkansas,Fulton,12477,28,32,5.8,33,44,16,12,224.0,39,9,57.0,16.0,48.0,39,40,27,7,86,61,4.0,27,4.4,184.0,7.3,8.7,93,No,16,82,26,21.1,26.0,0.7,0.3,0.0,0.8,1.7,94.5,1,80,58,21.0,26.0,75,31,32926,3.4,3.4,,9,36,12,20,13,19,18,74.2,115,115,115,115,115
26,26,Arkansas,Garland,99386,23,29,6.4,29,78,17,27,477.4,40,10,87.0,57.0,273.0,39,56,23,9,89,62,3.7,24,4.7,645.0,11.2,8.6,121,Yes,16,82,23,19.9,24.3,8.5,0.9,0.1,0.8,5.9,81.7,1,68,79,25.0,29.0,67,38,45786,2.9,2.9,84.0,10,35,11,18,16,16,16,75.0,115,115,115,115,115
27,27,Arkansas,Grant,18265,23,34,7.4,38,27,18,16,220.2,28,7,11.0,44.0,104.0,37,56,21,9,91,55,3.2,16,5.1,254.0,8.8,9.4,88,No,13,86,52,22.0,18.5,2.6,0.4,0.1,0.5,3.0,92.3,0,80,74,22.0,23.0,45,10,58566,3.0,3.2,93.0,7,34,4,15,17,15,14,76.6,115,115,115,115,115
28,28,Arkansas,Greene,45325,25,38,6.6,35,40,17,13,499.4,48,7,55.0,31.0,201.0,41,50,24,8,88,50,3.5,20,4.3,379.0,11.0,9.3,91,No,11,83,28,24.3,16.3,1.8,0.4,0.4,0.6,3.0,92.6,0,67,77,24.0,29.0,72,39,47098,2.6,2.7,95.0,7,34,9,17,15,17,15,74.7,115,115,115,115,115
