,Unnamed: 0,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured.1,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy,cig_tax_2017,cig_tax_2018,cig_tax_2019,cig_tax_2020,cig_tax_2021
64,64,Michigan,Oceana,26467,24,38,7.8,24,89,20,40,329.0,32.0,11,53.0,34,34.0,49,34,22,8.0,87,48,5.9,23,3.8,469.0,9.0,7.3,84,No,15,79,29,22.3,21.3,1.1,0.3,0.0,1.5,15.1,81.3,3,83,74,8.0,17.0,70,19.0,52319,2.6,2.7,81.0,11,39,2.0,14,15,17,16,79.1,200,200,200,200,200
65,65,Michigan,Ogemaw,20997,26,43,7.5,34,68,21,33,176.4,25.0,8,29.0,38,81.0,43,35,22,7.0,86,60,6.7,27,3.8,399.0,10.0,6.8,111,No,15,83,26,18.6,26.3,0.4,0.6,0.0,1.0,2.3,94.3,0,81,74,17.0,28.0,62,21.0,41347,3.1,3.2,71.0,8,40,0.0,17,14,17,16,75.6,200,200,200,200,200
66,66,Michigan,Ontonagon,5720,24,32,6.7,27,72,21,33,68.0,15.0,8,17.0,52,17.0,55,35,19,8.0,92,57,6.8,23,3.8,324.0,8.6,4.7,99,No,11,81,31,12.5,37.7,0.3,0.6,0.0,1.5,1.6,94.6,0,88,70,,,54,12.0,45531,2.8,2.6,,8,39,12.0,15,12,16,15,78.3,200,200,200,200,200
67,67,Michigan,Osceola,23460,26,38,7.3,23,50,21,50,275.2,26.0,8,26.0,9,145.0,46,35,22,7.0,89,51,4.0,21,4.2,286.0,15.4,6.9,83,No,13,79,31,22.3,21.6,0.7,0.3,0.1,0.7,2.3,94.2,0,81,70,15.0,22.0,61,10.0,47343,2.6,2.8,89.0,8,40,6.0,15,14,17,16,77.7,200,200,200,200,200
68,68,Michigan,Oscoda,8241,26,31,7.5,28,91,21,50,132.7,32.0,10,24.0,24,61.0,36,29,22,10.0,83,59,6.9,26,3.7,267.0,13.3,6.5,116,No,17,79,27,19.4,27.6,0.5,0.2,0.0,1.0,1.8,95.1,1,85,65,,41.0,74,24.0,44594,2.7,2.6,,10,40,1.0,17,12,18,16,75.1,200,200,200,200,200
69,69,Michigan,Otsego,24668,22,33,7.7,25,89,21,23,183.4,23.0,7,77.0,73,259.0,45,35,18,7.0,92,67,4.9,15,3.8,256.0,10.9,6.3,68,No,11,82,20,20.8,21.7,0.6,0.7,0.1,0.9,1.9,94.2,0,79,83,11.0,16.0,54,35.0,52392,2.8,3.0,85.0,7,39,4.0,14,11,16,14,78.4,200,200,200,200,200
70,70,Michigan,Ottawa,291830,17,27,8.3,19,89,20,31,319.5,10.0,6,67.0,58,187.0,48,53,15,6.0,93,71,2.8,7,3.7,243.0,11.4,9.1,54,No,12,83,24,23.7,15.5,1.6,3.0,0.1,0.6,10.2,83.4,2,78,86,5.0,10.0,36,46.0,69827,3.4,3.4,89.0,6,35,9.0,8,9,13,12,81.8,200,200,200,200,200
71,71,Michigan,Presque Isle,12592,24,30,7.1,30,72,21,44,203.3,17.0,8,24.0,24,24.0,48,41,19,5.0,90,62,7.6,20,4.1,93.0,18.1,6.3,85,No,10,82,35,15.5,32.5,0.6,0.6,0.0,1.0,1.5,95.4,0,89,72,17.0,25.0,57,28.0,47339,3.1,3.1,,8,39,8.0,15,14,16,14,77.0,200,200,200,200,200
72,72,Michigan,Roscommon,24019,25,41,6.3,38,99,21,39,205.1,28.0,8,42.0,42,75.0,44,36,21,7.0,90,63,7.5,28,3.9,312.0,13.0,6.6,84,No,15,77,29,14.8,33.3,0.6,0.7,0.0,1.0,2.1,94.4,0,82,79,15.0,25.0,72,33.0,42546,2.3,2.5,74.0,8,40,11.0,18,14,17,16,76.2,200,200,200,200,200
73,73,Michigan,Saginaw,190539,22,39,7.0,25,71,22,30,764.8,25.0,6,85.0,76,276.0,50,48,20,10.0,89,64,4.8,29,4.7,634.0,11.7,8.4,85,No,15,83,25,21.4,19.6,18.5,1.4,0.1,0.6,8.7,69.1,1,71,79,15.0,14.0,58,57.0,48471,2.7,2.9,80.0,6,40,10.0,15,13,16,14,77.2,200,200,200,200,200
74,74,Michigan,St. Clair,159128,23,34,7.1,27,73,21,16,308.8,20.0,6,46.0,59,251.0,37,47,19,7.0,91,65,4.9,14,4.2,319.0,9.2,7.8,94,No,13,84,42,20.5,19.4,2.4,0.6,0.0,0.5,3.5,91.0,0,77,83,12.0,20.0,44,49.0,60208,2.8,3.0,81.0,6,41,13.0,13,10,16,14,77.0,200,200,200,200,200
75,75,Michigan,St. Joseph,60964,24,34,7.8,27,59,21,27,356.0,33.0,8,28.0,33,174.0,42,44,20,7.0,87,52,4.3,16,3.7,301.0,13.4,9.3,86,No,14,75,30,24.1,18.5,2.3,0.7,0.0,0.6,8.4,86.1,2,75,77,12.0,20.0,57,42.0,54024,2.6,2.9,88.0,8,39,5.0,13,18,16,15,76.8,200,200,200,200,200
76,76,Michigan,Sanilac,41170,25,35,7.8,28,39,21,24,196.3,21.0,8,27.0,36,170.0,41,42,21,7.0,88,55,4.7,22,4.1,264.0,8.7,8.3,68,No,13,78,38,21.4,22.1,0.5,0.4,0.0,0.6,3.8,93.8,1,79,71,10.0,15.0,55,34.0,49917,2.9,3.0,84.0,8,41,2.0,14,13,17,15,77.6,200,200,200,200,200
77,77,Michigan,Schoolcraft,8094,26,27,6.5,26,75,21,33,149.1,31.0,9,87.0,74,247.0,52,12,22,9.0,91,57,7.0,23,4.6,,6.2,5.5,72,No,15,77,21,17.2,27.5,0.4,0.3,0.0,9.3,1.3,85.3,0,84,75,,,56,11.0,50256,2.6,2.8,93.0,9,40,10.0,18,7,17,16,78.6,200,200,200,200,200
78,78,Michigan,Shiawassee,68122,22,39,7.7,28,69,21,43,286.4,20.0,6,44.0,40,167.0,48,50,17,8.0,92,63,4.3,15,3.8,264.0,11.0,8.5,74,No,10,83,43,20.8,19.0,0.7,0.5,0.1,0.6,3.1,93.8,0,76,80,11.0,16.0,49,38.0,55633,2.8,3.0,87.0,6,38,8.0,12,11,15,13,77.4,200,200,200,200,200
79,79,Michigan,Tuscola,52245,24,33,7.9,29,60,22,30,250.2,23.0,7,30.0,36,281.0,44,41,20,7.0,89,56,5.1,17,3.8,273.0,12.2,8.2,82,No,13,81,43,20.3,20.8,1.2,0.3,0.0,0.7,3.6,93.1,0,82,74,11.0,19.0,60,30.0,52342,3.0,3.0,83.0,7,39,1.0,14,11,17,15,77.1,200,200,200,200,200
80,80,Michigan,Van Buren,75677,22,37,8.1,31,65,19,35,362.3,27.0,9,44.0,40,131.0,41,39,21,7.0,87,58,4.6,18,4.1,348.0,10.5,8.8,83,No,13,80,33,23.1,18.7,3.6,0.7,0.1,1.2,11.7,81.0,2,77,78,11.0,19.0,53,33.0,58733,2.8,3.0,72.0,9,40,1.0,13,16,16,15,77.8,200,200,200,200,200
81,81,Michigan,Washtenaw,367601,15,26,8.2,15,90,21,32,460.2,6.0,6,174.0,183,566.0,44,58,14,7.0,95,86,2.9,12,5.2,303.0,10.3,7.9,57,No,17,72,34,18.4,14.5,12.0,9.4,0.1,0.4,4.9,70.2,1,61,89,7.0,11.0,31,42.0,76728,3.2,3.2,87.0,6,37,6.0,11,8,13,11,81.4,200,200,200,200,200
82,82,Michigan,Wayne,1749343,24,35,7.0,27,95,20,29,861.9,27.0,7,72.0,72,307.0,38,45,24,11.0,86,61,5.1,29,5.7,1016.0,7.2,11.3,98,No,20,80,36,23.6,15.8,38.2,3.5,0.0,0.5,6.1,49.4,3,62,75,21.0,12.0,65,69.0,50753,2.4,2.6,81.0,7,45,4.0,17,12,16,16,75.5,200,200,200,200,200
83,83,Michigan,Wexford,33631,25,32,7.7,29,89,19,15,273.5,30.0,7,84.0,74,238.0,42,48,20,7.0,90,58,4.5,19,3.9,419.0,12.3,6.6,89,No,13,79,27,23.0,19.6,0.6,0.7,0.1,0.8,2.1,94.1,0,77,74,11.0,19.0,63,22.0,53146,3.0,3.1,80.0,7,39,4.0,14,13,17,15,77.4,200,200,200,200,200
