,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy
59,Virginia,Middlesex,10582,20,36,9.0,24,38,19,20.0,309.0,26.0,11,28.0,47.0,76.0,49.0,55.0,18,9.0,87,56,2.6,24,5.0,217,11.1,7.4,99,No,16,80,43,16.0,32.0,16.3,0.5,0.1,0.5,2.9,77.7,0,79,67,,26.0,50,10.0,58834,,2.8,88.0,11,38,0.0,9,12,14,12,77.7
60,Virginia,Montgomery,98535,18,29,8.4,19,74,18,24.0,370.3,7.0,10,69.0,51.0,237.0,44.0,57.0,17,7.0,93,76,2.8,14,5.7,128,11.2,7.7,47,Yes,18,77,21,15.3,13.2,4.1,6.3,0.1,0.3,3.5,83.6,1,55,88,7.0,13.0,36,30.0,58740,,3.2,91.0,10,39,4.0,11,8,14,12,80.2
61,Virginia,Nelson,14930,20,31,8.6,25,55,20,35.0,274.4,20.0,13,94.0,54.0,121.0,43.0,54.0,18,8.0,86,52,2.8,18,5.5,143,10.1,7.5,108,Yes,15,71,55,17.8,28.2,11.0,0.8,0.0,0.6,4.3,81.6,0,76,68,17.0,22.0,53,23.0,55804,,3.1,88.0,13,38,3.0,10,10,14,12,78.3
62,Virginia,New Kent,23091,18,34,9.7,25,78,20,22.0,276.7,9.0,9,31.0,22.0,95.0,50.0,53.0,15,7.0,93,56,2.4,7,3.7,146,8.9,7.7,84,No,14,86,64,19.9,17.7,13.6,1.2,0.1,1.1,3.6,77.9,0,86,79,16.0,20.0,25,3.0,102619,,3.4,90.0,9,38,0.0,6,12,13,11,78.5
63,Virginia,Northampton,11710,22,42,8.1,26,20,17,27.0,776.6,35.0,15,102.0,120.0,102.0,49.0,52.0,23,10.0,83,51,4.4,30,4.8,100,16.2,7.0,87,Yes,13,74,29,19.7,27.0,33.2,1.0,0.2,0.4,9.5,54.3,1,65,72,22.0,22.0,75,14.0,45235,,3.1,93.0,15,41,0.0,14,19,15,14,76.4
64,Virginia,Northumberland,12095,20,24,8.6,22,44,19,22.0,439.9,27.0,13,82.0,116.0,8.0,48.0,51.0,18,11.0,91,42,4.3,26,4.7,181,17.3,7.4,93,No,15,83,39,14.5,37.5,24.7,0.5,0.1,0.2,3.8,69.2,0,89,77,,16.0,59,17.0,60385,,3.4,93.0,13,39,1.0,11,14,14,12,80.1
65,Virginia,Nottoway,15232,25,34,5.2,34,63,17,20.0,1302.3,30.0,14,65.0,46.0,66.0,38.0,51.0,25,11.0,80,37,2.8,27,4.8,239,15.6,8.0,88,No,17,85,35,19.4,19.3,38.6,0.6,0.1,0.8,4.8,54.1,1,65,65,,,67,20.0,45913,,3.1,88.0,14,43,30.0,15,23,16,15,75.0
66,Virginia,Orange,37051,21,38,8.4,26,64,18,32.0,249.5,20.0,11,44.0,27.0,54.0,44.0,54.0,18,8.0,89,58,3.0,14,3.6,111,5.7,7.8,102,No,12,81,56,21.0,20.6,12.9,1.1,0.1,0.5,5.6,77.6,1,79,78,12.0,18.0,43,9.0,71691,,3.1,92.0,11,39,8.0,9,11,14,12,77.7
67,Virginia,Page,23902,25,38,7.9,33,32,19,22.0,214.9,28.0,13,33.0,17.0,38.0,37.0,32.0,22,7.0,83,43,3.8,17,3.8,154,10.9,7.3,87,No,14,78,51,19.8,21.9,2.1,0.5,0.0,0.3,2.2,93.6,0,71,67,14.0,20.0,56,37.0,52877,,3.1,96.0,13,38,1.0,14,19,17,15,77.1
68,Virginia,Patrick,17608,25,34,7.8,32,46,18,25.0,118.9,25.0,13,28.0,11.0,40.0,43.0,37.0,22,8.0,80,51,3.5,23,5.0,146,8.5,7.8,103,No,12,88,45,17.3,26.8,5.2,0.3,0.1,0.6,3.2,89.7,0,79,67,21.0,20.0,49,26.0,43568,,3.3,88.0,13,41,5.0,13,15,17,15,76.2
69,Virginia,Pittsylvania,60354,23,39,7.9,33,29,17,43.0,271.0,20.0,12,8.0,12.0,20.0,43.0,50.0,22,8.0,83,58,3.4,24,4.3,81,14.3,8.7,98,Yes,11,85,30,18.4,23.3,21.3,0.5,0.0,0.3,2.8,73.9,1,75,72,20.0,23.0,59,17.0,51682,,3.4,88.0,12,39,6.0,12,14,16,14,76.7
70,Virginia,Powhatan,29652,18,28,9.5,28,65,21,50.0,262.2,9.0,10,41.0,44.0,30.0,48.0,55.0,15,6.0,90,62,2.5,7,3.5,73,8.6,8.0,58,No,11,86,64,18.1,19.0,9.0,0.6,0.1,0.4,2.3,86.1,0,90,90,13.0,13.0,20,21.0,94293,,3.4,92.0,10,36,2.0,6,11,13,11,80.1
71,Virginia,Prince Edward,22802,22,38,7.3,33,81,17,34.0,700.3,8.0,13,65.0,39.0,281.0,37.0,45.0,21,11.0,86,59,3.8,25,4.8,205,9.6,7.9,87,No,13,78,32,16.0,17.0,32.3,1.4,0.1,0.3,3.0,61.2,3,64,67,14.0,17.0,87,9.0,44586,,2.9,83.0,13,41,12.0,12,13,15,14,76.6
72,Virginia,Prince George,38353,18,33,8.0,29,41,17,33.0,796.1,13.0,9,16.0,23.0,104.0,42.0,44.0,18,8.0,91,63,3.4,10,3.6,111,6.8,8.2,56,Yes,14,85,34,22.0,14.4,31.2,2.2,0.4,0.7,8.6,54.2,0,68,83,12.0,18.0,36,21.0,74518,,3.3,89.0,9,40,10.0,10,13,13,12,81.0
73,Virginia,Prince William,470335,14,32,9.4,18,97,17,30.0,485.9,16.0,12,45.0,57.0,125.0,36.0,49.0,16,7.0,88,70,2.5,8,3.6,186,6.5,8.5,40,Yes,15,75,65,26.9,10.3,20.7,9.4,0.2,1.1,24.5,41.5,6,73,94,7.0,10.0,42,28.0,106208,,3.2,88.0,12,41,3.0,6,9,12,10,82.4
74,Virginia,Pulaski,34027,22,33,7.9,34,83,21,17.0,345.2,37.0,10,35.0,29.0,41.0,42.0,51.0,19,9.0,87,59,3.4,20,4.4,253,15.9,7.8,105,Yes,10,87,31,17.5,23.5,5.0,0.7,0.0,0.3,1.8,90.7,1,71,70,16.0,20.0,65,21.0,54086,,3.1,90.0,10,40,6.0,12,14,15,13,75.9
75,Virginia,Rappahannock,7370,18,32,7.2,18,49,20,25.0,191.2,9.0,13,41.0,27.0,109.0,33.0,47.0,15,7.0,88,51,2.5,14,4.6,41,11.0,7.1,84,No,15,75,51,16.2,27.9,4.1,1.0,0.1,0.4,4.4,88.3,1,74,77,,,38,11.0,79086,,3.0,93.0,13,37,21.0,9,13,13,11,81.0
76,Virginia,Richmond,9023,23,33,8.6,30,61,19,15.0,570.5,22.0,13,,33.0,166.0,58.0,53.0,24,10.0,81,50,3.0,20,4.6,119,18.8,7.4,90,No,17,78,30,16.9,21.1,29.2,0.7,0.1,0.6,7.3,60.5,2,70,67,,27.0,74,21.0,49758,,3.2,88.0,13,42,2.0,10,15,15,15,75.8
77,Virginia,Roanoke,94186,18,30,9.0,26,82,20,28.0,214.4,10.0,8,133.0,87.0,262.0,46.0,56.0,16,7.0,92,74,2.5,8,4.0,184,12.2,6.8,83,Yes,11,87,34,19.7,21.8,6.2,3.5,0.0,0.2,3.3,85.2,1,75,84,13.0,17.0,30,23.0,71742,,3.4,92.0,8,35,3.0,8,13,13,11,79.3
78,Virginia,Rockbridge,22573,22,29,8.3,28,56,19,23.0,176.5,12.0,11,84.0,4.0,4.0,45.0,50.0,19,8.0,87,60,2.7,17,4.1,141,11.9,7.3,106,No,12,85,33,17.1,26.8,3.2,0.7,0.0,0.6,2.0,91.9,0,75,76,14.0,20.0,43,28.0,58501,,3.1,88.0,11,39,5.0,10,15,15,13,80.5
79,Virginia,Rockingham,81948,19,32,8.6,26,72,20,26.0,268.0,17.0,12,30.0,22.0,17.0,40.0,50.0,18,6.0,84,56,2.4,12,3.5,112,13.8,7.4,67,No,11,81,27,21.8,19.5,2.2,1.0,0.1,0.6,7.4,87.9,2,74,76,12.0,17.0,40,34.0,67242,,3.1,,12,36,6.0,8,10,14,12,80.7
80,Virginia,Russell,26586,26,33,7.6,38,44,18,21.0,210.7,38.0,11,26.0,11.0,87.0,38.0,45.0,23,8.0,80,56,4.2,23,5.3,185,8.6,8.6,80,No,13,85,45,18.7,22.5,0.9,0.2,0.0,0.3,1.4,96.6,0,76,60,17.0,20.0,63,55.0,40345,,3.3,87.0,11,39,2.0,15,17,17,16,74.7
81,Virginia,Scott,21566,25,31,7.6,35,40,17,19.0,228.7,26.0,11,33.0,23.0,139.0,45.0,55.0,22,8.0,81,55,3.1,20,5.0,101,6.0,9.3,111,No,12,87,51,17.8,24.9,0.9,0.2,0.1,0.3,1.5,96.4,0,77,64,31.0,33.0,65,35.0,41288,,3.3,90.0,11,38,4.0,14,17,17,15,76.1
82,Virginia,Shenandoah,43616,21,33,8.6,25,64,19,15.0,194.3,24.0,12,46.0,30.0,53.0,42.0,42.0,19,7.0,87,55,2.5,15,4.1,178,13.6,7.4,84,No,13,82,41,21.0,22.2,2.5,1.1,0.1,0.5,7.4,87.2,2,71,74,16.0,20.0,46,26.0,59087,,2.7,93.0,12,38,3.0,10,14,15,13,78.9
83,Virginia,Smyth,30104,25,30,7.3,37,93,20,29.0,473.0,31.0,11,62.0,53.0,156.0,38.0,43.0,22,9.0,83,53,3.7,23,4.9,203,8.9,8.0,91,No,11,83,29,19.1,22.6,2.4,0.5,0.0,0.2,2.0,94.0,0,71,70,19.0,20.0,71,33.0,41964,,3.1,90.0,11,38,6.0,15,18,17,15,73.6
84,Virginia,Southampton,17631,22,47,7.6,34,31,19,25.0,433.8,11.0,11,23.0,11.0,,42.0,47.0,20,10.0,85,63,2.7,19,4.3,125,11.4,7.8,73,No,11,83,44,18.6,20.8,34.4,0.5,0.1,0.5,2.0,61.0,0,75,74,12.0,13.0,49,10.0,62327,,3.2,83.0,11,42,14.0,10,16,15,13,78.1
85,Virginia,Spotsylvania,136215,17,34,9.0,24,75,19,32.0,394.6,15.0,10,60.0,41.0,87.0,39.0,46.0,16,7.0,91,66,2.9,10,3.6,172,7.0,8.1,72,No,13,78,49,24.5,14.7,16.5,2.8,0.2,0.5,10.7,66.6,2,78,90,10.0,13.0,38,19.0,90262,,3.2,88.0,10,38,4.0,8,10,13,11,79.7
86,Virginia,Stafford,152882,14,32,9.4,16,78,19,28.0,424.8,11.0,8,31.0,34.0,82.0,38.0,47.0,14,7.0,93,71,2.8,7,3.5,197,5.7,8.2,51,No,10,74,55,25.9,10.7,18.8,3.6,0.2,0.8,14.2,59.3,2,77,94,9.0,12.0,30,22.0,109090,,3.2,92.0,8,36,3.0,6,8,12,10,80.1
87,Virginia,Surry,6422,22,33,7.7,17,9,17,22.0,474.0,17.0,10,31.0,,47.0,56.0,48.0,22,10.0,85,49,3.4,20,5.0,226,15.4,7.5,73,No,10,83,62,16.6,23.9,41.1,0.5,0.1,0.5,2.7,53.3,0,74,65,,,64,4.0,59069,,3.3,93.0,10,42,10.0,11,19,15,14,78.0
88,Virginia,Sussex,11159,25,39,6.3,25,27,16,29.0,562.7,31.0,13,27.0,18.0,18.0,48.0,45.0,26,12.0,80,39,4.5,28,4.9,103,16.0,7.9,111,No,13,80,60,15.2,18.6,55.5,0.5,0.0,0.6,3.3,38.9,0,69,66,,,88,20.0,45134,,3.0,83.0,13,43,18.0,15,11,16,15,74.9
89,Virginia,Tazewell,40595,26,37,7.4,38,55,18,37.0,175.2,41.0,12,54.0,42.0,204.0,38.0,39.0,21,10.0,82,54,4.4,29,4.4,208,12.0,8.2,111,No,10,86,33,19.3,23.1,3.2,0.7,0.0,0.2,1.1,93.8,0,75,73,17.0,25.0,61,29.0,43619,,3.3,82.0,12,40,8.0,14,15,16,15,73.2
90,Virginia,Warren,40164,21,35,8.7,31,80,20,22.0,267.9,25.0,12,52.0,27.0,95.0,36.0,50.0,18,7.0,87,54,2.8,14,3.9,138,11.5,7.4,94,No,12,75,58,21.6,16.8,4.7,1.3,0.1,0.6,5.3,86.0,1,77,83,16.0,23.0,46,43.0,69878,,2.9,89.0,12,40,3.0,9,14,14,12,75.8
91,Virginia,Washington,53740,22,32,8.0,30,63,20,15.0,167.3,30.0,12,66.0,56.0,166.0,43.0,49.0,19,9.0,86,58,3.3,17,4.5,155,8.5,8.7,83,No,10,84,32,18.0,23.6,1.5,0.5,0.1,0.2,1.6,95.3,0,75,75,18.0,24.0,50,35.0,52387,,3.5,90.0,12,38,3.0,13,16,15,14,76.7
92,Virginia,Westmoreland,18015,21,34,8.6,24,43,18,45.0,388.1,30.0,13,17.0,11.0,11.0,42.0,42.0,20,11.0,85,55,3.5,27,6.1,139,20.2,7.7,107,No,14,79,57,19.1,25.6,25.5,0.9,0.1,0.8,6.9,63.8,2,73,75,11.0,15.0,76,22.0,54885,,3.0,87.0,13,39,2.0,11,14,14,13,77.0
93,Virginia,Wise,37383,26,40,7.1,35,71,17,7.0,285.1,44.0,12,47.0,24.0,107.0,42.0,45.0,26,10.0,76,57,4.6,29,5.4,214,8.9,8.8,108,No,13,85,26,19.1,19.2,5.7,0.4,0.0,0.2,1.2,91.4,0,67,64,17.0,20.0,77,40.0,42372,,3.3,94.0,12,43,4.0,17,17,18,17,73.1
94,Virginia,Wythe,28684,24,37,8.2,30,80,19,22.0,297.8,34.0,12,42.0,35.0,199.0,38.0,49.0,20,8.0,86,58,3.6,19,4.3,122,10.1,7.8,98,No,11,87,30,19.8,22.1,2.8,0.6,0.0,0.2,1.4,93.5,0,78,71,15.0,25.0,50,42.0,48543,,3.4,92.0,12,37,2.0,12,13,16,14,75.8
95,Virginia,York,68280,15,25,9.1,18,78,19,29.0,282.0,7.0,7,131.0,54.0,76.0,55.0,57.0,13,7.0,95,79,2.7,6,3.4,162,8.8,7.7,49,No,11,85,29,23.5,16.6,13.2,6.1,0.3,0.5,6.9,70.1,1,71,90,8.0,12.0,25,27.0,91535,,3.6,95.0,7,38,4.0,7,11,11,9,82.2
96,Virginia,Alexandria City,159428,12,24,,16,100,20,32.0,457.4,21.0,11,71.0,85.0,347.0,36.0,49.0,13,7.0,93,84,2.1,14,4.1,186,21.1,8.7,39,,17,59,47,18.0,12.2,21.8,6.5,0.1,0.6,16.6,52.2,6,43,92,5.0,9.0,57,35.0,102589,,3.0,75.0,11,35,,8,5,11,9,84.1
97,Virginia,Bristol City,16762,24,27,6.2,28,92,17,33.0,339.5,26.0,10,55.0,36.0,72.0,44.0,50.0,22,7.0,85,57,3.8,38,4.7,267,23.7,8.0,90,,14,78,20,20.1,21.6,6.1,0.9,0.0,0.5,2.5,87.9,0,60,77,,14.0,82,11.0,37678,,2.9,83.0,10,40,15.0,17,23,16,15,74.6
98,Virginia,Buena Vista City,6478,26,21,3.6,24,97,17,,189.7,7.0,10,32.0,77.0,77.0,45.0,52.0,24,7.0,81,53,2.7,26,4.7,98,16.0,7.1,72,,20,85,25,20.3,19.6,5.1,0.7,0.4,1.3,2.8,87.9,0,68,70,,,63,,44752,,3.1,83.0,10,40,53.0,13,9,18,16,75.6
99,Virginia,Charlottesville City,47266,18,30,8.2,18,100,18,20.0,514.4,13.0,10,291.0,93.0,948.0,52.0,62.0,18,6.0,91,82,2.4,22,6.7,480,20.8,7.6,50,,19,59,11,16.0,12.2,18.0,7.2,0.1,0.4,5.8,66.2,2,43,84,7.0,8.0,53,28.0,58717,,3.1,90.0,10,38,3.0,12,10,14,12,79.8
100,Virginia,Chesapeake City,244835,17,35,8.7,24,93,18,32.0,631.9,15.0,8,81.0,52.0,122.0,47.0,50.0,16,9.0,92,72,2.9,12,3.7,423,9.9,7.6,61,,15,85,43,24.1,13.7,29.7,3.5,0.1,0.5,6.6,56.7,1,71,90,14.0,15.0,37,35.0,77361,,3.3,90.0,8,41,5.0,9,11,13,11,78.6
101,Virginia,Colonial Heights City,17370,21,34,8.3,24,99,19,63.0,459.9,28.0,10,129.0,253.0,207.0,41.0,51.0,19,10.0,91,63,3.2,16,4.5,290,12.3,8.2,115,,17,84,34,23.6,19.8,15.9,3.8,0.3,0.7,6.6,70.7,1,63,78,24.0,27.0,53,23.0,57688,,3.1,89.0,10,39,3.0,12,10,15,13,75.0
102,Virginia,Covington City,5538,23,24,7.4,21,100,18,,415.8,,11,55.0,54.0,289.0,51.0,50.0,21,14.0,87,49,4.2,23,4.0,247,40.3,7.0,152,,18,90,20,20.8,20.0,13.4,1.0,0.1,0.4,2.2,80.6,0,74,77,,43.0,65,36.0,41842,,2.9,78.0,11,39,10.0,13,9,16,14,67.1
103,Virginia,Danville City,40044,23,31,7.0,26,82,15,17.0,714.8,41.0,11,108.0,120.0,315.0,49.0,50.0,25,13.0,82,59,5.0,37,5.1,623,20.6,8.6,120,,16,81,15,21.6,21.3,51.0,1.4,0.1,0.5,4.7,41.3,1,51,72,35.0,17.0,98,34.0,36073,,2.5,75.0,11,44,6.0,17,15,16,16,72.0
104,Virginia,Emporia City,5346,27,29,7.0,34,90,13,50.0,1117.0,22.0,10,,112.0,318.0,45.0,46.0,32,10.0,79,50,5.0,34,5.1,597,23.4,7.9,56,,27,78,19,23.8,20.2,63.7,1.0,0.1,0.7,6.5,27.3,1,40,65,,,97,42.0,38631,,,83.0,10,46,1.0,19,12,18,18,69.7
105,Virginia,Fairfax City,24019,12,24,9.7,17,100,17,25.0,323.7,10.0,9,16.0,,1490.0,38.0,54.0,13,7.0,94,87,2.1,7,4.5,85,25.6,8.4,83,,15,71,53,24.6,14.5,5.9,18.9,0.1,0.7,17.6,54.9,5,70,95,,21.0,29,16.0,106430,,2.8,,9,35,0.0,5,8,10,9,77.4
106,Virginia,Falls Church City,14617,9,21,,16,100,21,,226.3,4.0,4,284.0,328.0,1149.0,40.0,55.0,9,6.0,99,89,2.0,4,,158,14.2,8.6,45,,17,60,39,24.9,14.1,4.4,10.0,0.1,0.6,10.6,71.2,1,58,94,,17.0,6,15.0,137849,,3.7,97.0,4,31,,5,6,9,7,80.7
107,Virginia,Franklin City,7967,22,38,5.4,44,45,16,0.0,1431.0,43.0,9,125.0,75.0,163.0,44.0,48.0,25,12.0,86,65,4.0,33,4.0,310,16.2,7.5,93,,18,87,34,26.0,19.1,57.1,1.0,0.1,0.4,2.7,36.9,0,52,73,,,99,55.0,45433,,,88.0,9,43,28.0,15,16,16,15,70.7
108,Virginia,Fredericksburg City,29036,17,32,8.3,25,100,19,38.0,768.7,13.0,11,137.0,203.0,692.0,35.0,48.0,18,8.0,90,66,3.4,24,4.8,423,13.4,8.0,74,,20,66,34,21.2,11.9,22.9,3.1,0.1,0.8,10.9,59.1,4,35,85,15.0,17.0,67,23.0,62121,,2.9,81.0,11,39,2.0,12,11,14,12,77.8
109,Virginia,Galax City,6347,27,35,7.5,29,69,16,50.0,347.2,43.0,15,,110.0,709.0,46.0,49.0,28,12.0,76,52,3.3,33,5.0,317,17.1,7.6,109,,14,75,21,23.6,18.7,5.8,0.8,0.3,0.5,16.3,74.7,2,68,68,,,68,43.0,37229,,3.0,88.0,15,40,1.0,17,7,18,17,67.6
110,Virginia,Hampton City,134510,19,37,7.3,24,89,17,27.0,1140.6,21.0,9,43.0,106.0,312.0,43.0,45.0,19,10.0,91,68,3.8,21,4.2,295,9.5,6.1,78,,20,83,28,20.9,15.7,49.8,2.4,0.2,0.6,6.2,37.4,1,56,82,20.0,12.0,60,34.0,55816,,3.1,87.0,9,42,10.0,13,15,14,13,76.6
111,Virginia,Harrisonburg City,53016,21,26,8.4,24,83,16,0.0,736.0,10.0,15,130.0,119.0,479.0,41.0,56.0,22,7.0,84,60,3.2,19,5.3,214,12.2,7.5,41,,24,68,13,16.6,9.8,7.4,4.4,0.2,0.8,20.7,65.0,8,40,78,7.0,10.0,73,18.0,48189,,2.8,89.0,15,39,1.0,12,7,15,15,80.0
112,Virginia,Hopewell City,22529,24,41,6.5,32,90,16,100.0,1136.1,48.0,12,40.0,44.0,124.0,38.0,44.0,25,13.0,81,53,4.3,31,5.7,425,16.4,8.1,127,,20,81,34,26.0,15.7,42.0,1.5,0.2,0.7,8.5,44.3,1,47,76,24.0,25.0,95,20.0,38293,,2.8,82.0,12,45,13.0,16,15,17,15,71.1
113,Virginia,Lexington City,7446,21,24,8.1,17,100,18,,182.9,5.0,8,,175.0,645.0,47.0,51.0,20,6.0,91,79,4.7,13,6.9,124,23.8,7.1,58,,18,57,30,13.1,15.1,8.3,3.0,0.1,0.2,3.6,82.1,0,52,72,,,40,,54204,,3.4,,8,39,1.0,13,8,15,14,74.3
114,Virginia,Lynchburg City,82168,20,36,7.3,24,95,18,30.0,712.4,13.0,11,123.0,107.0,497.0,31.0,51.0,21,8.0,89,73,3.7,21,4.2,423,16.0,6.8,69,,18,75,12,19.4,14.5,27.6,2.7,0.1,0.4,4.5,62.6,1,49,80,11.0,14.0,76,35.0,50612,,3.1,85.0,11,40,9.0,14,9,15,13,76.3
115,Virginia,Manassas City,41085,17,30,9.5,27,100,17,29.0,568.7,39.0,16,96.0,127.0,343.0,35.0,49.0,20,7.0,83,54,2.5,13,4.0,309,10.3,8.2,54,,18,76,57,26.8,10.8,13.6,6.3,0.2,1.4,38.1,39.5,11,66,89,8.0,9.0,57,13.0,84405,,2.9,68.0,16,38,1.0,6,9,13,12,78.4
116,Virginia,Manassas Park City,17478,17,28,8.5,23,100,16,,506.3,,16,,,,,,20,9.0,83,59,2.5,11,3.3,148,4.6,8.1,22,,18,70,62,22.5,8.7,13.9,11.5,0.3,1.6,41.0,31.2,10,66,90,,,64,3.0,83145,,3.0,84.0,16,38,11.0,7,11,13,12,86.5
117,Virginia,Martinsville City,12554,23,24,6.5,27,95,15,0.0,951.1,56.0,10,8.0,,430.0,44.0,51.0,25,12.0,83,57,4.1,32,4.8,282,29.5,8.1,146,,15,77,19,25.4,18.1,46.8,1.2,0.1,0.5,6.5,43.2,1,56,74,26.0,24.0,99,33.0,37814,,2.8,83.0,10,44,10.0,17,18,16,15,67.9
118,Virginia,Newport News City,179225,20,38,7.7,24,98,17,40.0,1125.5,24.0,11,53.0,83.0,163.0,42.0,48.0,20,10.0,91,67,3.5,24,4.4,456,10.4,7.8,73,,18,78,30,23.1,13.3,40.9,3.3,0.2,0.6,9.4,42.3,1,49,76,19.0,12.0,74,34.0,53022,,2.9,88.0,11,44,6.0,13,15,14,13,76.8
119,Virginia,Norfolk City,242742,21,35,7.3,23,93,19,28.0,1303.6,29.0,13,101.0,91.0,221.0,48.0,44.0,20,11.0,88,69,3.5,29,4.8,603,11.2,6.6,75,,23,73,25,19.4,11.6,40.6,3.8,0.2,0.6,8.5,43.3,1,43,83,20.0,13.0,72,46.0,52437,,3.0,78.0,13,39,8.0,14,12,15,13,75.4
120,Virginia,Norton City,3981,25,27,6.9,31,100,17,,330.3,34.0,10,126.0,100.0,327.0,46.0,44.0,23,9.0,84,64,3.7,31,6.7,365,7.6,8.3,91,,20,82,11,21.6,18.7,5.9,1.8,0.0,0.4,3.8,86.0,0,50,68,,,87,,38062,,3.0,93.0,10,40,2.0,19,9,17,16,74.1
121,Virginia,Petersburg City,31346,24,40,5.0,33,92,14,21.0,1729.1,71.0,12,70.0,80.0,427.0,43.0,42.0,28,12.0,83,51,5.6,35,4.8,714,15.5,8.2,148,,26,75,30,22.6,17.0,75.6,1.2,0.2,0.5,5.1,15.4,1,39,69,48.0,15.0,99,38.0,40240,,2.8,74.0,12,47,21.0,20,17,17,16,67.4
122,Virginia,Poquoson City,12271,16,39,9.1,26,95,21,33.0,199.1,9.0,6,90.0,65.0,73.0,48.0,51.0,13,5.0,95,78,2.4,6,4.7,129,6.6,7.4,56,,8,91,33,22.4,19.6,1.1,2.4,0.1,0.5,3.3,90.4,0,81,87,,18.0,15,26.0,98217,,3.7,93.0,6,35,5.0,6,11,12,10,79.0
123,Virginia,Portsmouth City,94398,21,42,7.8,29,98,16,30.0,1331.3,38.0,10,54.0,121.0,280.0,45.0,48.0,23,12.0,88,64,3.9,29,4.4,707,11.1,7.6,98,,20,81,33,23.1,15.1,53.4,1.5,0.2,0.6,4.7,37.2,1,55,80,25.0,15.0,76,50.0,50411,,3.0,82.0,10,45,4.0,14,14,15,14,74.6
124,Virginia,Radford City,18249,22,33,7.5,20,98,17,20.0,1274.2,6.0,8,55.0,66.0,153.0,41.0,54.0,21,11.0,91,80,3.6,19,6.5,582,13.1,7.7,38,,21,78,14,12.5,9.4,9.1,2.1,0.0,0.3,3.0,83.4,0,47,80,,,45,15.0,41530,,3.3,88.0,8,39,7.0,14,9,16,15,76.9
125,Virginia,Richmond City,230436,20,31,7.0,23,91,18,28.0,1307.7,29.0,13,106.0,143.0,385.0,47.0,51.0,23,11.0,85,69,3.3,28,6.2,596,14.6,8.6,90,,23,71,22,17.2,13.8,45.9,2.3,0.2,0.5,7.3,42.2,3,43,75,23.0,11.0,93,51.0,50949,,2.7,66.0,13,39,8.0,16,12,15,14,77.4
126,Virginia,Roanoke City,99143,22,36,7.3,27,92,17,42.0,869.4,47.0,13,94.0,85.0,308.0,42.0,51.0,22,10.0,86,57,3.0,31,5.0,382,16.8,7.7,115,,19,79,34,22.3,16.9,28.8,3.6,0.1,0.4,6.7,57.9,2,51,75,19.0,21.0,93,51.0,45534,,3.0,81.0,13,40,8.0,14,12,15,14,74.0
127,Virginia,Salem City,25301,19,31,8.0,30,87,19,17.0,266.8,13.0,8,86.0,130.0,810.0,48.0,54.0,16,7.0,89,63,2.8,13,3.9,106,15.2,7.6,94,,12,81,28,19.5,19.0,7.4,1.9,0.1,0.4,3.6,84.9,1,64,79,16.0,20.0,38,35.0,54888,,3.3,93.0,8,38,12.0,9,16,14,12,75.5
128,Virginia,Staunton City,24932,19,22,8.3,24,99,18,0.0,481.1,26.0,10,40.0,84.0,662.0,51.0,58.0,17,9.0,90,67,2.7,18,4.3,153,23.7,7.3,82,,15,84,27,19.3,21.4,11.1,1.4,0.1,0.4,3.3,80.9,1,57,75,15.0,19.0,55,23.0,54296,,3.2,81.0,10,37,2.0,12,9,14,12,75.4
129,Virginia,Suffolk City,92108,19,34,8.4,25,76,17,25.0,719.2,18.0,9,87.0,45.0,102.0,46.0,47.0,18,9.0,90,71,3.0,15,4.5,276,12.2,7.7,51,,16,87,50,23.8,14.9,41.7,1.9,0.1,0.4,4.7,48.9,1,69,81,10.0,11.0,49,38.0,77847,,3.2,85.0,9,41,6.0,10,13,13,12,78.1
130,Virginia,Virginia Beach City,449974,18,28,9.0,20,98,21,34.0,659.8,14.0,9,73.0,77.0,185.0,50.0,48.0,16,8.0,94,76,2.7,10,3.6,152,7.5,6.7,55,,15,82,32,22.0,14.8,19.1,7.4,0.2,0.5,8.5,61.1,1,64,90,12.0,13.0,39,33.0,78491,,3.5,90.0,9,39,3.0,8,10,13,11,80.5
