,Unnamed: 0,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured.1,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy,cig_tax_2017,cig_tax_2018,cig_tax_2019,cig_tax_2020,cig_tax_2021
12,12,South Carolina,Chester,32244,24,43,7.0,34,59,18,38,730.6,41,12,25,16,47,39,49,23,12,82,49,4.1,26,5.5,689,15.5,9.4,114,No,14,84,48,22.4,19.2,36.5,0.5,0.0,0.5,2.2,58.4,0,76,58,20,20.0,100,32,45400,2.5,2.5,84.0,12,42,11,14,17,17,15,72.9,57,57,57,57,57
13,13,South Carolina,Chesterfield,45650,25,38,7.5,34,57,14,38,596.3,37,14,28,28,125,42,46,25,11,77,43,2.9,29,4.6,440,12.7,7.1,95,Yes,15,86,36,21.8,19.0,32.4,0.6,0.1,0.8,4.6,60.0,1,71,66,24,19.0,100,22,42441,2.6,2.6,83.0,14,40,7,14,17,18,16,74.5,57,57,57,57,57
14,14,South Carolina,Clarendon,33745,23,41,7.5,32,44,15,32,833.9,30,15,27,27,107,40,38,25,11,78,47,3.9,42,5.6,455,11.3,8.7,86,No,14,82,42,18.9,24.2,46.6,0.8,0.0,0.4,3.2,48.2,1,77,70,16,17.0,90,33,39900,2.6,2.6,81.0,15,40,2,16,18,17,16,75.7,57,57,57,57,57
15,15,South Carolina,Colleton,37677,23,40,7.1,36,44,16,34,834.9,42,14,50,35,122,40,32,25,11,87,45,3.2,33,4.1,808,9.8,8.6,130,No,12,81,52,22.5,20.7,36.7,0.5,0.1,0.9,3.3,57.2,1,75,76,34,20.0,100,23,40808,2.2,2.3,85.0,14,39,13,13,17,17,16,71.9,57,57,57,57,57
16,16,South Carolina,Darlington,66618,21,37,7.3,32,65,15,37,889.0,33,12,51,35,131,41,37,23,12,82,55,3.4,31,5.1,676,14.1,8.7,97,No,14,85,26,22.0,19.5,41.3,0.5,0.1,0.4,2.2,54.5,1,70,69,26,17.0,97,32,44007,2.6,2.6,89.0,12,42,8,15,18,16,14,73.3,57,57,57,57,57
17,17,South Carolina,Dillon,30479,27,41,6.5,33,31,14,24,1089.2,47,15,49,30,135,40,44,30,12,75,42,4.1,35,5.7,914,9.2,8.2,94,No,15,77,34,25.3,17.2,46.8,0.6,0.0,3.0,2.8,45.3,1,59,54,27,10.0,91,22,35483,2.5,2.6,86.0,15,43,8,19,18,19,18,72.9,57,57,57,57,57
18,18,South Carolina,Dorchester,162809,17,34,8.5,24,72,17,32,581.6,19,11,34,68,124,47,46,17,8,90,66,2.5,13,4.3,461,6.3,8.7,76,No,15,86,54,24.2,14.5,25.0,2.1,0.2,0.7,5.8,63.9,1,72,81,16,17.0,50,22,68051,3.0,3.3,89.0,11,37,6,9,11,14,12,78.3,57,57,57,57,57
19,19,South Carolina,Edgefield,27260,20,38,8.2,32,43,17,27,505.8,27,14,37,26,59,43,48,22,9,83,44,2.8,21,6.1,99,9.6,9.0,66,No,13,83,40,17.8,19.4,34.5,0.6,0.1,0.5,6.2,57.2,2,74,68,15,15.0,53,27,52591,2.5,2.6,86.0,14,38,4,11,18,15,14,80.6,57,57,57,57,57
20,20,South Carolina,Fairfield,22347,23,45,6.9,36,32,16,31,681.2,29,12,36,27,103,46,30,25,12,86,55,4.4,29,5.7,726,14.7,9.2,115,Yes,14,88,55,19.0,22.4,56.5,0.7,0.0,0.4,2.4,38.5,1,75,62,20,14.0,99,17,42496,2.6,2.6,86.0,12,40,9,16,20,17,16,74.0,57,57,57,57,57
21,21,South Carolina,Florence,138293,20,39,7.4,32,46,16,35,841.5,30,12,102,59,226,44,44,21,13,85,58,2.9,24,5.1,560,12.0,8.2,86,No,14,85,29,23.5,17.4,42.7,1.6,0.1,0.4,2.8,51.2,1,66,73,19,10.0,68,36,49770,2.7,2.8,81.0,12,41,10,13,16,16,14,73.9,57,57,57,57,57
