,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy
35,Ohio,Henry,27006,22,34,8.2,27,43,19,29,239.1,17,6,33,44,130,50,59,17,7,93,63,4.6,10,3.3,107.0,16.2,9.3,84,Yes,8,87,29,23.1,19.1,0.7,0.5,0.0,0.5,7.8,89.9,0,77,84,,12.0,50.0,26.0,61351,3.4,3.4,88,6,39,4,11,12,15,12,78.1
36,Ohio,Highland,43161,27,35,7.3,30,42,17,34,295.5,35,10,30,42,107,32,43,22,8,85,44,5.2,23,4.6,92.0,11.8,8.9,99,No,16,82,44,23.6,18.9,1.4,0.4,0.0,0.4,1.3,94.9,0,68,71,12.0,16.0,65.0,35.0,47126,3.0,3.3,92,10,41,2,17,14,18,16,75.8
37,Ohio,Hocking,28264,26,40,7.4,35,83,18,22,266.9,30,8,49,21,198,40,48,19,7,89,52,4.6,21,4.4,110.0,8.5,8.4,99,No,11,84,44,21.7,19.5,0.7,0.4,0.0,0.4,1.1,96.1,0,75,77,16.0,18.0,49.0,32.0,51016,3.4,3.4,86,8,42,8,14,15,17,14,75.6
38,Ohio,Holmes,43960,29,27,8.7,23,37,17,4,91.0,11,24,25,32,14,36,44,24,4,57,19,3.0,13,3.7,21.0,11.4,9.2,38,No,14,52,21,30.7,14.0,0.4,0.2,0.0,0.1,1.0,97.7,2,75,56,,5.0,33.0,75.0,62596,3.3,3.4,84,24,41,1,10,7,19,16,80.2
39,Ohio,Huron,58266,26,41,7.8,26,68,18,29,341.9,25,8,41,38,124,43,51,20,7,89,53,5.7,15,3.9,,12.6,8.9,93,No,12,84,30,24.0,17.6,1.1,0.4,0.0,0.3,6.9,89.9,0,71,80,13.0,17.0,56.0,35.0,56704,2.9,3.0,94,8,40,4,14,11,17,14,76.2
40,Ohio,Jackson,32413,27,43,7.2,35,58,16,26,163.3,44,9,40,28,170,31,44,23,9,83,53,6.2,27,4.9,147.0,12.0,8.7,105,No,13,84,35,23.9,17.6,0.7,0.3,0.0,0.4,1.1,95.8,0,69,75,19.0,25.0,52.0,42.0,50671,3.2,3.1,89,9,43,2,17,19,18,16,72.6
41,Ohio,Jefferson,65325,27,38,6.7,36,84,17,36,268.2,25,7,41,57,205,36,45,20,9,91,57,5.9,25,5.0,112.0,19.2,12.2,99,No,11,84,32,19.2,22.1,5.4,0.5,0.0,0.2,1.6,90.1,0,69,77,19.0,19.0,59.0,47.0,47652,3.1,3.3,91,7,41,10,17,15,17,14,74.8
42,Ohio,Knox,62322,23,33,7.8,26,66,18,38,187.7,20,9,36,39,160,37,44,19,7,91,60,3.9,17,4.1,113.0,14.1,8.6,70,No,13,78,36,22.6,18.6,1.0,0.6,0.0,0.3,1.6,95.3,0,72,80,13.0,16.0,44.0,33.0,59957,3.1,3.3,91,9,39,5,13,12,16,13,78.5
43,Ohio,Lake,230149,21,27,8.0,22,91,21,50,334.2,14,7,43,69,216,47,53,16,7,92,69,3.7,11,3.8,203.0,8.7,7.0,94,No,11,87,32,19.7,20.6,4.5,1.5,0.0,0.2,4.7,87.6,1,74,86,9.0,15.0,36.0,49.0,65040,3.1,3.2,90,7,38,8,11,11,14,11,78.5
44,Ohio,Lawrence,59463,27,41,6.9,37,54,15,14,285.5,36,8,45,34,294,37,46,23,9,88,53,5.2,23,4.5,163.0,9.9,6.7,113,No,13,87,32,21.6,19.1,2.1,0.5,0.0,0.2,1.0,94.7,0,72,74,16.0,15.0,46.0,20.0,46433,3.2,3.2,93,8,44,5,17,19,18,16,73.1
45,Ohio,Licking,176862,21,33,7.8,24,77,19,26,355.7,20,7,43,37,132,46,53,17,8,92,67,3.7,12,4.2,100.0,10.0,8.9,79,Yes,11,84,43,23.0,16.8,4.1,2.3,0.1,0.3,2.1,89.1,0,73,85,12.0,17.0,39.0,39.0,66321,3.1,3.2,87,7,40,6,12,12,15,12,77.6
46,Ohio,Logan,45672,25,39,8.1,31,63,19,27,322.1,32,7,46,37,120,39,49,19,7,93,52,3.6,15,4.2,104.0,13.4,9.1,105,No,12,82,28,23.1,18.7,1.8,0.7,0.0,0.3,2.1,93.0,0,74,82,12.0,21.0,44.0,31.0,60624,3.3,3.2,90,7,42,3,13,8,16,13,76.0
47,Ohio,Lorain,309833,21,36,7.5,26,91,18,40,479.0,22,7,55,51,178,45,53,18,8,90,66,4.3,20,4.5,164.0,9.5,7.1,96,No,13,83,36,21.8,18.8,7.8,1.4,0.1,0.4,10.4,77.7,1,72,80,12.0,17.0,33.0,45.0,59201,3.0,3.1,85,7,39,8,13,15,15,13,77.7
48,Ohio,Lucas,428348,24,37,7.2,27,98,17,37,785.8,29,9,90,75,326,46,51,20,10,89,66,4.7,26,5.3,824.0,9.7,8.8,100,No,15,84,20,23.0,16.7,19.6,1.7,0.1,0.4,7.4,68.2,1,60,81,14.0,15.0,38.0,47.0,49924,2.7,2.9,69,9,42,5,16,13,16,14,75.6
49,Ohio,Madison,44731,24,33,7.6,28,62,20,24,213.5,21,7,34,29,69,45,53,19,7,87,51,3.4,12,3.5,73.0,8.6,9.1,82,Yes,10,86,41,20.3,15.9,6.3,1.4,0.0,0.4,2.3,88.1,1,71,84,11.0,17.0,38.0,38.0,65696,3.2,3.2,87,7,41,9,12,13,16,13,76.9
50,Ohio,Mahoning,228683,23,33,6.8,32,81,17,37,482.6,25,7,105,72,372,41,48,20,11,91,62,5.7,27,4.8,279.0,13.0,8.2,99,Yes,13,85,23,19.9,21.4,15.0,0.9,0.1,0.3,6.5,75.5,1,69,80,16.0,16.0,40.0,60.0,48018,3.0,3.0,86,7,44,11,15,14,16,14,76.4
51,Ohio,Marion,65093,26,39,6.3,30,77,16,33,481.8,42,7,28,57,166,45,50,22,9,88,47,4.1,20,4.6,215.0,13.2,8.9,109,No,13,82,27,21.0,18.2,6.3,0.6,0.1,0.3,2.8,88.1,0,66,79,13.0,20.0,40.0,34.0,51479,2.6,2.9,53,7,42,18,15,12,17,15,75.2
52,Ohio,Medina,179746,18,27,8.6,22,92,18,41,197.3,9,5,60,53,141,47,57,14,7,95,72,3.4,7,3.8,57.0,9.4,7.7,63,No,10,87,43,22.0,18.5,1.4,1.3,0.0,0.2,2.3,93.6,0,80,87,10.0,16.0,21.0,32.0,78540,3.4,3.5,94,5,37,4,10,10,14,11,80.1
53,Ohio,Meigs,22907,28,41,6.5,40,43,17,24,173.3,30,9,9,22,96,37,51,23,9,84,51,6.9,24,5.4,162.0,14.3,8.7,124,No,13,83,49,21.1,20.4,0.9,0.2,0.0,0.3,0.7,96.5,0,79,68,21.0,28.0,49.0,45.0,43754,2.6,2.9,83,9,41,7,19,19,19,16,74.2
54,Ohio,Mercer,41172,22,34,8.9,27,66,21,29,173.7,18,6,46,32,90,40,50,16,5,92,65,2.6,9,3.5,83.0,11.7,9.4,57,No,9,88,21,25.9,18.2,0.5,0.6,0.9,0.4,2.0,94.8,0,77,84,6.0,10.0,31.0,52.0,67075,3.6,3.5,95,6,39,1,10,11,15,12,80.0
55,Ohio,Miami,106987,22,36,8.2,25,86,19,28,240.7,25,8,49,47,119,42,49,17,6,91,64,3.7,12,4.0,108.0,12.1,9.6,76,No,10,86,28,22.9,18.9,2.4,1.7,0.0,0.3,1.9,91.8,1,71,83,9.0,15.0,36.0,36.0,63524,3.3,3.3,89,8,40,3,12,12,16,12,77.8
56,Ohio,Monroe,13654,27,36,7.2,32,70,17,40,114.7,24,9,15,15,29,42,40,21,7,89,53,8.3,20,4.3,68.0,16.7,8.3,86,No,12,87,51,19.9,24.1,0.6,0.2,0.0,0.2,0.8,96.9,0,78,65,,16.0,67.0,34.0,48231,3.0,3.0,78,9,41,2,17,15,18,15,77.6
57,Ohio,Montgomery,531687,22,36,7.0,27,93,19,36,631.0,26,8,95,58,282,43,49,20,9,90,69,4.2,23,4.8,399.0,10.8,9.0,137,No,15,82,23,22.0,18.3,21.2,2.3,0.1,0.3,3.3,70.3,1,61,83,18.0,16.0,38.0,54.0,54704,2.7,2.9,81,8,42,10,15,13,16,14,74.9
58,Ohio,Morgan,14508,28,35,7.2,29,28,18,23,373.9,29,8,7,21,124,46,42,24,6,85,53,6.5,21,4.3,230.0,11.0,8.4,101,No,10,83,48,20.6,21.9,3.0,0.2,0.0,0.5,1.0,91.8,0,77,69,14.0,16.0,,32.0,46883,3.3,3.3,78,8,43,3,17,17,19,16,76.6
59,Ohio,Morrow,35328,25,39,8.5,32,17,18,30,237.2,22,9,17,17,51,42,37,19,6,88,53,4.1,14,3.5,61.0,6.8,8.7,80,No,9,83,54,22.5,17.8,0.7,0.4,0.0,0.2,1.6,95.7,0,82,79,7.0,11.0,42.0,21.0,59498,3.0,3.1,88,9,39,0,12,17,16,14,78.5
