,Unnamed: 0,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured.1,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy,cig_tax_2017,cig_tax_2018,cig_tax_2019,cig_tax_2020,cig_tax_2021
10,10,Wisconsin,Clark,34774,23,40,9.0,23,46,26,31,181.7,13.0,17,29,43,35,49,35,19,5.0,82,46,3.3,22,3.7,48.0,13.3,6.7,76,No,14,72,29,29.4,17.0,0.5,0.5,0.0,0.8,5.2,92.4,2,78,71,9.0,14.0,53,27.0,54296,2.6,2.8,93.0,17,33,1.0,9,11,15,14,78.7,252,252,252,252,252
11,11,Wisconsin,Columbia,57532,19,46,9.3,25,72,28,29,263.8,12.0,6,45,37,116,42,50,14,6.0,93,65,3.1,8,3.8,145.0,13.1,8.4,104,Yes,12,82,44,21.0,18.4,1.6,0.8,0.1,0.8,3.7,92.3,1,74,81,12.0,20.0,33,27.0,69219,2.9,2.9,93.0,6,33,1.0,7,10,13,11,79.2,252,252,252,252,252
12,12,Wisconsin,Crawford,16131,22,31,8.4,18,73,26,29,271.4,11.0,7,68,50,105,53,45,16,7.0,91,62,4.3,16,4.2,116.0,9.2,7.6,79,No,12,80,28,20.0,24.0,2.2,0.6,0.0,0.4,1.8,94.0,0,76,76,12.0,20.0,53,30.0,51919,3.1,3.1,88.0,7,34,5.0,10,12,14,13,79.3,252,252,252,252,252
13,13,Wisconsin,Dane,546695,14,23,8.9,14,94,28,34,501.3,8.0,5,129,74,422,43,65,12,7.0,96,84,2.4,7,4.2,227.0,12.7,8.1,75,Yes,16,74,25,20.2,14.2,5.3,6.3,0.1,0.5,6.5,79.2,1,58,88,7.0,13.0,31,37.0,77828,3.2,3.1,89.0,5,31,5.0,7,6,11,10,81.8,252,252,252,252,252
14,14,Wisconsin,Dodge,87839,20,38,9.0,21,83,26,34,413.5,12.0,6,56,30,110,49,54,16,7.0,91,57,3.0,10,3.5,89.0,11.5,7.2,102,Yes,12,83,33,19.6,18.2,3.2,0.7,0.1,0.6,5.0,89.6,1,70,82,8.0,17.0,38,25.0,61730,3.2,3.1,91.0,6,33,4.0,8,12,13,12,78.6,252,252,252,252,252
15,15,Wisconsin,Door,27668,17,32,9.0,20,73,28,23,192.8,10.0,7,76,58,141,53,41,13,7.0,94,65,3.8,14,3.7,43.0,19.6,6.8,97,No,11,81,18,16.3,30.5,0.7,0.5,0.0,0.7,3.5,93.3,1,80,81,12.0,18.0,40,36.0,64217,3.2,3.1,95.0,7,32,3.0,8,14,12,11,81.9,252,252,252,252,252
16,16,Wisconsin,Douglas,43150,20,37,8.0,21,69,27,24,339.6,15.0,7,21,53,118,44,51,15,6.0,94,71,4.2,16,4.1,185.0,12.3,5.5,74,No,13,80,28,19.6,19.2,1.2,1.1,0.0,2.0,1.7,91.4,0,68,78,10.0,17.0,44,34.0,55651,2.8,3.0,89.0,7,32,8.0,10,9,14,12,79.2,252,252,252,252,252
17,17,Wisconsin,Dunn,45368,19,39,8.7,21,64,29,53,375.9,7.0,6,64,31,165,49,56,15,6.0,94,68,3.5,13,4.1,160.0,10.6,6.8,76,Yes,14,79,31,19.5,16.1,0.8,3.0,0.1,0.6,2.1,92.4,1,68,82,8.0,14.0,39,24.0,61506,3.1,3.0,96.0,6,33,5.0,9,9,13,12,80.4,252,252,252,252,252
18,18,Wisconsin,Eau Claire,104646,18,28,8.5,19,81,25,41,487.1,10.0,6,125,105,330,55,59,15,6.0,94,75,3.1,11,4.2,142.0,12.4,6.2,74,No,14,81,14,20.1,16.2,1.1,4.3,0.2,0.6,2.7,89.6,1,64,86,13.0,19.0,37,33.0,64972,3.1,3.1,86.0,6,34,6.0,9,10,13,11,79.7,252,252,252,252,252
19,19,Wisconsin,Florence,4295,21,35,8.4,25,79,27,0,,,8,69,23,23,50,30,16,11.0,93,72,4.8,17,4.7,89.0,6.9,5.3,100,No,13,82,20,14.3,27.1,0.4,0.4,0.0,1.0,1.0,95.6,0,86,72,,,50,,58270,3.9,3.5,,8,33,5.0,10,13,14,13,75.2,252,252,252,252,252
20,20,Wisconsin,Fond du Lac,103403,18,32,8.7,23,85,27,32,330.6,15.0,6,50,69,142,54,56,15,7.0,92,65,2.9,10,3.8,191.0,11.7,8.3,88,Yes,12,83,24,21.2,19.0,2.0,1.9,0.1,0.6,5.4,89.0,1,70,82,9.0,18.0,39,42.0,65905,3.1,3.1,90.0,6,32,7.0,8,9,13,11,80.1,252,252,252,252,252
21,21,Wisconsin,Forest,9004,24,31,7.2,23,54,26,45,412.5,26.0,11,22,56,167,55,33,19,7.0,89,59,5.2,23,4.3,243.0,7.8,3.9,135,Yes,13,77,25,19.7,23.1,1.3,0.3,0.1,15.4,2.6,78.4,0,76,71,,,27,12.0,48964,2.9,2.8,94.0,11,35,14.0,12,11,15,14,73.8,252,252,252,252,252
22,22,Wisconsin,Grant,51439,20,35,8.8,19,70,28,33,298.1,7.0,8,39,45,124,39,44,16,6.0,92,71,3.2,15,4.1,147.0,11.4,6.9,68,Yes,13,78,28,20.7,17.7,1.4,0.9,0.0,0.3,1.8,94.9,0,70,79,12.0,14.0,42,37.0,56418,3.2,3.2,95.0,8,33,4.0,9,10,14,13,79.9,252,252,252,252,252
