,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy
38,Nebraska,Grant,623,18,32,3.8,37,5,22,0.0,,,9,0.0,0.0,0.0,38,37,15,,97,76,2.8,16,3.8,,0.0,4.1,,No,14,56,29,24.7,22.8,0.5,0.2,0.0,0.2,1.4,96.6,0,70,75,,,48,,60773,,,,9,31,47,14,7,13,11,
39,Nebraska,Greeley,2356,17,40,5.0,33,0,23,,210.6,,14,,0.0,,47,33,13,10.0,94,78,2.9,19,4.1,,17.0,5.6,118.0,No,9,74,20,23.0,25.3,0.7,0.1,0.0,0.1,2.3,96.3,0,81,73,,,55,,48178,3.6,3.5,,14,32,40,12,12,12,10,81.2
40,Nebraska,Hall,61353,16,37,7.4,28,89,21,24.0,326.7,38.0,12,62.0,85.0,357.0,51,57,17,7.0,85,55,3.5,14,4.1,288.0,14.6,5.4,57.0,No,16,82,13,27.6,15.1,3.1,1.4,0.5,2.1,29.0,65.1,6,62,81,7.0,15.0,61,26.0,57371,3.0,3.0,87.0,12,31,11,12,11,12,11,78.2
41,Nebraska,Hamilton,9324,16,33,8.7,24,67,24,13.0,119.5,9.0,7,86.0,54.0,97.0,49,54,12,5.0,95,71,3.0,8,3.6,202.0,20.5,6.5,37.0,No,7,78,25,24.1,20.4,0.4,0.4,0.0,0.3,3.9,94.1,0,77,87,,,33,56.0,68236,3.5,3.2,94.0,7,32,3,9,11,11,9,82.6
42,Nebraska,Harlan,3380,18,30,8.2,26,56,23,50.0,,21.0,11,88.0,30.0,,41,27,15,9.0,93,80,2.8,15,4.3,,11.8,5.5,93.0,No,7,80,23,20.9,27.3,0.2,0.2,0.0,0.6,2.2,95.9,0,79,77,,,44,,53362,4.0,3.5,,11,31,2,12,13,12,11,81.3
43,Nebraska,Hayes,922,19,28,5.3,26,6,22,100.0,,,20,109.0,0.0,0.0,48,54,17,,90,67,2.4,20,3.7,324.0,0.0,5.0,,No,11,73,25,23.4,28.0,0.4,0.4,0.1,0.5,5.4,92.1,2,75,80,,,59,,46399,,,,20,32,33,13,11,13,12,
44,Nebraska,Hitchcock,2762,18,39,4.0,31,25,22,50.0,176.4,,11,,0.0,,39,33,16,7.0,92,62,3.4,16,3.8,122.0,10.7,5.0,106.0,No,10,77,22,22.7,26.5,0.2,0.2,0.0,0.7,3.4,94.7,0,74,69,,,60,,49451,2.8,3.0,,11,32,44,14,15,13,11,75.7
45,Nebraska,Holt,10067,17,34,7.8,28,61,22,20.0,205.8,17.0,11,88.0,99.0,199.0,43,12,14,5.0,94,67,2.6,15,3.7,77.0,14.7,5.3,69.0,No,10,77,13,25.3,22.0,0.4,0.5,0.1,0.8,5.5,92.5,1,72,75,,,49,38.0,54474,2.8,3.0,,11,31,9,11,11,12,10,80.0
46,Nebraska,Hooker,682,17,27,6.9,22,11,23,,,,10,293.0,147.0,0.0,48,58,14,,94,67,3.1,11,2.4,0.0,44.0,4.3,,No,11,57,10,21.0,30.9,0.0,0.3,0.0,0.4,2.9,95.0,0,63,64,,,42,,50093,,,,10,31,6,17,9,12,10,
47,Nebraska,Howard,6445,17,39,8.0,29,47,24,33.0,,,9,46.0,31.0,47.0,52,29,13,7.0,95,77,3.5,12,3.8,,7.7,5.9,62.0,No,10,80,39,24.1,21.6,0.5,0.5,0.1,0.6,2.3,95.6,0,77,74,,,35,24.0,56881,3.3,3.2,,9,31,5,12,12,12,10,79.6
48,Nebraska,Jefferson,7046,19,36,7.7,29,59,22,40.0,111.5,27.0,9,70.0,43.0,57.0,39,20,16,7.0,91,57,2.7,14,4.1,780.0,21.1,6.9,87.0,Yes,7,80,21,21.5,24.5,0.4,0.4,0.0,0.8,5.0,92.8,2,71,74,,,48,,56740,3.2,3.1,,9,33,6,13,10,13,11,78.7
