,County Pair,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,% Enrolled in Free or Reduced Lunch,Median Household Income,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy,Cig Tax Rate
955,Josephine/Siskiyou,5.0,-3.0,0.39999999999999947,-2.0,10.0,-5.0,20.0,36.0,1.0,13.0,16.0,375.0,1.0,8.0,3.0,-2.0,0.0,-6.0,-1.5,-3.0,-0.09999999999999964,-121.0,-2.5999999999999996,1.0,-6.0,0.0,3.0,4.0,-1.0,-0.6000000000000014,0.29999999999999716,-0.8999999999999999,-0.5,-0.10000000000000003,-3.3999999999999995,-5.499999999999999,11.399999999999991,0.0,1.0,0.0,-3.0,1579.0,3.0,-1.0,-1.0,3.0,2.0,2.0,0.09999999999999432,0.0573625421270022
956,Klamath/Siskiyou,4.0,-5.0,-0.2999999999999998,-2.0,9.0,-1.0,-2.0,219.59999999999997,8.0,22.0,19.0,29.0,-2.0,12.0,2.0,-1.0,-2.0,-5.0,-0.2999999999999998,-3.0,0.20000000000000018,-126.0,0.09999999999999964,2.0,-21.0,-1.0,-1.0,7.0,-9.0,1.3999999999999986,-4.400000000000002,-0.7,-0.5,-0.2,-0.09999999999999964,0.6000000000000014,1.8999999999999915,0.0,-1.0,0.0,0.0,7076.0,3.0,4.0,0.0,1.0,2.0,2.0,-0.7999999999999972,0.0573625421270022
957,Malheur/Owyhee,1.0,0.0,0.0,-4.0,0.0,2.0,-39.0,111.40000000000003,10.0,14.0,50.0,476.0,6.0,8.0,2.0,-1.0,5.0,6.0,0.6999999999999997,5.0,0.8999999999999995,43.0,7.200000000000001,1.2000000000000002,-15.0,1.0,4.0,3.0,-25.0,0.5,-1.1999999999999993,0.9,0.7,0.0,-2.5,8.8,-8.800000000000004,-2.0,-13.0,0.0,14.0,-6376.0,1.0,-2.0,1.0,-6.0,1.0,2.0,-0.10000000000000853,0.2714425602343833
958,Malheur/Payette,3.0,2.0,-0.1999999999999993,-5.0,0.0,2.0,-16.0,213.90000000000003,11.0,-19.0,21.0,401.0,-2.0,2.0,6.0,0.0,-5.0,-9.0,0.49999999999999956,10.0,0.6999999999999997,6.0,4.300000000000001,-0.5,-19.0,1.0,7.0,-4.0,0.0,0.0,-1.8000000000000007,0.9,0.5,0.1,0.19999999999999996,17.1,-17.999999999999993,2.0,-15.0,-6.0,21.0,-11624.0,4.0,-3.0,2.0,-1.0,2.0,4.0,1.5,0.2714425602343833
959,Malheur/Washington,1.0,4.0,0.10000000000000053,-6.0,-7.0,1.0,4.0,264.40000000000003,12.0,-26.0,55.0,471.0,5.0,12.0,4.0,1.0,-4.0,-2.0,-0.10000000000000053,5.0,0.1999999999999993,126.0,5.9,1.0999999999999996,-4.0,1.0,3.0,8.0,-7.0,3.299999999999997,-9.099999999999998,0.9,0.5,0.0,0.30000000000000004,17.8,-18.999999999999993,1.0,-15.0,0.0,27.0,-3794.0,2.0,-3.0,1.0,-1.0,2.0,2.0,-0.6000000000000085,0.2714425602343833
960,Malheur/Humboldt,1.0,8.0,-0.6999999999999993,5.0,7.0,-4.0,-19.0,289.30000000000007,3.0,-25.0,33.0,409.0,17.0,26.0,6.0,0.0,-1.0,-2.0,1.1999999999999997,10.0,0.2999999999999998,-101.0,1.5,2.2,-27.0,0.0,10.0,19.0,5.0,-1.0,2.4000000000000004,0.5,0.6,-0.09999999999999998,-2.9000000000000004,7.100000000000001,-4.600000000000001,1.0,-13.0,-7.0,21.0,-31087.0,-1.0,-2.0,4.0,2.0,2.0,3.0,-0.10000000000000853,0.13773536938362294
961,Morrow/Benton,7.0,2.0,-0.8999999999999995,5.0,-22.0,1.0,-13.0,34.5,8.0,-35.0,-46.0,584.0,-6.0,-19.0,8.0,0.0,-14.0,-22.0,-1.1000000000000005,1.0,-0.6999999999999997,136.0,-0.09999999999999964,-1.700000000000001,5.0,-1.0,1.0,-4.0,4.0,0.7999999999999972,1.4000000000000004,-0.9,-2.6999999999999997,0.0,1.2,15.100000000000001,-11.400000000000006,5.0,1.0,-6.0,19.0,-13066.0,2.0,11.0,0.0,6.0,4.0,4.0,0.0,0.05706606968818617
962,Morrow/Klickitat,5.0,10.0,0.2999999999999998,3.0,-19.0,-1.0,-6.0,245.20000000000002,10.0,-24.0,4.0,705.0,-1.0,5.0,7.0,0.0,-12.0,-21.0,-1.7000000000000002,-1.0,-0.8999999999999999,244.0,1.1000000000000005,1.5999999999999996,-12.0,-1.0,0.0,8.0,-2.0,8.299999999999997,-7.699999999999999,0.09999999999999998,-0.30000000000000004,0.09999999999999998,-0.10000000000000009,26.000000000000004,-24.299999999999997,6.0,2.0,-1.0,18.0,-786.0,5.0,2.0,-3.0,3.0,3.0,3.0,-0.6999999999999886,0.05706606968818617
963,Multnomah/Clark,2.0,-8.0,-0.20000000000000107,-2.0,4.0,5.0,-7.0,267.00000000000006,0.0,74.0,29.0,516.0,-6.0,2.0,1.0,1.0,-2.0,10.0,-1.4000000000000004,2.0,1.1000000000000005,254.0,4.699999999999999,-1.0,4.0,0.0,7.0,-19.0,0.0,-5.100000000000001,-2.0999999999999996,3.4999999999999996,3.0999999999999996,-0.20000000000000007,0.19999999999999996,1.8000000000000007,-8.400000000000006,2.0,-12.0,-2.0,11.0,-7938.0,-1.0,-2.0,2.0,-2.0,1.0,1.0,-0.3999999999999915,0.05706606968818617
964,Umatilla/Benton,7.0,1.0,-1.0999999999999996,9.0,0.0,1.0,-5.0,-52.900000000000034,10.0,-27.0,-16.0,112.0,-4.0,-11.0,6.0,-1.0,-8.0,-12.0,-0.40000000000000036,1.0,0.10000000000000053,28.0,1.299999999999999,-0.5,14.0,0.0,1.0,0.0,-2.0,-1.5,0.5999999999999996,-0.6,-2.1999999999999997,0.0,3.0,5.0,-4.300000000000011,1.0,-3.0,-5.0,15.0,-14561.0,3.0,8.0,2.0,4.0,3.0,3.0,-1.8000000000000114,0.05706606968818617
965,Umatilla/Columbia,5.0,4.0,0.0,2.0,38.0,-1.0,-48.0,297.4,17.0,-31.0,-19.0,97.0,14.0,21.0,6.0,-4.0,-9.0,-30.0,-0.7000000000000002,0.0,-1.8999999999999995,185.0,-2.1000000000000014,2.3000000000000007,-44.0,1.0,3.0,17.0,-12.0,7.100000000000001,-12.5,0.30000000000000004,-0.2999999999999998,-1.7,2.5,19.700000000000003,-19.30000000000001,3.0,-2.0,2.0,15.0,1948.0,4.0,1.0,-1.0,1.0,2.0,3.0,0.0,0.05706606968818617
966,Umatilla/Walla Walla,7.0,7.0,-1.0,9.0,-6.0,1.0,1.0,44.5,14.0,-78.0,-25.0,100.0,-4.0,-7.0,5.0,0.0,-6.0,-16.0,-0.10000000000000053,2.0,-0.1999999999999993,-16.0,2.1999999999999993,0.7000000000000011,-3.0,1.0,-1.0,9.0,8.0,4.400000000000002,-2.6999999999999993,-0.9999999999999999,-0.5999999999999999,-0.10000000000000003,2.9,5.900000000000002,-6.200000000000003,1.0,1.0,-5.0,11.0,-1916.0,3.0,7.0,1.0,1.0,3.0,3.0,-1.7000000000000028,0.05706606968818617
967,Wallowa/Idaho,-1.0,-3.0,0.20000000000000018,0.0,-7.0,0.0,-39.0,-37.30000000000001,-11.0,88.0,0.0,209.0,7.0,10.0,-3.0,0.0,2.0,6.0,1.2999999999999998,0.0,0.7999999999999998,-135.0,7.700000000000001,-1.7999999999999998,4.0,0.0,1.0,2.0,-6.0,-0.5,1.0999999999999979,-0.09999999999999998,-0.09999999999999998,0.0,-2.4,0.0,2.0,0.0,-7.0,9.0,3.0,3240.0,1.0,-4.0,1.0,3.0,1.0,0.0,0.9000000000000057,0.2714425602343833
968,Wallowa/Nez Perce,0.0,-3.0,-1.0999999999999996,2.0,-18.0,2.0,-29.0,-266.1,-13.0,86.0,-37.0,18.0,-3.0,-12.0,0.0,-1.0,1.0,-3.0,3.0,5.0,0.6999999999999993,-145.0,0.9000000000000004,-2.499999999999999,37.0,0.0,3.0,-11.0,2.0,-2.599999999999998,9.5,-0.09999999999999998,-0.30000000000000004,0.0,-5.1,-0.3999999999999999,5.799999999999997,1.0,-3.0,-1.0,13.0,-15539.0,1.0,6.0,3.0,2.0,1.0,2.0,3.5,0.2714425602343833
969,Wallowa/Asotin,1.0,-5.0,-0.7000000000000002,5.0,-41.0,3.0,-50.0,-125.30000000000001,-19.0,75.0,-20.0,-76.0,-7.0,-14.0,-1.0,-1.0,2.0,-2.0,1.7000000000000002,0.0,1.0999999999999996,-211.0,4.200000000000001,-2.0999999999999996,56.0,1.0,4.0,-9.0,6.0,-1.1999999999999993,5.699999999999999,-0.29999999999999993,-0.5,-0.19999999999999998,-0.9,-0.8000000000000003,2.799999999999997,0.0,-1.0,-3.0,-9.0,-2670.0,2.0,4.0,2.0,0.0,1.0,0.0,1.7000000000000028,0.05706606968818617
970,Wallowa/Columbia,3.0,-5.0,-0.09999999999999964,1.0,18.0,2.0,-75.0,28.799999999999997,-6.0,81.0,-33.0,4.0,17.0,14.0,0.0,-5.0,2.0,-22.0,0.2999999999999998,2.0,-1.2000000000000002,-38.0,-1.0,-0.7999999999999998,17.0,1.0,3.0,6.0,-17.0,0.8000000000000007,1.1999999999999993,-0.19999999999999996,-0.8999999999999999,-1.9,-0.9,-4.300000000000001,8.199999999999989,-1.0,2.0,0.0,-10.0,-4232.0,3.0,-1.0,1.0,1.0,2.0,1.0,2.4000000000000057,0.05706606968818617
971,Wasco/Klickitat,4.0,1.0,-0.20000000000000018,6.0,14.0,0.0,-4.0,211.70000000000002,6.0,35.0,53.0,382.0,6.0,9.0,3.0,-1.0,-2.0,-8.0,-1.7000000000000002,0.0,-0.7000000000000002,72.0,3.6000000000000005,-0.09999999999999964,0.0,0.0,1.0,6.0,-9.0,3.0,-3.5,0.09999999999999998,0.20000000000000007,0.49999999999999994,1.1999999999999997,7.5,-8.700000000000003,0.0,-6.0,-1.0,12.0,-3574.0,5.0,4.0,-1.0,-3.0,2.0,1.0,-3.8999999999999915,0.05706606968818617
972,Adams/Frederick,6.0,0.0,0.09999999999999964,2.0,-31.0,1.0,-3.0,-129.7,6.0,-10.0,-34.0,-139.0,7.0,3.0,4.0,1.0,-4.0,-15.0,0.09999999999999964,3.0,-0.19999999999999973,-115.0,1.799999999999999,-1.5000000000000009,6.0,1.0,-2.0,2.0,-9.0,-3.3000000000000007,6.300000000000001,-8.3,-4.1,-0.1,-0.09999999999999998,-3.2,17.0,-1.0,3.0,-8.0,14.0,-35245.0,4.0,0.0,-1.0,2.0,3.0,3.0,-0.6999999999999886,-0.09296038839236453
973,Beaver/Hancock,-4.0,-5.0,0.10000000000000053,-2.0,-6.0,4.0,4.0,192.50000000000003,-8.0,-16.0,-30.0,-31.0,8.0,2.0,-6.0,-2.0,3.0,12.0,-0.7000000000000002,0.0,0.20000000000000018,122.0,-0.6999999999999993,1.5,-22.0,1.0,-1.0,-5.0,7.0,0.1999999999999993,-1.6999999999999993,3.6999999999999997,0.09999999999999998,0.0,0.0,0.19999999999999996,-4.5,0.0,0.0,4.0,6.0,9306.0,-3.0,3.0,-1.0,-1.0,-3.0,-4.0,1.7000000000000028,0.10882591000483358
974,Bradford/Tioga,2.0,7.0,-0.1999999999999993,7.0,-5.0,0.0,11.0,34.099999999999994,8.0,64.0,34.0,-70.0,2.0,-3.0,4.0,-1.0,-1.0,-8.0,0.3000000000000007,7.0,-0.20000000000000018,66.0,1.5,0.6999999999999993,31.0,1.0,0.0,-4.0,-1.0,1.1999999999999993,1.0,-0.20000000000000007,-0.10000000000000009,0.0,0.0,-0.5,1.0,0.0,-3.0,-4.0,5.0,-9343.0,1.0,1.0,1.0,4.0,2.0,1.0,-2.3999999999999915,-0.09117568695091244
975,Bucks/Hunterdon,3.0,6.0,-0.5,0.0,0.0,2.0,19.0,74.79999999999998,4.0,-37.0,-1.0,8.0,3.0,5.0,1.0,2.0,-1.0,-7.0,1.0,3.0,0.20000000000000018,54.0,-2.3999999999999995,2.3000000000000007,30.0,0.0,1.0,3.0,-9.0,1.0999999999999979,-0.1999999999999993,1.6999999999999997,0.7999999999999998,-0.1,0.09999999999999998,-1.2999999999999998,-1.5,1.0,-6.0,-2.0,17.0,-23688.0,1.0,2.0,2.0,4.0,1.0,0.0,-3.5999999999999943,-0.020304960958994422
976,Bucks/Mercer,1.0,0.0,0.40000000000000036,-8.0,-10.0,7.0,8.0,-279.29999999999995,-8.0,-15.0,3.0,-81.0,4.0,7.0,-4.0,-1.0,5.0,8.0,0.5999999999999996,-6.0,-1.2000000000000002,-279.0,-3.8,2.200000000000001,18.0,0.0,-4.0,11.0,13.0,-1.0,3.5999999999999996,-15.4,-6.7,-0.1,-0.3,-12.8,35.099999999999994,-5.0,14.0,6.0,-13.0,14112.0,-4.0,0.0,-2.0,1.0,0.0,-1.0,-0.6999999999999886,-0.020304960958994422
977,Bucks/Warren,-1.0,-4.0,0.40000000000000036,-10.0,-8.0,2.0,12.0,38.19999999999999,-2.0,25.0,13.0,45.0,6.0,6.0,-2.0,0.0,3.0,5.0,0.5,-2.0,0.0,25.0,-1.7999999999999998,1.5,11.0,1.0,0.0,1.0,-11.0,0.8999999999999986,0.5,-1.0,2.3000000000000003,0.0,-0.10000000000000003,-4.499999999999999,2.8999999999999915,0.0,5.0,3.0,0.0,9589.0,-3.0,-2.0,-1.0,1.0,-1.0,-2.0,0.10000000000000853,-0.020304960958994422
978,Chester/Cecil,-4.0,-14.0,0.9000000000000004,-14.0,4.0,4.0,5.0,-72.6,-12.0,44.0,27.0,25.0,5.0,10.0,-4.0,-1.0,5.0,20.0,-0.7999999999999998,-8.0,0.20000000000000018,-292.0,3.1999999999999993,2.6000000000000005,-50.0,1.0,1.0,-4.0,-3.0,0.0,0.6000000000000014,-1.0999999999999996,4.699999999999999,0.0,-0.10000000000000003,2.8999999999999995,-5.799999999999997,1.0,2.0,5.0,-19.0,26926.0,-6.0,-1.0,-5.0,-2.0,-2.0,-3.0,5.700000000000003,-0.09296038839236453
979,Crawford/Trumbull,-4.0,0.0,1.0,-6.0,-9.0,5.0,7.0,-213.70000000000002,-8.0,21.0,-6.0,-30.0,6.0,-1.0,-1.0,-1.0,0.0,1.0,-1.3999999999999995,-6.0,-0.40000000000000036,-140.0,2.8999999999999986,1.4000000000000004,-18.0,0.0,-1.0,-9.0,2.0,0.09999999999999787,-0.9000000000000021,-6.5,0.0,0.0,0.0,-0.5,7.699999999999989,0.0,2.0,1.0,-1.0,1775.0,-5.0,-4.0,-4.0,1.0,0.0,0.0,1.5999999999999943,0.07077123996394025
980,Delaware/Gloucester,1.0,-6.0,0.1999999999999993,-11.0,14.0,3.0,8.0,157.89999999999998,4.0,51.0,37.0,170.0,1.0,6.0,1.0,1.0,0.0,-3.0,0.2999999999999998,6.0,0.7000000000000002,280.0,0.0,3.5999999999999996,4.0,0.0,1.0,-11.0,-1.0,0.3999999999999986,0.5,11.6,3.1999999999999997,0.0,-0.09999999999999998,-2.6000000000000005,-12.200000000000003,1.0,-11.0,-2.0,26.0,-11213.0,-1.0,-7.0,1.0,-1.0,1.0,0.0,1.0,-0.020304960958994422
981,Erie/Ashtabula,-7.0,-4.0,0.8999999999999995,-7.0,15.0,4.0,-10.0,144.0,-8.0,48.0,33.0,38.0,9.0,5.0,-5.0,1.0,5.0,17.0,-0.20000000000000018,-3.0,-0.10000000000000053,90.0,0.5999999999999996,-1.3999999999999995,-17.0,0.0,-1.0,-6.0,-14.0,-0.8999999999999986,-1.0,3.8,1.4,0.1,0.0,0.0,-5.299999999999997,0.0,-5.0,6.0,11.0,4535.0,-4.0,-1.0,-4.0,-4.0,-2.0,-2.0,2.5,0.07077123996394025
982,Fayette/Monongalia,3.0,7.0,-0.7000000000000002,9.0,-24.0,4.0,3.0,-48.69999999999999,20.0,-101.0,-69.0,88.0,-4.0,-4.0,1.0,1.0,-4.0,-21.0,2.3000000000000003,13.0,-1.1000000000000005,-45.0,4.199999999999999,1.5999999999999996,52.0,0.0,-5.0,9.0,14.0,2.8000000000000007,8.5,0.9000000000000004,-3.0,0.1,0.0,-0.9000000000000001,3.299999999999997,0.0,17.0,-11.0,33.0,-7597.0,0.0,1.0,3.0,4.0,0.0,0.0,-4.3999999999999915,0.10882591000483358
983,Fayette/Preston,-1.0,0.0,-0.5,-3.0,24.0,6.0,-16.0,235.10000000000002,5.0,-5.0,33.0,341.0,0.0,-3.0,-3.0,-1.0,1.0,4.0,1.3000000000000007,9.0,0.1999999999999993,-25.0,5.699999999999999,1.9000000000000004,27.0,0.0,3.0,5.0,-15.0,0.0,0.8000000000000007,3.6,0.2,0.2,0.0,-0.30000000000000004,-4.300000000000011,-1.0,-9.0,-1.0,26.0,-2766.0,-2.0,0.0,2.0,-4.0,-2.0,-2.0,-1.8999999999999915,0.10882591000483358
984,Franklin/Washington,2.0,-4.0,0.7999999999999998,-3.0,-6.0,4.0,-11.0,-80.30000000000001,-5.0,4.0,-15.0,-137.0,7.0,-4.0,0.0,-2.0,1.0,-4.0,-0.10000000000000009,-4.0,-1.1,-166.0,3.1999999999999993,1.2000000000000002,-38.0,1.0,-4.0,1.0,-7.0,0.40000000000000213,2.6000000000000014,-8.5,-0.7999999999999998,0.0,0.0,0.2999999999999998,10.099999999999994,0.0,5.0,2.0,-4.0,2914.0,1.0,-1.0,-3.0,-2.0,1.0,0.0,2.5,-0.09296038839236453
985,Fulton/Washington,5.0,-10.0,0.7000000000000002,-3.0,-20.0,6.0,-17.0,-264.0,1.0,-35.0,-41.0,-204.0,3.0,-15.0,1.0,-1.0,1.0,-13.0,0.5000000000000004,2.0,-0.9000000000000004,-96.0,3.5,0.4999999999999991,5.0,1.0,-3.0,-1.0,9.0,-1.8999999999999986,4.5,-10.8,-1.7,-0.1,0.0,-4.5,18.39999999999999,-1.0,11.0,-9.0,-6.0,-3428.0,3.0,-2.0,-3.0,0.0,2.0,0.0,2.200000000000003,-0.09296038839236453
986,Greene/Marshall,-3.0,-5.0,0.20000000000000018,1.0,-15.0,4.0,15.0,199.7,-7.0,8.0,-7.0,93.0,4.0,-14.0,-3.0,1.0,-4.0,-4.0,-1.2000000000000002,0.0,-0.20000000000000018,-54.0,1.1999999999999993,-4.3999999999999995,19.0,0.0,2.0,-5.0,13.0,0.29999999999999716,-3.6000000000000014,2.8,0.0,0.0,0.0,0.6000000000000001,-3.5,0.0,-5.0,6.0,-1.0,3454.0,-2.0,-3.0,1.0,4.0,-3.0,-3.0,-1.1000000000000085,0.10882591000483358
987,Greene/Monongalia,2.0,6.0,-0.20000000000000018,11.0,-35.0,4.0,16.0,7.099999999999966,12.0,-93.0,-90.0,-158.0,-4.0,-14.0,-1.0,2.0,-4.0,-23.0,1.4999999999999996,5.0,-1.4000000000000004,-63.0,4.399999999999999,-2.7,40.0,0.0,-8.0,8.0,25.0,3.099999999999998,6.199999999999999,-0.19999999999999973,-3.0,-0.1,0.09999999999999998,-0.6000000000000001,4.799999999999997,0.0,18.0,-8.0,3.0,947.0,0.0,-1.0,2.0,10.0,-1.0,-1.0,-4.0,0.10882591000483358
988,Greene/Wetzel,-5.0,-2.0,1.7999999999999998,3.0,-10.0,6.0,-1.0,188.09999999999997,-15.0,-8.0,-7.0,23.0,3.0,-5.0,-7.0,1.0,2.0,11.0,-2.1000000000000005,-4.0,0.20000000000000018,98.0,-2.1999999999999993,-3.0999999999999996,-3.0,0.0,1.0,-1.0,9.0,-0.3000000000000007,-3.8000000000000007,3.1,0.10000000000000003,0.0,0.19999999999999998,0.5,-3.8000000000000114,0.0,-4.0,7.0,-11.0,9775.0,-1.0,-14.0,-2.0,0.0,-4.0,-5.0,0.6999999999999886,0.10882591000483358
989,Lancaster/Harford,4.0,1.0,-0.09999999999999964,-3.0,-12.0,1.0,1.0,-96.69999999999999,5.0,17.0,-8.0,-46.0,3.0,6.0,2.0,0.0,-8.0,-18.0,0.10000000000000009,6.0,-0.19999999999999973,-64.0,6.700000000000001,3.7,-12.0,1.0,2.0,-6.0,-22.0,1.1999999999999993,1.7999999999999972,-10.700000000000001,-0.6000000000000001,0.0,0.10000000000000003,6.2,6.200000000000003,1.0,-11.0,-10.0,14.0,-23977.0,-1.0,1.0,0.0,0.0,3.0,1.0,1.5,-0.09296038839236453
990,Lawrence/Mahoning,0.0,4.0,0.5,-2.0,1.0,4.0,-15.0,-126.60000000000002,-2.0,-63.0,-12.0,-246.0,-1.0,-2.0,-2.0,-2.0,0.0,-1.0,-0.6000000000000005,-9.0,-0.09999999999999964,-50.0,3.8999999999999986,1.9000000000000004,17.0,0.0,0.0,-3.0,9.0,0.0,1.1000000000000014,-10.8,-0.4,-0.1,-0.09999999999999998,-4.9,16.099999999999994,-1.0,6.0,-2.0,17.0,2961.0,-4.0,1.0,-3.0,1.0,0.0,-1.0,-0.10000000000000853,0.07077123996394025
991,McKean/Cattaraugus,-1.0,-3.0,0.09999999999999964,-7.0,18.0,0.0,12.0,-54.30000000000001,2.0,11.0,-10.0,-34.0,6.0,-8.0,0.0,0.0,3.0,-4.0,0.20000000000000018,1.0,-0.09999999999999964,91.0,4.0,0.20000000000000018,2.0,1.0,-4.0,-2.0,3.0,-2.099999999999998,0.40000000000000213,1.0999999999999999,-0.20000000000000007,0.0,-3.3000000000000003,0.10000000000000009,3.0,-1.0,2.0,5.0,24.0,2483.0,3.0,-2.0,0.0,-3.0,1.0,0.0,-0.7999999999999972,-0.09117568695091244
992,Mercer/Trumbull,-4.0,-2.0,0.8000000000000007,-3.0,3.0,4.0,-7.0,-144.40000000000003,-8.0,15.0,4.0,4.0,0.0,-3.0,-3.0,-1.0,1.0,5.0,-1.1999999999999993,-6.0,-0.20000000000000018,-21.0,3.8999999999999986,1.5999999999999996,-12.0,0.0,-2.0,-6.0,-1.0,-1.1000000000000014,0.09999999999999787,-2.7,0.09999999999999998,0.0,0.0,-0.2999999999999998,3.0999999999999943,0.0,2.0,1.0,5.0,6133.0,-6.0,-2.0,-4.0,-2.0,-1.0,-1.0,1.2999999999999972,0.07077123996394025
993,Monroe/Warren,3.0,1.0,-0.6999999999999993,-4.0,-11.0,-1.0,9.0,160.9,3.0,-19.0,-35.0,-92.0,4.0,-5.0,4.0,1.0,-1.0,-9.0,2.1000000000000005,8.0,-0.20000000000000018,164.0,-1.9000000000000004,-2.9000000000000004,21.0,1.0,3.0,-3.0,-9.0,0.09999999999999787,-0.8999999999999986,8.6,-0.19999999999999973,0.0,0.19999999999999996,6.800000000000001,-15.900000000000006,0.0,5.0,-2.0,22.0,-20986.0,3.0,3.0,2.0,1.0,1.0,0.0,-0.8999999999999915,-0.020304960958994422
994,Philadelphia/Camden,4.0,-4.0,-0.8000000000000007,-6.0,10.0,4.0,-1.0,621.5,10.0,-31.0,-1.0,-53.0,1.0,-5.0,6.0,2.0,-4.0,-5.0,1.5,17.0,1.1000000000000005,536.0,-0.5,0.40000000000000036,21.0,-1.0,3.0,-26.0,13.0,-1.0,-2.1000000000000014,21.8,1.7999999999999998,0.1,0.20000000000000007,-2.400000000000002,-21.5,2.0,-14.0,-7.0,51.0,-25570.0,4.0,-5.0,6.0,-2.0,4.0,3.0,-0.7999999999999972,-0.020304960958994422
995,Philadelphia/Gloucester,5.0,-4.0,-0.9000000000000004,-6.0,17.0,2.0,1.0,894.6,22.0,18.0,35.0,148.0,0.0,-3.0,9.0,3.0,-8.0,-10.0,1.7999999999999998,24.0,2.1000000000000005,885.0,-0.5,3.0999999999999996,27.0,-1.0,8.0,-34.0,5.0,0.0,-2.3000000000000007,30.1,4.699999999999999,0.1,0.6000000000000001,8.5,-43.5,5.0,-27.0,-11.0,69.0,-40398.0,6.0,-9.0,8.0,0.0,5.0,4.0,-1.1999999999999886,-0.020304960958994422
996,Pike/Orange,2.0,0.0,0.0,2.0,-11.0,-1.0,11.0,-240.39999999999998,-4.0,-41.0,-57.0,-155.0,-2.0,-3.0,0.0,1.0,3.0,4.0,1.7999999999999998,-3.0,-0.5999999999999996,-98.0,0.40000000000000036,1.7999999999999998,35.0,0.0,-5.0,8.0,18.0,-8.100000000000001,9.2,-5.1,-1.4,-0.1,-0.4,-10.000000000000002,16.89999999999999,-3.0,16.0,6.0,4.0,-16593.0,0.0,-3.0,1.0,1.0,1.0,-1.0,-0.5,-0.09117568695091244
997,Pike/Sullivan,-5.0,-7.0,0.40000000000000036,-1.0,10.0,1.0,15.0,-192.89999999999998,-10.0,-5.0,-27.0,-100.0,4.0,1.0,-3.0,0.0,6.0,12.0,1.5999999999999996,-11.0,-0.7000000000000002,-114.0,-2.499999999999999,0.7000000000000002,4.0,1.0,-1.0,1.0,25.0,-3.6000000000000014,4.199999999999999,-2.6999999999999993,-0.3999999999999999,-0.1,-0.30000000000000004,-5.200000000000001,8.899999999999991,-1.0,15.0,6.0,-12.0,7744.0,-2.0,-3.0,-1.0,-2.0,0.0,-3.0,1.7000000000000028,-0.09117568695091244
998,Potter/Steuben,3.0,-2.0,-0.4999999999999991,-2.0,-15.0,1.0,-1.0,-113.5,13.0,-15.0,5.0,-173.0,-4.0,-25.0,3.0,0.0,-2.0,-13.0,1.3000000000000007,-1.0,-0.3000000000000007,44.0,8.200000000000001,2.2,41.0,-1.0,1.0,-2.0,5.0,-1.1000000000000014,4.399999999999999,-1.0,-1.2000000000000002,0.0,0.10000000000000003,-0.19999999999999996,2.8999999999999915,0.0,3.0,-2.0,-3.0,-4113.0,6.0,4.0,1.0,-2.0,2.0,1.0,-0.7999999999999972,-0.09117568695091244
999,Somerset/Garrett,6.0,4.0,-0.3000000000000007,4.0,-2.0,5.0,-7.0,20.30000000000001,-3.0,-18.0,-1.0,-54.0,1.0,-5.0,3.0,-1.0,-2.0,-10.0,0.8999999999999995,2.0,-0.2999999999999998,-108.0,8.5,3.2,19.0,1.0,-2.0,4.0,-2.0,-0.6999999999999993,-0.10000000000000142,1.9,0.09999999999999998,0.0,0.0,0.40000000000000013,-2.1000000000000085,0.0,-1.0,-6.0,2.0,-10171.0,4.0,5.0,-1.0,0.0,1.0,1.0,-0.5,-0.09296038839236453
1000,Susquehanna/Tioga,2.0,5.0,-0.09999999999999964,6.0,-25.0,0.0,19.0,-104.0,-2.0,6.0,1.0,-74.0,-6.0,-7.0,4.0,1.0,-1.0,-10.0,0.20000000000000018,4.0,-0.09999999999999964,11.0,-0.09999999999999964,0.5,35.0,1.0,2.0,-2.0,11.0,-2.200000000000003,3.400000000000002,-0.30000000000000004,-0.4,0.1,-0.09999999999999998,-0.30000000000000004,1.3999999999999915,0.0,0.0,-2.0,-3.0,-464.0,1.0,-1.0,1.0,1.0,2.0,1.0,-2.5,-0.09117568695091244
