,,,Life expectancy,,,,,,,,,,,,,,,,,,Premature age-adjusted mortality,,,,,,,,,,,,,,,,,,,Child mortality,,,,,,,,,,,,,,,,,,,Infant mortality,,,,,,,,,,,,,,,,,,,Frequent physical distress,,,Frequent mental distress,,,Diabetes prevalence,,,HIV prevalence,,Food insecurity,,Limited access to healthy foods,,Drug overdose deaths,,,,,,,,,,,,,,,,,,,Motor vehicle crash deaths,,,,,,,,,,,,,,,,,,,Insufficient sleep,,,Uninsured adults,,,,Uninsured children,,,,Other primary care providers,,High school graduation,,Disconnected youth,,,Reading scores,,,,,Math scores,,,,,Median household income,,,,,,,,,,,,,,,,,,Children eligible for free or reduced price lunch,Residential segregation - Black/White,Residential segregation - non-White/White,Homicides,,,,,,,,,,,,,,,,,,Suicides,,,,,,,,,,,,,,,,,,,,Firearm fatalities,,,,,,,,,,,,,,,,,,,Juvenile arrests,,,,Traffic volume,Homeownership,,,,Severe housing cost burden,,,,Broadband access,,,,Population,% below 18 years of age,% 65 and older,% Non-Hispanic Black,,% American Indian & Alaska Native,,% Asian,,% Native Hawaiian/Other Pacific Islander,,% Hispanic,,% Non-Hispanic White,,% not proficient in English,,,,% Females,% Rural,,
48227,Texas,Howard,74.4,73.5,75.4,,,,,,,74.7,67.0,82.3,76.2,74.3,78.0,73.1,71.7,74.5,590,514,472,556,,,,,,,439,289,639,436,370,502,592,530,653,21,66,41,101,,,,,,,,,,,,,,,,24,8,5,11,,,,,,,,,,,,,,,,14,13,15,15,14,16,6,2,12,158,514,5590,15,5607,16,16,15,8,24,,,,,,,,,,,,,,,,76,30,23,37,,,,,,,,,,29,20,41,30,22,42,38,37,39,4026,22,19,25,868,11,8,14,112,894:1,368,90,11,4,18,2.5,,,2.3,2.9,2.8,,,2.8,3.0,61112,56148,66076,,,,,,,23029,370,45688,44176,38127,50225,63080,58571,67589,58,41,26,9,5,13,,,,,,,,,,,,,,,,54,30,23,40,29,,,,,,,,,,14,6,26,45,32,62,47,26,19,34,,,,,,,,,,14,7,25,33,22,47,48,48,2900,33,123,7235,65,62,68,1169,11,8,14,74,8142,70,77,36664,21.9,13.1,2115,5.8,590,1.6,453,1.2,36,0.1,15906,43.4,17578,47.9,2502,7,6,9,42.9,7025,20.1,
48229,Texas,Hudspeth,84.5,79.2,89.8,,,,,,,,,,,,,,,,53,362,268,479,,,,,,,,,,268,175,393,663,405,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,17,20,16,15,18,9,4,17,,,790,19,2338,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,38,40,959,32,28,37,165,16,11,21,,,,,,,,2.2,,,,,2.7,,,,,39309,34252,44366,,,,,,,,,,30015,22188,37842,45898,36411,55385,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,400,0,27,703,72,62,81,126,14,3,24,54,530,45,63,4886,20.8,15.9,149,3.0,97,2.0,76,1.6,9,0.2,3759,76.9,838,17.2,1448,34,25,44,46.9,3476,100.0,
48231,Texas,Hunt,76.4,75.8,77.0,,,,,,,70.1,67.8,72.5,83.5,80.3,86.7,76.2,75.5,76.9,1505,443,420,466,,,,,,,736,621,850,225,174,286,451,424,478,61,67,51,86,,,,,,,162,86,276,66,38,108,56,39,80,58,7,6,10,,,,,,,,,,,,,,,,14,13,15,15,14,17,14,8,23,131,164,15300,17,4206,5,32,11,8,16,,,,,,,,,,,,,,,,157,24,20,28,,,,,,,30,17,49,14,8,24,26,22,31,38,36,39,13225,24,21,26,2677,11,9,14,82,1217:1,1063,93,10,6,14,2.7,,2.1,2.4,3.0,2.8,,2.0,2.5,3.1,57513,53691,61335,,,,,,,23344,20352,26336,43650,37060,50240,61216,57527,64905,60,53,39,5,4,8,,,,,,,21,10,37,,,,3,2,5,77,16,13,20,16,,,,,,,,,,,,,,,,78,17,13,21,,,,,,,,,,14,7,25,18,14,23,97,53,9400,16,130,22860,69,67,70,4201,13,11,15,78,25905,76,80,98594,23.8,16.0,7715,7.8,1287,1.3,1491,1.5,195,0.2,17383,17.6,69449,70.4,1811,2,2,3,50.8,48776,56.6,
48233,Texas,Hutchinson,75.3,74.0,76.5,,,,,,,,,,83.0,77.3,88.7,73.9,72.5,75.4,352,481,428,533,,,,,,,,,,291,196,415,534,470,598,17,78,45,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,15,15,14,16,9,4,16,15,87,3480,16,2165,10,10,16,8,29,,,,,,,,,,,,,,,,47,31,23,42,,,,,,,,,,,,,,,,37,36,38,2929,24,21,27,620,11,8,14,53,1903:1,293,96,,,,2.8,,,2.5,3.0,2.8,,,2.5,2.9,57936,52054,63818,,,,36563,18444,54682,67695,14362,121028,46813,34184,59442,55016,51103,58929,51,44,12,,,,,,,,,,,,,,,,,,,18,18,11,29,17,,,,,,,,,,,,,,,,20,19,11,29,,,,,,,,,,,,,,,,39,12,2200,23,43,5566,80,78,83,487,7,5,10,79,5488,74,84,20938,25.3,17.1,524,2.5,449,2.1,159,0.8,14,0.1,5038,24.1,14559,69.5,342,2,1,3,49.5,4998,22.6,
48235,Texas,Irion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,13,14,13,15,10,5,17,,,210,14,429,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,34,37,122,14,12,16,35,10,7,13,0,1536:0,,,,,,,,,,,,,,,,68630,58567,78693,,,,,,,,,,62679,14368,110990,48500,30556,66444,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100,0,0,529,78,70,86,85,13,2,23,68,461,58,78,1536,22.5,21.4,16,1.0,18,1.2,8,0.5,0,0.0,393,25.6,1088,70.8,0,0,0,4,49.2,1599,100.0,
48237,Texas,Jack,75.0,72.9,77.1,,,,,,,,,,,,,,,,152,483,404,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,16,16,14,17,7,3,16,11,147,1300,15,1633,18,,,,,,,,,,,,,,,,,,,,23,37,23,56,,,,,,,,,,,,,,,,37,36,38,1177,27,24,30,291,15,11,18,22,4468:1,111,95,,,,2.8,,,2.2,3.0,3.0,,,2.6,3.2,55358,48223,62493,,,,,,,,,,29148,23892,34404,53940,48861,59019,62,,23,,,,,,,,,,,,,,,,,,,14,33,18,55,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,800,16,28,2575,81,77,85,258,9,4,13,69,2183,64,74,8935,21.7,17.0,349,3.9,98,1.1,52,0.6,12,0.1,1551,17.4,6841,76.6,298,4,2,5,43.5,4813,53.2,
48239,Texas,Jackson,76.8,75.3,78.4,,,,,,,,,,76.2,73.5,79.0,78.0,76.0,79.9,233,455,394,516,,,,,,,1132,758,1626,410,301,545,419,346,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,14,14,13,15,13,6,25,8,66,2240,15,609,4,,,,,,,,,,,,,,,,,,,,28,27,18,39,,,,,,,,,,,,,,,,36,35,37,1828,22,19,25,470,12,9,15,68,1476:1,256,97,,,,2.8,,,2.7,3.1,3.0,,,2.7,3.2,55800,48630,62970,,,,74722,2084,147360,51645,31819,71471,50450,39013,61887,68686,59049,78323,55,41,31,,,,,,,,,,,,,,,,,,,11,15,7,27,15,,,,,,,,,,,,,,,,10,13,6,25,,,,,,,,,,,,,,,,21,37,1500,39,105,3422,70,66,73,495,11,7,15,73,3581,68,78,14760,25.4,18.4,896,6.1,139,0.9,159,1.1,7,0.0,4947,33.5,8540,57.9,541,4,2,6,50.2,8701,61.8,
48241,Texas,Jasper,74.9,73.9,75.9,,,,,,,72.0,69.5,74.6,88.5,74.3,102.7,75.0,73.9,76.2,673,505,464,546,,,,,,,618,500,737,,,,503,457,550,17,50,29,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,16,16,15,17,15,9,23,46,155,6540,18,2710,8,18,17,10,27,,,,,,,,,,,,,,,,66,26,20,34,,,,,,,,,,,,,,,,38,37,40,3905,20,17,22,865,10,7,12,68,1480:1,379,94,,,,2.8,,2.5,2.7,2.9,2.9,,2.5,3.1,2.9,47252,40919,53585,,,,,,,31639,23270,40008,30772,22855,38689,51460,45936,56984,64,62,51,6,3,9,,,,,,,,,,,,,,,,33,18,12,26,19,,,,,,,,,,,,,,,,33,19,13,26,,,,,,,,,,,,,,,,22,39,3500,17,64,10035,78,75,80,1095,9,6,12,65,8445,61,69,35529,23.8,20.2,5588,15.7,269,0.8,209,0.6,28,0.1,2429,6.8,26599,74.9,271,1,0,1,50.5,27920,78.2,
48243,Texas,Jeff Davis,84.2,76.2,92.2,,,,,,,,,,,,,,,,31,282,154,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,13,13,11,14,10,4,20,,,260,12,107,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,33,36,390,30,26,34,20,19,13,24,44,2274:1,,,,,,,,,,,,,,,,53362,45722,61002,,,,,,,,,,53056,34331,71781,53500,26991,80009,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100,0,0,860,82,68,95,26,3,0,10,61,645,55,67,2274,6.8,35.7,13,0.6,34,1.5,34,1.5,2,0.1,735,32.3,1430,62.9,162,7,2,13,48.8,2342,100.0,
48245,Texas,Jefferson,76.2,75.8,76.5,,,,84.5,81.9,87.1,72.9,72.2,73.6,88.5,86.0,91.1,76.0,75.4,76.5,3820,458,443,473,,,,196,149,253,613,583,643,195,169,221,457,434,479,180,74,63,85,,,,,,,115,92,138,41,28,59,63,47,84,215,9,8,10,,,,,,,14,12,17,5,4,7,6,5,8,14,13,15,15,14,16,14,11,18,1235,588,47160,19,20101,8,96,13,10,15,,,,,,,11,8,16,,,,18,14,24,305,17,15,19,,,,,,,19,15,22,12,9,16,19,16,22,42,41,43,35700,25,23,27,6328,10,8,12,129,774:1,2779,87,12,9,15,2.7,3.0,2.2,2.7,3.3,2.8,3.5,2.2,2.8,3.4,55173,51937,58409,52684,33606,71762,55685,39774,71596,35502,33131,37873,47316,43656,50976,69824,67277,72371,71,50,45,11,10,13,,,,,,,22,18,25,4,2,7,7,5,9,180,14,12,16,14,,,,,,,6,4,9,10,5,16,23,19,27,219,17,15,19,,,,,,,22,18,27,5,3,9,20,16,23,216,155,23200,16,367,56792,61,60,62,11138,13,11,14,73,67721,72,74,251565,24.1,14.9,83224,33.1,2635,1.0,9923,3.9,237,0.1,55576,22.1,99026,39.4,10683,5,4,5,48.9,21196,8.4,
48247,Texas,Jim Hogg,76.7,74.2,79.2,,,,,,,,,,,,,,,,68,409,314,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,15,18,14,13,16,8,4,16,,,990,19,901,17,,,,,,,,,,,,,,,,,,,,13,36,19,61,,,,,,,,,,,,,,,,37,36,39,674,25,22,28,154,9,7,12,,,76,93,,,,2.4,,,,,2.7,,,,,38788,33258,44318,,,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,1-4,700,,0,1165,72,64,79,204,14,5,22,56,917,48,65,5200,30.6,17.1,33,0.6,36,0.7,29,0.6,2,0.0,4821,92.7,286,5.5,227,5,2,8,48.7,922,17.4,
48249,Texas,Jim Wells,75.4,74.5,76.3,,,,,,,,,,75.2,74.1,76.2,75.7,73.6,77.9,657,499,460,538,,,,,,,,,,500,455,544,501,415,587,22,48,30,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,17,14,13,16,18,8,33,29,89,6660,16,3879,9,11,9,4,16,,,,,,,,,,,,,,,,66,23,18,29,,,,,,,,,,23,17,30,26,14,44,37,36,39,5787,25,22,28,1208,10,8,13,74,1349:1,551,89,18,9,26,2.8,,,2.7,3.5,3.0,,,2.9,3.6,44444,38489,50399,,,,,,,,,,38161,32271,44051,58796,46098,71494,78,,28,8,5,12,,,,,,,,,,,,,,,,37,19,13,26,18,,,,,,,,,,,,,,,,34,17,12,23,,,,,,,,,,13,8,20,32,17,56,84,89,4500,38,115,9170,71,68,74,1173,10,7,13,59,7699,55,64,40482,27.3,15.7,296,0.7,409,1.0,241,0.6,29,0.1,32413,80.1,7289,18.0,1330,4,2,5,50.4,16370,40.1,
48251,Texas,Johnson,77.1,76.7,77.5,,,,80.6,73.3,87.9,77.4,74.5,80.2,82.6,80.8,84.3,76.3,75.8,76.8,2295,396,379,412,,,,414,271,607,376,290,478,226,192,260,429,409,449,107,61,49,72,,,,,,,,,,48,31,71,67,53,84,96,7,5,8,,,,,,,,,,7,4,9,7,5,9,13,12,14,14,13,16,13,9,18,287,205,20920,13,11233,7,57,11,8,14,,,,,,,,,,,,,,,,196,17,15,19,,,,,,,,,,14,9,19,18,15,21,35,34,37,22624,22,20,25,5430,12,9,14,59,1707:1,2431,94,18,14,22,2.9,2.5,2.8,2.7,3.0,3.1,2.5,2.9,3.0,3.2,66538,62120,70956,70411,50218,90604,65872,35101,96643,57308,39866,74750,57024,53212,60836,66528,63791,69265,52,36,28,3,2,4,,,,,,,,,,,,,,,,118,15,12,17,14,,,,,,,,,,5,3,10,17,14,21,100,12,10,14,,,,,,,,,,,,,,,,111,100,18200,12,135,42032,73,72,75,4954,9,8,10,86,49047,84,87,175817,25.9,14.3,6635,3.8,1762,1.0,1748,1.0,883,0.5,39763,22.6,123189,70.1,4806,3,3,4,50.0,57165,37.9,
48253,Texas,Jones,78.2,76.6,79.8,,,,,,,90.2,77.6,102.7,80.4,75.4,85.5,77.1,75.2,79.1,249,379,330,427,,,,,,,,,,357,260,478,412,349,475,18,129,77,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,16,15,14,16,8,3,19,34,195,3360,17,1767,9,,,,,,,,,,,,,,,,,,,,52,37,28,49,,,,,,,,,,26,13,48,46,33,63,38,37,39,1885,23,20,25,383,11,8,14,45,2231:1,183,95,20,8,31,2.8,,,2.6,2.9,2.7,,,2.5,2.8,51094,45985,56203,,,,,,,27159,14049,40269,38693,28813,48573,56951,50591,63311,63,43,28,,,,,,,,,,,,,,,,,,,20,19,12,30,20,,,,,,,,,,,,,,,,14,14,8,24,,,,,,,,,,,,,,,,9,1-4,1400,,27,4249,75,69,80,426,8,5,11,77,4377,73,81,20083,17.3,15.9,2403,12.0,283,1.4,163,0.8,1,0.0,5626,28.0,11648,58.0,274,1,,,37.3,17202,85.1,
48255,Texas,Karnes,76.5,75.1,77.8,,,,,,,,,,75.0,73.1,76.9,78.3,76.0,80.6,209,437,377,497,,,,,,,,,,516,419,613,341,265,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,16,14,13,15,6,3,11,59,446,2200,14,1580,11,,,,,,,,,,,,,,,,,,,,26,24,16,36,,,,,,,,,,,,,,,,37,36,39,1550,22,19,24,459,13,10,17,38,2600:1,190,92,,,,2.7,,,2.6,2.9,2.9,,,2.8,3.4,54843,47335,62351,,,,,,,,,,46953,39068,54838,71036,59583,82489,64,36,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,13,1300,32,70,3190,74,72,77,325,8,4,11,68,2923,62,74,15601,21.3,14.2,1302,8.3,167,1.1,80,0.5,6,0.0,8803,56.4,5328,34.2,1232,8,5,12,41.4,5691,38.4,
48257,Texas,Kaufman,76.6,76.1,77.1,,,,90.6,80.7,100.4,74.2,72.6,75.7,84.3,80.6,88.1,75.9,75.3,76.5,1646,409,389,429,,,,,,,497,433,562,211,169,253,440,416,465,57,41,31,53,,,,,,,62,31,110,26,13,47,45,32,63,62,6,4,7,,,,,,,,,,,,,,,,13,12,14,14,13,15,13,7,21,260,252,16390,14,4133,4,57,15,11,19,,,,,,,,,,,,,,,,157,19,16,22,,,,,,,15,9,25,10,6,16,22,18,26,36,35,37,16638,22,19,24,3697,10,8,12,51,1945:1,1991,96,8,5,11,2.9,3.4,2.5,2.6,3.1,3.1,3.6,2.7,2.8,3.3,75009,69326,80692,,,,124663,96173,153153,52094,39949,64239,63237,58771,67703,73995,70797,77193,51,36,25,5,4,7,,,,,,,21,13,32,,,,3,2,5,99,16,13,20,16,,,,,,,,,,7,3,13,22,17,27,96,15,13,19,,,,,,,24,14,38,,,,17,14,22,97,37,14400,9,104,29123,77,75,78,4066,11,9,12,81,30814,80,83,136154,27.9,11.8,18145,13.3,1380,1.0,2027,1.5,128,0.1,31663,23.3,81430,59.8,2946,3,2,3,50.7,50453,48.8,
48259,Texas,Kendall,81.6,80.7,82.5,,,,,,,,,,81.8,79.4,84.1,81.7,80.7,82.7,398,232,208,257,,,,,,,,,,216,165,278,238,209,267,23,55,35,83,,,,,,,,,,90,46,157,37,18,68,,,,,,,,,,,,,,,,,,,,10,9,11,12,10,13,10,6,17,42,109,4720,11,644,2,,,,,,,,,,,,,,,,,,,,47,16,12,21,,,,,,,,,,,,,,,,33,32,35,4514,17,15,19,1273,11,9,14,124,804:1,768,99,,,,3.1,,,2.6,3.3,3.4,,,3.0,3.6,94899,82005,107793,,,,,,,37614,1453,73775,64164,49169,79159,93085,82692,103478,25,,34,,,,,,,,,,,,,,,,,,,37,17,12,24,17,,,,,,,,,,,,,,,,28,13,8,18,,,,,,,,,,,,,,,,32,22,4600,12,167,10563,74,71,77,1708,12,10,15,88,12593,86,90,47431,23.1,19.3,559,1.2,355,0.7,671,1.4,46,0.1,11659,24.6,33811,71.3,1036,2,1,4,51.0,19431,58.2,
48261,Texas,Kenedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,18,21,18,16,19,11,5,23,,,90,14,237,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,37,39,80,32,28,36,21,16,11,22,0,404:0,,,,,,,,,,,,,,,,46132,39263,53001,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100,0,69,46,23,4,43,,,,,48,95,25,71,404,24.8,16.8,9,2.2,7,1.7,7,1.7,0,0.0,296,73.3,82,20.3,120,26,7,45,47.5,416,100.0,
48263,Texas,Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,13,14,12,15,13,7,21,,,130,17,292,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,33,36,68,18,15,21,18,12,8,16,0,762:0,,,,,,,,,,,,,,,,52591,44990,60192,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100,0,0,190,70,55,84,24,10,0,34,74,201,63,84,762,21.7,26.4,7,0.9,12,1.6,1,0.1,1,0.1,149,19.6,584,76.6,3,0,0,11,49.1,808,100.0,
48265,Texas,Kerr,78.1,77.2,78.9,,,,,,,,,,81.7,79.9,83.6,76.9,75.9,78.0,813,384,354,414,,,,,,,698,420,1091,246,198,302,433,394,473,32,80,55,113,,,,,,,,,,,,,,,,22,6,4,9,,,,,,,,,,,,,,,,13,11,14,14,13,15,15,9,24,64,141,7760,15,6364,13,26,17,11,24,,,,,,,,,,,,,,,,56,16,12,20,,,,,,,,,,15,8,25,16,12,22,36,35,37,6664,25,22,28,1358,13,10,16,91,1096:1,474,95,10,3,16,3.0,,,2.8,3.4,3.4,,,3.2,3.6,57789,52260,63318,,,,30676,14251,47101,28167,18104,38230,41520,32287,50753,62180,57963,66397,61,63,27,5,3,8,,,,,,,,,,,,,,,,72,26,20,34,28,,,,,,,,,,,,,,,,62,24,18,31,,,,,,,,,,,,,,,,24,74,4100,24,129,15136,71,68,73,1718,8,6,10,83,17778,81,85,52600,18.9,28.1,780,1.5,604,1.1,628,1.2,60,0.1,14435,27.4,35928,68.3,1021,2,1,3,51.9,20397,41.1,
48267,Texas,Kimble,75.3,72.0,78.5,,,,,,,,,,,,,,,,79,472,358,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,15,15,14,17,9,4,17,,,790,18,354,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,35,38,553,24,21,27,98,12,9,16,115,867:1,,,,,,3.2,,,,,3.2,,,,,44757,38253,51261,,,,,,,,,,30815,22880,38750,44890,38199,51581,65,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,300,40,22,1359,76,72,81,153,9,4,15,70,1254,63,78,4337,18.0,29.7,29,0.7,62,1.4,36,0.8,3,0.1,1081,24.9,3142,72.4,54,1,0,3,51.0,2041,44.3,
48269,Texas,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,13,14,12,15,10,5,20,,,30,15,76,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,33,36,39,24,20,28,12,16,12,21,0,272:0,,,,,,,,,,,,,,,,71256,60713,81799,,,,,,,,,,29286,18591,39981,67083,34636,99530,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,5,26,34,14,53,6,16,0,100,88,68,74,100,272,26.5,18.8,0,0.0,4,1.5,0,0.0,1,0.4,46,16.9,214,78.7,19,9,0,38,50.0,286,100.0,
48271,Texas,Kinney,80.6,77.7,83.5,,,,,,,,,,,,,,,,42,315,224,431,,,,,,,,,,314,195,481,313,179,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,15,18,16,14,17,10,4,22,10,305,620,17,82,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,37,39,381,21,18,24,78,10,7,14,27,3667:1,,,,,,2.7,,,,,3.1,,,,,47076,40078,54074,,,,,,,,,,20236,173,40299,32759,15874,49644,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,1-4,300,,24,1024,77,64,89,60,5,0,12,48,644,37,60,3667,19.2,24.8,40,1.1,59,1.6,22,0.6,8,0.2,2278,62.1,1259,34.3,310,9,5,13,45.1,736,20.5,
48273,Texas,Kleberg,74.6,73.5,75.7,,,,,,,,,,75.3,74.0,76.5,71.8,69.4,74.3,426,524,473,575,,,,,,,,,,481,423,539,673,551,795,15,50,28,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,16,14,12,15,7,4,16,32,124,5360,17,5334,17,,,,,,,,,,,,,,,,,,,,30,14,9,19,,,,,,,,,,,,,,,,37,36,39,4235,23,20,27,731,9,7,12,49,2045:1,378,89,,,,2.7,,,2.6,3.2,3.2,,,3.0,3.7,47169,40733,53605,,,,,,,,,,41283,36817,45749,66328,44636,88020,70,34,19,5,2,9,,,,,,,,,,,,,,,,15,10,6,17,10,,,,,,,,,,,,,,,,12,8,4,13,,,,,,,,,,,,,,,,59,19,2900,27,152,5781,53,50,56,1459,14,11,18,73,8045,70,77,30680,23.9,13.2,1014,3.3,310,1.0,737,2.4,57,0.2,22511,73.4,6129,20.0,701,2,1,4,49.2,6050,18.9,
48275,Texas,Knox,74.5,71.4,77.6,,,,,,,,,,,,,,,,65,506,383,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,15,15,14,16,8,4,16,,,570,15,783,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,35,38,564,29,26,33,178,18,13,23,164,611:1,,,,,,2.6,,,2.4,3.1,2.8,,,2.8,3.1,40808,35126,46490,,,,,,,,,,41402,34263,48541,54777,48412,61142,64,44,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,300,17,7,1140,83,79,87,60,5,0,10,75,1034,71,80,3664,26.1,20.1,192,5.2,44,1.2,12,0.3,1,0.0,1276,34.8,2106,57.5,176,5,2,8,51.1,3719,100.0,
48277,Texas,Lamar,74.8,74.0,75.6,,,,,,,72.0,69.7,74.3,,,,74.8,73.9,75.7,920,514,479,549,,,,,,,693,577,810,333,213,496,505,466,544,30,63,43,90,,,,,,,,,,,,,,,,32,7,5,10,,,,,,,,,,,,,,,,15,13,16,16,15,18,16,13,19,70,170,8970,18,6141,12,19,13,8,20,,,,,,,,,,,,,,,,83,24,19,30,,,,,,,,,,,,,,,,38,37,40,6921,25,22,27,1380,11,8,14,112,890:1,613,95,9,4,14,2.8,,2.2,2.5,3.0,3.0,,2.4,3.0,3.2,47061,41649,52473,38854,17693,60015,,,,27578,17988,37168,44174,28451,59897,50090,46554,53626,64,39,30,5,3,8,,,,,,,,,,,,,,,,44,17,13,24,18,,,,,,,,,,,,,,,,38,15,11,21,,,,,,,,,,,,,,,,33,28,4600,13,124,12760,64,62,67,2672,14,12,17,66,13027,63,68,49859,23.6,19.5,6560,13.2,943,1.9,395,0.8,24,0.0,4210,8.4,36638,73.5,581,1,1,2,51.9,23444,47.1,
48279,Texas,Lamb,76.2,74.6,77.8,,,,,,,,,,75.0,72.3,77.6,77.9,75.5,80.4,204,481,413,549,,,,,,,,,,583,473,692,395,305,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,15,18,16,15,17,16,7,32,18,171,2250,17,219,2,,,,,,,,,,,,,,,,,,,,33,35,24,50,,,,,,,,,,,,,,,,38,37,39,2239,31,28,34,554,15,11,18,62,1612:1,190,93,,,,2.8,,,2.7,3.1,3.0,,,2.9,3.3,42719,37441,47997,,,,91033,50441,131625,26685,16723,36647,42151,34828,49474,53901,47024,60778,71,18,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,15,7,28,,,,,,,,,,,,,,,,9,8,1400,12,51,3380,71,66,77,321,7,4,11,67,3183,64,71,12893,27.5,17.4,445,3.5,223,1.7,68,0.5,12,0.1,7230,56.1,5014,38.9,775,6,5,8,50.4,8063,57.7,
48281,Texas,Lampasas,78.5,77.3,79.8,,,,,,,,,,89.0,79.8,98.1,77.2,75.8,78.7,308,371,327,415,,,,,,,,,,275,184,394,407,354,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,14,14,13,15,14,7,23,13,72,3050,15,1694,9,,,,,,,,,,,,,,,,,,,,40,28,20,37,,,,,,,,,,,,,,,,36,35,37,2687,22,19,24,553,11,8,14,33,3061:1,266,97,,,,2.9,,,2.8,3.0,3.1,,,2.9,3.2,58817,50995,66639,,,,,,,101323,45373,157273,53295,41113,65477,60471,55678,65264,54,46,26,,,,,,,,,,,,,,,,,,,18,18,10,29,17,,,,,,,,,,,,,,,,11,10,5,19,,,,,,,,,,,,,,,,29,15,1900,23,116,6039,77,74,80,930,12,9,16,77,5989,74,80,21428,21.6,20.2,768,3.6,258,1.2,302,1.4,117,0.5,4158,19.4,15511,72.4,176,1,0,2,50.9,13433,68.3,
