,,,Life expectancy,,,,,,,,,,,,,,,,,,Premature age-adjusted mortality,,,,,,,,,,,,,,,,,,,Child mortality,,,,,,,,,,,,,,,,,,,Infant mortality,,,,,,,,,,,,,,,,,,,Frequent physical distress,,,Frequent mental distress,,,Diabetes prevalence,,,HIV prevalence,,Food insecurity,,Limited access to healthy foods,,Drug overdose deaths,,,,,,,,,,,,,,,,,,,Motor vehicle crash deaths,,,,,,,,,,,,,,,,,,,Insufficient sleep,,,Uninsured adults,,,,Uninsured children,,,,Other primary care providers,,High school graduation,,Disconnected youth,,,Reading scores,,,,,Math scores,,,,,Median household income,,,,,,,,,,,,,,,,,,Children eligible for free or reduced price lunch,Residential segregation - Black/White,Residential segregation - non-White/White,Homicides,,,,,,,,,,,,,,,,,,Suicides,,,,,,,,,,,,,,,,,,,,Firearm fatalities,,,,,,,,,,,,,,,,,,,Juvenile arrests,,,,Traffic volume,Homeownership,,,,Severe housing cost burden,,,,Broadband access,,,,Population,% below 18 years of age,% 65 and older,% Non-Hispanic Black,,% American Indian & Alaska Native,,% Asian,,% Native Hawaiian/Other Pacific Islander,,% Hispanic,,% Non-Hispanic White,,% not proficient in English,,,,% Females,% Rural,,
51133,Virginia,Northumberland,80.1,78.4,81.8,,,,,,,75.1,72.0,78.3,,,,81.2,79.2,83.2,205,330,273,388,,,,,,,535,409,689,,,,298,227,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,13,14,13,15,14,8,22,19,174,1350,11,118,1,,,,,,,,,,,,,,,,,,,,18,21,12,33,,,,,,,,,,,,,,,,39,37,40,834,14,12,16,130,7,5,9,33,3024:1,116,93,,,,3.4,,3.2,,3.6,,,,,,60385,52730,68040,,,,,,,58952,48207,69697,,,,66700,54586,78814,59,18,17,,,,,,,,,,,,,,,,,,,10,15,6,30,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,31,800,,6,4981,89,81,97,740,14,10,18,77,4327,72,83,12095,14.5,37.5,2983,24.7,29,0.2,62,0.5,13,0.1,463,3.8,8371,69.2,0,0,0,1,51.0,12330,100.0,
51135,Virginia,Nottoway,75.0,73.6,76.3,,,,,,,74.4,72.2,76.6,,,,75.4,73.5,77.2,283,480,422,538,,,,,,,533,432,633,,,,456,381,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,17,16,15,17,23,14,32,97,728,2290,15,4785,30,,,,,,,,,,,,,,,,,,,,35,32,22,45,,,,,,,30,16,52,,,,37,23,56,43,41,44,1301,17,15,20,215,7,5,9,59,1692:1,145,88,,,,3.1,,2.9,,3.3,,,,,,45913,39971,51855,,,,,,,40303,35350,45256,,,,52895,43429,62361,67,22,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,80,1300,65,76,3522,65,59,70,446,9,5,12,65,3552,59,71,15232,19.4,19.3,5881,38.6,116,0.8,85,0.6,20,0.1,729,4.8,8239,54.1,144,1,0,2,45.9,8298,52.3,
51137,Virginia,Orange,77.7,76.7,78.6,,,,,,,76.3,73.8,78.8,,,,77.8,76.7,78.9,526,378,344,412,,,,,,,474,374,591,,,,365,328,403,16,52,30,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,13,14,13,15,11,8,16,54,174,3240,9,2529,8,36,33,23,45,,,,,,,,,,,,,,,,52,21,16,27,,,,,,,,,,,,,,,,39,37,40,2778,13,11,15,478,6,4,8,30,3368:1,367,92,,,,3.1,,3.0,2.8,3.2,,,,,,71691,63138,80244,,,,,,,44462,27362,61562,62168,45957,78379,73699,68186,79212,43,15,9,,,,,,,,,,,,,,,,,,,33,17,11,24,18,,,,,,,,,,,,,,,,21,12,7,18,,,,,,,,,,,,,,,,11,47,3500,17,15,10777,79,76,81,1296,10,7,13,78,10717,75,81,37051,21.0,20.6,4762,12.9,196,0.5,399,1.1,40,0.1,2057,5.6,28734,77.6,496,1,1,2,51.1,19345,57.8,
51139,Virginia,Page,77.1,75.9,78.2,,,,,,,,,,,,,,,,413,411,369,453,,,,,,,,,,,,,,,,14,74,40,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,16,17,15,18,19,13,26,15,73,3310,14,349,1,13,18,10,31,,,,,,,,,,,,,,,,31,19,13,26,,,,,,,,,,,,,,,,38,37,40,2062,15,13,17,329,7,5,9,84,1195:1,274,96,,,,3.1,,,,,,,,,,52877,46514,59240,,,,81181,75988,86374,42132,11557,72707,,,,52293,47843,56743,56,50,37,,,,,,,,,,,,,,,,,,,24,21,13,32,20,,,,,,,,,,,,,,,,17,14,8,23,,,,,,,,,,,,,,,,12,89,2300,44,10,6600,71,68,74,756,9,6,11,67,6235,63,71,23902,19.8,21.9,502,2.1,72,0.3,121,0.5,10,0.0,527,2.2,22375,93.6,79,0,0,1,50.5,19272,80.2,
51141,Virginia,Patrick,76.2,74.8,77.6,,,,,,,,,,,,,,,,339,446,392,499,,,,,,,486,288,768,,,,448,391,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,17,17,15,18,15,9,21,7,45,2380,13,869,5,,,,,,,,,,,,,,,,,,,,30,24,16,34,,,,,,,,,,,,,,,,41,39,42,1508,15,13,18,223,7,5,9,57,1761:1,196,88,,,,3.3,,,,,,,,,,43568,38648,48488,,,,,,,48839,22557,75121,68200,64567,71833,42166,38267,46065,49,25,26,,,,,,,,,,,,,,,,,,,18,19,11,31,20,,,,,,,,,,,,,,,,19,21,13,33,,,,,,,,,,,,,,,,1-4,35,1500,,10,6124,79,76,82,550,8,5,10,67,5182,64,70,17608,17.3,26.8,915,5.2,100,0.6,59,0.3,12,0.1,558,3.2,15801,89.7,65,0,0,1,50.4,18490,100.0,
51143,Virginia,Pittsylvania,76.7,75.9,77.5,,,,,,,74.2,72.3,76.1,,,,77.1,76.2,78.1,1060,422,394,450,,,,,,,482,415,549,,,,415,383,447,37,80,56,110,,,,,,,172,100,276,,,,56,34,88,24,7,5,10,,,,,,,,,,,,,,,,14,13,16,16,15,18,14,11,17,76,143,7590,12,3706,6,31,17,12,24,,,,,,,,,,,,,,,,94,22,18,27,,,,,,,28,18,40,,,,20,15,25,39,37,40,5165,15,13,17,633,5,4,7,27,3772:1,721,88,8,4,13,3.4,,3.2,2.8,3.6,,,,,,51682,48254,55110,113500,23173,203827,,,,39927,34425,45429,36518,20395,52641,49866,47781,51951,59,22,17,5,3,7,,,,,,,11,5,19,,,,3,1,6,69,22,16,28,23,,,,,,,,,,,,,,,,61,20,15,26,,,,,,,19,10,33,,,,21,15,28,17,123,5900,24,35,19800,75,74,77,2487,10,8,12,72,18820,70,74,60354,18.4,23.3,12853,21.3,199,0.3,303,0.5,24,0.0,1663,2.8,44621,73.9,346,1,0,1,50.8,54380,85.6,
51145,Virginia,Powhatan,80.1,79.0,81.3,,,,,,,80.4,77.2,83.6,,,,79.8,78.6,81.1,314,272,239,304,,,,,,,322,222,452,,,,271,236,306,12,56,29,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,12,13,11,14,11,6,18,69,270,1780,6,441,2,18,21,12,33,,,,,,,,,,,,,,,,26,13,8,19,,,,,,,,,,,,,,,,36,34,38,1882,11,9,12,338,6,4,8,24,4236:1,343,92,,,,3.4,,,,,,,,,,94293,82103,106483,,,,,,,35461,24352,46570,,,,93598,85722,101474,20,34,21,,,,,,,,,,,,,,,,,,,19,12,7,19,13,,,,,,,,,,,,,,,,18,13,7,20,,,,,,,,,,,,,,,,7,49,2600,22,19,9253,90,87,93,653,6,4,9,90,9189,87,92,29652,18.1,19.0,2665,9.0,130,0.4,178,0.6,35,0.1,687,2.3,25535,86.1,64,0,0,1,48.3,27955,99.7,
51147,Virginia,Prince Edward,76.6,75.4,77.9,,,,,,,73.2,71.2,75.3,,,,78.8,77.2,80.4,333,456,404,507,,,,,,,621,520,722,,,,363,304,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,15,15,14,16,13,8,19,43,212,2850,12,2914,12,,,,,,,,,,,,,,,,,,,,38,24,17,33,,,,,,,38,23,58,,,,15,8,25,41,40,43,1745,15,13,17,221,6,4,8,79,1267:1,158,83,,,,2.9,,2.6,,3.3,,,,,,44586,38587,50585,,,,,,,36082,27124,45040,,,,55776,52478,59074,87,8,9,,,,,,,,,,,,,,,,,,,19,19,11,31,17,,,,,,,,,,,,,,,,16,14,8,23,,,,,,,,,,,,,,,,1-4,73,1700,,136,4625,64,63,66,857,13,9,16,67,4790,63,71,22802,16.0,17.0,7375,32.3,77,0.3,318,1.4,24,0.1,674,3.0,13959,61.2,594,3,1,4,50.0,14771,63.2,
51149,Virginia,Prince George,81.0,79.8,82.1,,,,,,,82.8,80.4,85.2,88.7,80.3,97.1,79.2,77.8,80.6,383,300,270,331,,,,,,,224,177,279,,,,368,324,412,14,42,23,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,12,13,12,14,13,9,18,114,354,3710,10,3589,10,21,18,11,28,,,,,,,,,,,,,,,,31,12,8,17,,,,,,,,,,,,,,,,40,39,41,2101,10,9,12,402,5,3,6,89,1128:1,482,89,,,,3.3,,3.2,3.4,3.4,,,,,,74518,67368,81668,,,,56924,27625,86223,63734,53560,73908,76429,56998,95860,77950,70614,85286,36,21,21,,,,,,,,,,,,,,,,,,,35,17,12,24,18,,,,,,,,,,,,,,,,23,12,8,18,,,,,,,,,,,,,,,,,140,3800,37,174,7774,68,65,70,1149,10,8,13,83,9588,80,87,38353,22.0,14.4,11969,31.2,284,0.7,837,2.2,168,0.4,3316,8.6,20788,54.2,113,0,0,1,46.3,19078,53.4,
51153,Virginia,Prince William,82.4,82.0,82.7,,,,87.6,85.7,89.4,80.4,79.6,81.3,87.8,86.1,89.5,81.6,81.2,82.0,3253,234,226,242,,,,159,138,179,291,271,311,148,131,165,252,241,264,171,34,29,39,,,,29,15,49,53,41,69,31,22,41,24,17,31,221,5,4,5,,,,,,,8,6,10,3,3,5,3,2,4,10,9,11,12,11,13,9,8,11,891,237,25620,6,13468,3,196,14,12,16,,,,,,,12,9,17,5,3,8,21,18,25,194,6,5,7,,,,,,,6,5,8,6,4,8,7,5,8,41,40,42,42521,15,13,16,7062,5,4,6,59,1704:1,6720,88,4,3,5,3.2,3.5,3.1,2.9,3.5,,,,,,106208,101372,111044,84536,56349,112723,100455,93767,107143,98986,94263,103709,81236,77800,84672,123815,121768,125862,42,33,28,3,2,3,,,,,,,6,4,8,3,2,5,1,1,2,221,10,8,11,10,,,,6,3,11,8,5,11,5,3,7,14,11,16,160,7,6,8,,,,,,,9,7,12,4,2,6,8,7,10,718,958,57100,29,456,104061,73,72,74,17685,13,12,14,94,133766,94,95,470335,26.9,10.3,97194,20.7,5025,1.1,44429,9.4,942,0.2,115173,24.5,195238,41.5,26071,6,6,6,50.0,16748,4.2,
51155,Virginia,Pulaski,75.9,74.9,76.8,,,,,,,73.7,68.7,78.7,,,,75.9,74.9,76.9,677,468,430,506,,,,,,,553,388,766,,,,468,428,508,11,45,23,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,14,15,13,17,14,9,19,27,91,4020,12,2230,6,31,30,21,43,,,,,,,,,,,,,,,,36,15,11,21,,,,,,,,,,,,,,,,40,38,41,2166,11,9,13,289,5,3,6,65,1547:1,365,90,13,5,20,3.1,,,,,,,,,,54086,49595,58577,,,,,,,43952,20767,67137,,,,54408,51840,56976,65,24,21,5,3,9,,,,,,,,,,,,,,,,34,18,12,26,20,,,,,,,,,,,,,,,,27,16,10,23,,,,,,,,,,,,,,,,50,85,2800,48,154,10370,71,69,74,1436,10,8,13,70,10234,67,74,34027,17.5,23.5,1687,5.0,89,0.3,227,0.7,5,0.0,619,1.8,30869,90.7,168,1,0,1,49.9,16356,46.9,
51157,Virginia,Rappahannock,81.0,78.4,83.7,,,,,,,,,,,,,,,,90,287,220,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,13,13,12,15,13,7,23,6,93,670,9,1516,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,35,38,604,15,13,17,104,8,6,11,14,7370:1,79,93,,,,3.0,,,,,,,,,,79086,69077,89095,,,,,,,,,,16250,7520,24980,76577,63306,89848,38,33,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,1-4,600,,8,2162,74,71,77,319,12,7,16,77,2246,73,81,7370,16.2,27.9,299,4.1,26,0.4,71,1.0,7,0.1,323,4.4,6507,88.3,45,1,0,2,50.8,7373,100.0,
51159,Virginia,Richmond,75.8,73.9,77.7,,,,,,,70.4,66.5,74.2,,,,78.1,75.8,80.3,169,499,421,578,,,,,,,755,584,961,,,,400,317,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,16,15,14,17,15,12,21,22,277,920,10,184,2,,,,,,,,,,,,,,,,,,,,10,16,8,29,,,,,,,,,,,,,,,,42,41,43,608,15,13,17,108,7,5,9,55,1805:1,80,88,,,,3.2,,2.7,,3.4,,,,,,49758,42893,56623,,,,,,,39968,32713,47223,34679,3292,66066,57682,51272,64092,74,21,21,,,,,,,,,,,,,,,,,,,12,24,12,43,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,9,700,,46,2146,70,63,77,341,12,7,17,67,2070,62,73,9023,16.9,21.1,2637,29.2,50,0.6,64,0.7,5,0.1,658,7.3,5456,60.5,172,2,1,3,43.6,9254,100.0,
51161,Virginia,Roanoke,79.3,78.7,79.9,,,,85.2,79.8,90.7,79.5,76.7,82.2,97.0,76.0,117.9,79.0,78.3,79.6,1210,326,306,346,,,,,,,349,270,444,,,,335,313,356,32,43,29,60,,,,,,,,,,,,,,,,40,7,5,10,,,,,,,,,,,,,,,,11,10,12,13,12,14,13,11,16,104,128,7420,8,3075,3,59,21,16,27,,,,,,,,,,,,,,,,62,9,7,12,,,,,,,,,,,,,,,,35,34,37,5310,10,9,11,819,4,3,5,75,1327:1,1204,92,,,,3.4,3.5,3.1,3.3,3.4,,,,,,71742,66641,76843,,,,80391,48629,112153,64382,56443,72321,44044,30754,57334,69767,67289,72245,30,33,23,3,2,5,,,,,,,,,,,,,,,,80,16,12,20,17,,,,,,,,,,,,,,,,62,13,10,17,,,,,,,,,,,,,,,,113,219,9400,35,209,28591,75,73,76,3359,9,7,10,84,32163,83,86,94186,19.7,21.8,5799,6.2,206,0.2,3282,3.5,41,0.0,3114,3.3,80217,85.2,917,1,1,1,51.8,17127,18.5,
51163,Virginia,Rockbridge,80.5,79.2,81.7,,,,,,,,,,,,,,,,300,311,271,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,15,15,14,17,15,11,20,12,60,2300,10,1203,5,,,,,,,,,,,,,,,,,,,,35,22,15,31,,,,,,,,,,,,,,,,39,37,41,1648,13,11,15,254,6,4,8,22,4515:1,256,88,,,,3.1,,,,,,,,,,58501,51893,65109,,,,,,,110343,58438,162248,,,,54322,49937,58707,43,52,28,,,,,,,,,,,,,,,,,,,22,16,10,26,20,,,,,,,,,,,,,,,,16,14,8,23,,,,,,,,,,,,,,,,7,72,2000,40,43,6958,75,72,78,902,10,7,13,76,6997,72,80,22573,17.1,26.8,714,3.2,142,0.6,168,0.7,4,0.0,460,2.0,20738,91.9,73,0,0,1,50.5,20442,91.6,
51165,Virginia,Rockingham,80.7,80.0,81.3,,,,,,,78.4,73.4,83.4,,,,80.5,79.9,81.2,837,276,257,296,,,,,,,,,,,,,,,,40,56,40,77,,,,,,,,,,,,,,,,38,7,5,9,,,,,,,,,,,,,,,,12,11,14,14,13,16,10,8,13,67,98,6700,8,4641,6,23,9,6,14,,,,,,,,,,,,,,,,92,16,13,20,,,,,,,,,,,,,,,,36,35,38,6756,14,13,16,1282,7,5,9,29,3415:1,,,5,3,7,3.1,,,2.7,3.2,,,,,,67242,60514,73970,,,,60625,12596,108654,72222,49778,94666,65148,55157,75139,61655,59237,64073,40,48,34,2,1,4,,,,,,,,,,,,,,,,68,16,12,21,17,,,,,,,,,,,,,,,,48,12,9,16,,,,,,,,,,,,,,,,64,138,8300,24,86,23080,74,73,76,2717,9,8,11,76,23637,74,78,81948,21.8,19.5,1800,2.2,496,0.6,800,1.0,64,0.1,6100,7.4,72011,87.9,1464,2,1,2,50.9,45279,59.3,
51167,Virginia,Russell,74.7,73.4,75.9,,,,,,,,,,,,,,,,557,508,462,554,,,,,,,,,,,,,,,,16,78,45,127,,,,,,,,,,,,,,,,20,11,7,18,,,,,,,,,,,,,,,,16,14,17,17,15,19,17,12,24,6,26,4170,15,678,2,,,,,,,,,,,,,,,,,,,,35,18,13,25,,,,,,,,,,,,,,,,39,37,41,1947,12,11,14,289,6,4,7,139,719:1,289,87,,,,3.3,,,,,,,,,,40345,34720,45970,,,,,,,,,,40366,31678,49054,39619,37064,42174,63,,55,,,,,,,,,,,,,,,,,,,27,18,11,26,20,,,,,,,,,,,,,,,,23,17,11,25,,,,,,,,,,,,,,,,11,75,2400,36,38,8232,76,74,79,1343,14,10,17,60,6459,56,64,26586,18.7,22.5,237,0.9,71,0.3,64,0.2,4,0.0,373,1.4,25669,96.6,14,0,0,0,51.2,25483,88.2,
51169,Virginia,Scott,76.1,74.9,77.3,,,,,,,,,,,,,,,,443,481,432,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,17,17,15,19,17,12,22,14,74,3150,14,922,4,,,,,,,,,,,,,,,,,,,,22,14,9,22,,,,,,,,,,,,,,,,38,37,40,1510,13,11,14,185,5,3,6,83,1198:1,280,90,,,,3.3,,,,,,,,,,41288,36754,45822,,,,,,,14643,854,28432,26172,22698,29646,40062,37299,42825,65,,35,,,,,,,,,,,,,,,,,,,36,24,17,35,33,,,,,,,,,,,,,,,,34,31,22,44,,,,,,,,,,,,,,,,15,37,1900,27,80,6787,77,75,80,877,11,8,14,64,5640,61,67,21566,17.8,24.9,190,0.9,68,0.3,41,0.2,19,0.1,317,1.5,20788,96.4,78,0,0,1,49.7,19034,82.1,
51171,Virginia,Shenandoah,78.9,78.1,79.7,,,,,,,,,,88.0,74.6,101.5,78.7,77.8,79.5,601,340,311,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,14,15,13,16,14,10,19,32,87,4160,10,1220,3,32,25,17,35,,,,,,,,,,,,,,,,42,14,10,19,,,,,,,,,,,,,,,,38,36,39,3507,14,12,16,591,6,4,8,60,1678:1,481,93,9,4,14,2.7,,,2.4,2.7,,,,,,59087,51578,66596,,,,,,,41518,16932,66104,43533,34767,52299,58811,55437,62185,46,37,26,,,,,,,,,,,,,,,,,,,43,16,12,23,20,,,,,,,,,,,,,,,,34,16,11,22,,,,,,,,,,,,,,,,44,216,4200,62,152,12344,71,69,73,2038,12,10,14,74,12944,72,77,43616,21.0,22.2,1105,2.5,199,0.5,484,1.1,23,0.1,3207,7.4,38040,87.2,701,2,1,2,50.9,27961,66.6,
51173,Virginia,Smyth,73.6,72.5,74.7,,,,,,,,,,,,,,,,723,582,537,627,,,,,,,,,,,,,,,,12,51,26,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,17,17,15,18,18,12,24,38,144,4690,15,1998,6,17,19,11,30,,,,,,,,,,,,,,,,24,11,7,16,,,,,,,,,,,,,,,,38,36,40,2379,13,11,16,283,5,3,6,149,669:1,316,90,,,,3.1,,,,,,,,,,41964,36589,47339,,,,,,,31016,16264,45768,,,,41287,38106,44468,71,54,33,,,,,,,,,,,,,,,,,,,30,18,12,26,20,,,,,,,,,,,,,,,,29,19,13,27,,,,,,,,,,,,,,,,45,82,2900,44,128,9070,71,69,74,1215,10,8,12,70,8880,68,72,30104,19.1,22.6,713,2.4,54,0.2,153,0.5,8,0.0,605,2.0,28283,94.0,98,0,0,1,51.1,24248,75.3,
51175,Virginia,Southampton,78.1,76.6,79.6,,,,,,,77.1,74.3,80.0,,,,78.6,76.8,80.4,285,383,335,432,,,,,,,446,355,537,,,,343,286,400,10,75,36,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,14,15,14,16,16,11,24,45,292,1800,10,2562,14,,,,,,,,,,,,,,,,,,,,28,22,15,32,,,,,,,29,15,49,,,,19,11,32,42,41,43,1155,12,10,14,197,6,4,8,23,4408:1,188,83,,,,3.2,,2.9,,3.4,,,,,,62327,57512,67142,,,,,,,41157,35708,46606,,,,67125,62018,72232,49,12,10,,,,,,,,,,,,,,,,,,,12,10,5,18,13,,,,,,,,,,,,,,,,11,12,6,22,,,,,,,,,,,,,,,,12,22,1600,21,21,4910,75,71,79,559,9,6,12,74,4876,71,78,17631,18.6,20.8,6064,34.4,95,0.5,90,0.5,12,0.1,359,2.0,10754,61.0,0,0,0,1,48.3,18192,98.0,
51177,Virginia,Spotsylvania,79.7,79.2,80.3,,,,96.9,83.9,109.9,79.2,77.6,80.8,84.0,81.6,86.5,79.1,78.5,79.8,1459,319,302,335,,,,,,,336,293,379,151,106,209,339,319,360,66,50,38,63,,,,,,,73,42,116,,,,44,31,61,71,7,5,8,,,,,,,15,10,21,,,,5,3,7,11,10,12,13,12,14,10,7,13,165,148,9910,8,5024,4,88,22,17,27,,,,,,,,,,,,,,,,115,12,10,15,,,,,,,18,12,26,,,,12,10,16,38,37,40,10094,12,11,14,1850,5,4,7,72,1390:1,1911,88,5,3,7,3.2,,2.8,2.9,3.4,,,,,,90262,84163,96361,85833,14307,157359,66960,50386,83534,75866,69059,82673,83850,66781,100919,92886,89588,96184,38,20,19,2,2,4,,,,,,,7,3,12,,,,2,1,3,86,13,10,16,13,,,,,,,,,,,,,,,,66,10,8,13,,,,,,,11,6,19,,,,11,8,14,105,168,16000,17,154,34700,78,77,80,4713,11,10,12,90,39895,89,91,136215,24.5,14.7,22440,16.5,640,0.5,3859,2.8,231,0.2,14603,10.7,90701,66.6,2259,2,1,2,50.8,39568,32.3,
51179,Virginia,Stafford,80.1,79.6,80.6,,,,90.5,82.9,98.1,79.5,78.0,80.9,87.3,83.0,91.6,79.5,78.9,80.1,1203,267,251,282,,,,147,97,214,284,244,323,154,113,205,285,266,304,62,40,31,51,,,,,,,67,41,102,,,,33,22,48,65,5,4,7,,,,,,,9,6,14,,,,4,3,6,10,9,11,12,11,13,8,6,10,213,174,8040,6,4425,3,79,18,14,22,,,,,,,13,6,22,,,,22,17,29,62,6,5,8,,,,,,,5,3,10,,,,6,5,9,36,35,38,8348,9,8,10,2060,5,4,6,44,2282:1,2454,92,6,3,8,3.2,,3.0,2.9,3.4,,,,,,109090,99975,118205,85000,46762,123238,100125,72899,127351,119716,112970,126462,87153,76378,97928,114562,110226,118898,30,21,22,3,2,5,,,,,,,,,,,,,,,,91,13,10,16,12,,,,,,,,,,,,,,,,66,9,7,11,,,,,,,,,,,,,,,,223,157,18800,20,254,36427,77,76,79,3882,8,7,10,94,44388,94,95,152882,25.9,10.7,28734,18.8,1155,0.8,5493,3.6,286,0.2,21673,14.2,90672,59.3,2862,2,2,3,49.5,25476,19.8,
51181,Virginia,Surry,78.0,75.7,80.3,,,,,,,78.9,75.1,82.6,,,,77.3,74.3,80.3,110,394,310,478,,,,,,,368,250,522,,,,413,307,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,15,15,14,16,19,9,35,15,262,750,11,728,10,,,,,,,,,,,,,,,,,,,,11,24,12,43,,,,,,,,,,,,,,,,42,41,43,446,11,9,13,63,6,4,7,,,66,93,,,,3.3,,3.3,,3.1,,,,,,59069,50723,67415,,,,,,,46786,41319,52253,118750,107109,130391,72206,63621,80791,64,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,500,32,0,2028,74,70,79,284,11,6,16,65,1769,60,70,6422,16.6,23.9,2639,41.1,29,0.5,32,0.5,5,0.1,175,2.7,3425,53.3,0,0,,,50.4,7058,100.0,
51183,Virginia,Sussex,74.9,73.0,76.7,,,,,,,77.9,75.4,80.4,,,,72.9,70.0,75.8,215,517,445,589,,,,,,,438,353,537,,,,569,452,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,17,16,15,17,11,7,16,52,521,1660,15,2229,18,,,,,,,,,,,,,,,,,,,,24,30,19,44,,,,,,,,,,,,,,,,43,42,45,784,16,13,18,126,7,5,9,18,5580:1,93,83,,,,3.0,,,,,,,,,,45134,39398,50870,,,,100962,99745,102179,43242,34836,51648,,,,67292,58299,76285,88,21,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,30,800,,50,2624,69,66,72,465,13,9,17,66,2520,62,71,11159,15.2,18.6,6195,55.5,64,0.6,51,0.5,1,0.0,367,3.3,4345,38.9,52,0,0,1,40.4,12087,100.0,
51185,Virginia,Tazewell,73.2,72.3,74.1,,,,,,,,,,,,,,,,956,585,545,625,,,,,,,538,345,801,,,,596,554,638,19,60,36,93,,,,,,,,,,,,,,,,22,7,5,11,,,,,,,,,,,,,,,,15,13,16,16,15,18,15,11,20,30,85,5740,14,3773,8,39,32,23,44,,,,,,,,,,,,,,,,46,16,11,21,,,,,,,,,,,,,,,,40,38,42,3102,14,12,16,439,5,4,7,116,864:1,423,82,,,,3.3,,,,,,,,,,43619,38125,49113,,,,,,,33866,31659,36073,,,,42502,39228,45776,61,41,29,3,2,6,,,,,,,,,,,,,,,,51,24,18,32,25,,,,,,,,,,,,,,,,36,17,12,24,,,,,,,,,,,,,,,,14,138,3800,40,78,12320,75,72,77,1441,9,7,11,73,12068,70,76,40595,19.3,23.1,1289,3.2,80,0.2,264,0.7,10,0.0,461,1.1,38078,93.8,47,0,0,0,50.4,23390,51.9,
51187,Virginia,Warren,75.8,74.9,76.7,,,,,,,77.9,72.8,83.0,85.9,76.4,95.4,75.4,74.4,76.4,647,439,403,474,,,,,,,476,328,668,,,,449,411,487,28,80,53,116,,,,,,,,,,,,,,,,21,6,4,10,,,,,,,,,,,,,,,,12,11,14,14,13,16,14,10,22,57,169,3600,9,1173,3,49,41,30,54,,,,,,,,,,,,,,,,32,12,8,16,,,,,,,,,,,,,,,,40,38,42,3382,14,12,16,596,7,5,8,52,1913:1,466,89,,,,2.9,,3.0,2.6,3.0,,,,,,69878,63064,76692,,,,60191,30008,90374,38382,23480,53284,57297,45990,68604,71294,67756,74832,46,50,43,,,,,,,,,,,,,,,,,,,46,23,17,31,23,,,,,,,,,,,,,,,,31,16,11,22,,,,,,,,,,,,,,,,36,180,4100,53,184,11243,77,74,79,1495,11,8,13,83,12191,81,85,40164,21.6,16.8,1868,4.7,228,0.6,532,1.3,28,0.1,2125,5.3,34556,86.0,287,1,0,1,50.2,18941,50.4,
